Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9393740675264778,0.893391410604967,0.8297180324051453,0.8106338988608711,0.8644983079824875,0.855095119765095,0.8192112185720759,0.8216790090952247,0.7931737837914812,0.7929015116066005,0.8319849731661978,0.8393640240853061,0.8529601155136337,0.8473209848084668,0.8960964359901695,0.8770966100967863,0.8533809750451944,0.845777210476571,0.8533841373976274,0.8569145270351701,0.8091982898435176,0.8074283051588207,0.7625962654367013,0.772524483174788,0.7878065515818627,0.7949520149285922,0.807975292406095,0.8107877150539247,0.8605731416888691,0.8659326369973134,0.7939554018571191,0.8137790367319423,0.8842678920708589,0.8732192597178133,0.8804450177842281,0.8539833291320437,0.7837780447036968,0.7998861186443701
Twin_MZ_1B,0.8730581225305457,0.9916453009348974,0.7992283314629028,0.7889287178977408,0.822520622016123,0.8065877721604282,0.7847197006577518,0.7893627330480576,0.7683530510587006,0.7381389825157229,0.8037270399754545,0.8232235793725776,0.8339456642040786,0.8248425052659983,0.878512401345626,0.876065259598659,0.8371915580847892,0.8213973764341622,0.8307725308293925,0.8192669350917711,0.8097136296183448,0.7590039577035373,0.7257532125946061,0.7380689350644617,0.7568025638220203,0.7591847345742231,0.76684536173332,0.7706025181689861,0.8259423659640531,0.8479700897058959,0.7666669210772444,0.7786887621194714,0.8687398447654866,0.8431412127029776,0.8726836435416273,0.8434189397434465,0.7527400669462332,0.7528026225941548
Twin_MZ_2A,0.8166959511413833,0.7925513483686979,0.9752860920233507,0.9057286476833135,0.8660079691660127,0.897426625377423,0.8005667689831254,0.8074909362467989,0.7871407721540253,0.7826521895915599,0.8010665463844031,0.8100797049401921,0.8383269950494027,0.8319626873687755,0.8389502238727382,0.850251291399233,0.8366008950270623,0.8206913156914538,0.871091683479986,0.8790640695700684,0.7845382504368348,0.7936291295233404,0.7109068800892597,0.7061084674515126,0.7684298949402,0.7601516413260385,0.7703381237487701,0.7920361006853843,0.8689307437794261,0.8743714316994827,0.7858521126521574,0.7919155397862541,0.8678980772943662,0.8510805541653641,0.8193685979877036,0.8026829066349846,0.8067879154622458,0.8214038119585515
Twin_MZ_2B,0.7751621565353856,0.7599281771947161,0.8831928916072275,0.9822414801127662,0.8096433259988465,0.8653132034459703,0.7508461607724041,0.7637032538774065,0.7370187388133086,0.7039410753671219,0.7370738754429345,0.7408364747181705,0.771405959343549,0.7774825869510857,0.7980595254274094,0.7907888169182369,0.7967386615795857,0.7654949261000596,0.8535083929365074,0.8679453036301398,0.7236105355735771,0.7372227852580231,0.651873660025532,0.6378022435708299,0.7516787998436729,0.7019564925225281,0.6965348081661629,0.7308124021174435,0.8715695771575115,0.8691578041863015,0.7214147019181156,0.7204075846758123,0.8143496459005071,0.8359288968632805,0.7577194989950073,0.7733872138357322,0.7498118087857893,0.7994340972579256
Twin_MZ_3A,0.8272296838452191,0.8195016329086499,0.8674391742128841,0.8775574793223241,0.9622766014698491,0.906494742788205,0.8741867152512339,0.8707666664606531,0.8600133128489351,0.8362034783520526,0.8403364591480816,0.850661671389014,0.8753694184894334,0.8666258332246752,0.8660536685290854,0.8753543604585267,0.8841167259307375,0.8701969472687694,0.8532431264192333,0.8842833021621967,0.8374253982384297,0.8574674544769574,0.7610904527089133,0.7519628568013645,0.8171392107994507,0.8107098253122759,0.8251656141675638,0.8438659633094385,0.8634739813110063,0.8744452447889325,0.8511761569970779,0.8619637579503125,0.878668406398963,0.8657576416502648,0.8362247635860551,0.8263202047511533,0.8513787271889254,0.8595663070135915
Twin_MZ_3B,0.8123119282448441,0.8095764222202169,0.8542259327535091,0.8563694011495152,0.8673405884528899,0.979997273917862,0.8290288840513478,0.8432632679325377,0.8113691360328904,0.8281207581268625,0.8185757215691046,0.8260258210252474,0.8440925499559022,0.8196362886350611,0.8250075306649068,0.8661065504753462,0.8685740212209838,0.8556954307262785,0.8620167039909254,0.867422328112372,0.8051468927809134,0.8003177696987287,0.734621887532638,0.7393743177314429,0.8061320494062632,0.7995589200509672,0.7990003698767001,0.8125972285202074,0.8447040872365263,0.874319528489743,0.8090729592168308,0.8102309255302889,0.8519647267952364,0.8339359004296762,0.7963617230357302,0.7675630407574762,0.8241218956957825,0.8551133268025635
Twin_MZ_4A,0.7787659680300686,0.7909338644496158,0.7429459893852547,0.763099568804265,0.900024023702688,0.8145321931674295,0.9942701496131575,0.9228310252071615,0.8748825718332559,0.8939706297947868,0.8929359386152491,0.8787968678663967,0.8669124428896864,0.8658234138540619,0.8056713266918668,0.8525873642876047,0.8826156080879531,0.8853347057250701,0.8036190171029457,0.8336067145073941,0.8824658746145955,0.8899142515501902,0.8486445828935824,0.8556273157858713,0.87106602247033,0.8678137861868618,0.8841830101630129,0.8992871909798436,0.765474756089624,0.7948230898660357,0.8780359387052991,0.8726858186909938,0.8136918281931135,0.7735269672559104,0.7671967273886277,0.7489434073353167,0.8916041138486926,0.888884558885067
Twin_MZ_4B,0.782220428040143,0.792442260958121,0.7340964079452784,0.7584374575387396,0.8928928566169567,0.8057080986553903,0.91680624028402,0.9899225942578087,0.8927035196056612,0.912274438442648,0.9016874427217347,0.9010813036142303,0.871286339431349,0.8623543713819138,0.8109513075686579,0.851030084528454,0.9028254905396125,0.8882365321079068,0.8135762964262028,0.8478437672098228,0.9069810542492259,0.8898413156069982,0.8668304467146083,0.8768357228982117,0.8691110447501639,0.8944832711091999,0.9262158901130313,0.913480645643244,0.7545431147016368,0.7906370614912621,0.8758424490981038,0.8726960303561588,0.8022915894551,0.772064294423102,0.7701238217215619,0.758349019344713,0.8777016253749417,0.8853113305723109
Twin_MZ_5A,0.7745341494610714,0.7756262361842695,0.6983760226908585,0.7123076695128292,0.881167087621269,0.7760823982734354,0.8735194694027881,0.8996877462613896,0.985057007698624,0.9096930571318359,0.8901173526129212,0.8832256808888241,0.8675519455137016,0.8503764910924897,0.7899687083739525,0.8541742318849832,0.8863834011657461,0.8686633881446414,0.7908522339702757,0.8176200179050479,0.9111989079192568,0.8918028645877365,0.87321649053037,0.8832234973165471,0.8615019259170388,0.8828019008376287,0.8974633059886545,0.8926033406619674,0.7432238648108546,0.7770567192381287,0.8860120980177212,0.8678804043157942,0.7913965785829388,0.7727117377678463,0.7585507793753209,0.7413223617961031,0.8684863505296458,0.8692414140570652
Twin_MZ_5B,0.763135267836199,0.7552586155049508,0.7030242215257355,0.7169122981585444,0.8749439948670276,0.7945716966615544,0.891696858919244,0.9103517471837359,0.8995539566167259,0.9903971491898843,0.8696032781156177,0.8640141366969277,0.8638791048154804,0.8400485798825951,0.78816527349361,0.8519695759111423,0.8842539296869916,0.8684552662572464,0.7666559777086149,0.8189942675678158,0.8869431109425322,0.8722246185940059,0.8639456625792008,0.8745347568938869,0.8604168971818753,0.864312183418825,0.9037663082204039,0.9141708142562505,0.7268095153774644,0.7536668299749425,0.8730225345345846,0.8640840388616828,0.7775865953739801,0.7388302514940305,0.7479069613469479,0.7199643414055364,0.8548489902787604,0.8596439354388093
