Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_1A,0.9898418047128597,0.9620092154405201,0.9621703907070279,0.9439296890551665,0.9598634878593607,0.9656352587477317,0.9635395415715504,0.9562001724142081,0.9585531784061492,0.9373655171332441,0.9614248338887973,0.9354027951632673,0.9427596402259883,0.9492350167923869,0.962877062076874,0.9635336667741984,0.9566253406487646,0.9608237739399907,0.9612558559891851,0.9386773509913944,0.9627380257235255,0.9557452753887048,0.9044227949769771,0.9595764973543164,0.9399429792114515,0.9366512088038589
Twin_DZ_1B,0.9618817033716487,0.9936508168521538,0.97145754951876,0.9494347931964648,0.9632026372144238,0.954592345105727,0.9619816074272396,0.9578603921293509,0.9647561437713402,0.9330861814311578,0.9698777728951322,0.9446689477659469,0.9524708297452078,0.9551181391377438,0.9579524140142797,0.9658414171799997,0.9464143877591797,0.959337316790344,0.9599334213595585,0.9463593583213656,0.9571618746301767,0.9585359037236121,0.8958992156730783,0.9647726913726508,0.9419690267749903,0.9396746036651102
Twin_DZ_2A,0.9660480754331777,0.9716899148509643,0.9936639759898065,0.9614184031398482,0.9621355372048968,0.9596308260516127,0.9638545353248762,0.9594122065585222,0.964894195161337,0.931894371440819,0.9653384635021713,0.9381003605053989,0.94594521363025,0.9494943388404542,0.9615875224147614,0.9675839365817641,0.9486915483551803,0.9643995890320171,0.9624652135209506,0.9478396647135374,0.9630181929086326,0.9589364156598572,0.8957768670917727,0.9592046616127867,0.940428863674507,0.9341929180627695
Twin_DZ_2B,0.9510774501342352,0.9612853505585011,0.9629262602777667,0.9932828028829463,0.9594564099426341,0.9504822721156829,0.9570730015268585,0.9510010561052316,0.9528508272501017,0.9166365929814662,0.9446585541536442,0.9344945251379116,0.9429003964370806,0.9468570343081621,0.9624327393881348,0.960936872008441,0.9496556110904055,0.9479807514687473,0.9526900409242987,0.9175964620004171,0.9550859654321906,0.9602385390791377,0.8963232690379124,0.9547442909597801,0.9373238320653243,0.9297620166881874
Twin_DZ_3A,0.96136625179015,0.9652565924611932,0.9632807372059609,0.955644180087639,0.9952885786091226,0.9613579511489577,0.9645486333447468,0.9666309587699271,0.9610287460725684,0.9415740818919276,0.9631683097308351,0.9528471296375651,0.9513662988041545,0.9541879497361814,0.9576971369807494,0.9625500647066905,0.9504098224473021,0.9498846314020712,0.9575833507490177,0.9230076733979815,0.9570821105087621,0.95699641270105,0.9173343615049079,0.9676089546728344,0.9479480132172646,0.9484306987598347
Twin_DZ_3B,0.9687549443063352,0.9614936815597901,0.9595693538915062,0.9492306914695421,0.964960002464439,0.9938758767859222,0.9603571522208969,0.9494288994091851,0.9568570019026457,0.936633934791123,0.9646458571250291,0.9327588632751584,0.9314784152318253,0.9456382492180885,0.9659954091331748,0.9644388843629607,0.9658567001513216,0.9627319616992842,0.9629112620800682,0.9477624908800992,0.9665795673585594,0.9637167541163163,0.9108254168990298,0.9524760695569602,0.9404160377840654,0.9396958149808791
Twin_DZ_4A,0.9653726605328623,0.9659555694229192,0.9637295392768934,0.9572350684205356,0.9667108821895067,0.96131884837902,0.9939186750875495,0.9654291402791808,0.961240122620572,0.935289006938008,0.9589562760418334,0.9481360950857205,0.9495272900853827,0.9477887652540125,0.965023248244784,0.9623049226629632,0.953723223841918,0.9489449620876416,0.9608957626937794,0.920326735503485,0.9696319431978392,0.9612886080767161,0.9180575637578449,0.9627017923332138,0.9399129770689909,0.9371639680492061
Twin_DZ_4B,0.9628657316873213,0.9641278983868071,0.9624139135695571,0.9520287999793082,0.9717138684077797,0.957977263308182,0.969675599590935,0.9908567887348328,0.9611112875905825,0.9458295571078053,0.9653891339359567,0.9556083736134255,0.9529490711908017,0.9577919303375788,0.956509135986914,0.9620983583785963,0.9478157342563387,0.9488752226849837,0.9513488136773919,0.9214771621849668,0.9585731078835202,0.9602612539400331,0.9211150372294467,0.964753173495605,0.9463262139888564,0.9458228593925423
Twin_DZ_5A,0.9614160771482348,0.9666397685203532,0.9668084205605876,0.9457960476824121,0.9645980253001751,0.9560599158488194,0.9611222448982799,0.9551903516850572,0.9934037760698762,0.9377057800399062,0.966680790846115,0.9360773833622811,0.9415222720439673,0.9482641093016955,0.9555804108797081,0.9630997628088489,0.9429703761984222,0.9590169147223468,0.9604121451475054,0.940397384413179,0.9610676562438063,0.9527046474063867,0.8942276792109787,0.9604081459679356,0.9265898971045201,0.9298113444727342
Twin_DZ_5B,0.8575315880399395,0.8618665747092547,0.841923430061492,0.8309804965670109,0.8760744798562675,0.8693766690791878,0.8690629224186909,0.8679693621749232,0.8581254621854821,0.9113487753248575,0.8693333176341658,0.8458079058379369,0.8394691988170944,0.8323594910451,0.8604219342422608,0.8451394808923823,0.8646698991868079,0.8472812333498421,0.8606881627931098,0.8280346229438944,0.8626940986798368,0.8692419032563452,0.8821169918594862,0.8481950556461393,0.8616394646471698,0.881073433884662
