ID,Z_score
Twin_MZ_1A,0.34408194362315847
Twin_MZ_2A,-1.068231783825534
NotTwin1,0.5512770075549341
Twin_DZ_1A,0.3028050519018485
Twin_DZ_2A,0.47501048407442364
Twin_DZ_3A,0.548205894718475
Twin_DZ_3B,0.48455753613692537
Twin_DZ_4A,0.48648578568252826
Twin_MZ_3A,0.292116477939891
NotTwin2,-0.33373069720570564
Twin_MZ_4A,0.5755337858215251
NotTwin3,0.5581960235109193
Twin_DZ_2B,0.45783697853443966
Twin_MZ_5A,0.14383042327085954
Twin_MZ_6A,0.5405721510434112
NotTwin4,0.03282480313406858
NotTwin5,0.4249843547279666
NotTwin6,0.30011509053040203
Twin_DZ_5A,0.4632873465130264
Twin_MZ_7A,0.41060721768075503
Twin_DZ_6A,0.5550391812808594
Twin_MZ_8A,0.5325127181904025
Twin_MZ_3B,-4.636793514141321
NotTwin7,0.4060228531073891
Twin_MZ_9A,0.5866151130207892
Twin_MZ_10A,0.5569171228200439
Twin_DZ_7A,0.16614404389326795
NotTwin9,0.14481706193664254
NotTwin10,0.4736020565989352
NotTwin11,0.24862616598211854
Twin_MZ_11A,0.39890449890710955
Twin_MZ_12A,0.24779643906355975
NotTwin12,0.5718272786890178
NotTwin13,0.48655359098641965
Twin_MZ_13A,-1.773092486000918
Twin_DZ_8A,0.4015237295640791
Twin_MZ_11B,0.40764541153461686
Twin_DZ_9A,0.5029508732672457
Twin_MZ_14A,0.41149834578260563
Twin_MZ_15A,0.5333255055464134
Twin_MZ_14B,-1.2444930447916902
NotTwin14,0.5010095336788783
Twin_DZ_10A,-0.7796918869669173
Twin_MZ_10B,0.1847202155396792
Twin_MZ_8B,0.5027360362411862
NotTwin15,-0.09650238802568128
Twin_DZ_4B,0.34853449453733715
Twin_MZ_16A,0.14728739550047198
Twin_DZ_11A,0.48556471715575933
Twin_MZ_17A,0.5128830203118093
Twin_MZ_1B,0.22383359792120378
Twin_MZ_4B,0.4485529040161438
Twin_DZ_6B,0.24668040853109185
Twin_MZ_18A,0.44720486762858636
Twin_DZ_10B,0.48667654273686356
NotTwin16,-0.0590910272461592
Twin_MZ_16B,-3.260428984623467
Twin_DZ_12A,-2.166647860324241
NotTwin17,0.525705483157255
Twin_DZ_7B,0.5296510362158696
Twin_MZ_6B,0.48041692667233665
NotTwin18,-0.4564808442536891
NotTwin19,-0.14492215347034818
Twin_DZ_8B,0.4541164459883931
Twin_MZ_7B,0.337157110981081
Twin_MZ_15B,0.5256905616262942
NotTwin20,0.06801249093395577
Twin_MZ_12B,0.5211011922422049
Twin_MZ_18B,0.4129243125285582
NotTwin21,-0.09022125777273625
NotTwin22,0.5241259821420347
Twin_MZ_19A,0.4196962638932073
NotTwin23,0.47933083453362973
Twin_MZ_2B,-3.3403272367803316
NotTwin8,-1.493775475145417
NotTwin24,0.5176246747424821
Twin_DZ_1B,0.47441760771638053
Twin_DZ_13A,-1.225941103897087
Twin_DZ_12B,0.45713568603947075
Twin_MZ_5B,-0.571960757381688
Twin_DZ_13B,-0.9181450413545643
Twin_DZ_9B,0.5415227420255356
Twin_MZ_13B,0.48242814399431927
Twin_MZ_17B,0.4713521657811493
Twin_DZ_11B,0.4622669815019214
Twin_DZ_5B,-3.2336471552040864
Twin_MZ_9B,0.5564153117341468
NotTwin25,-2.302688465642241
Twin_MZ_19B,0.3953871292328169
