Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_1A,0.9935303181448615,0.9836994344883356,0.982164006909688,0.958621512543964,0.9817519963894266,0.9838913035078563,0.9802737605059302,0.9774960650555751,0.9805206454134769,0.9722521741913146,0.9819184117590181,0.9560910684420302,0.9674260805798018,0.9779878163779141,0.9750593691164284,0.9865942896651869,0.9761854967218351,0.9856721908716326,0.9862719419204027,0.9560938327686019,0.9807435329889475,0.9762083658456316,0.9415019779942293,0.9776901903778827,0.9695826861875781,0.9725528468913531
Twin_DZ_1B,0.985236782717262,0.9960565699065416,0.9887024489165368,0.9584868149466568,0.9853891012504824,0.9802220456216566,0.9822921947291725,0.9784241583680084,0.986273777187034,0.9731120726949941,0.9897059474814391,0.9652843805182545,0.9754139721888145,0.983217012251044,0.9729585337066815,0.9852837403642072,0.9709878619439396,0.9857788638638871,0.9832230525122103,0.9600857593860694,0.9823534637252683,0.9754034537029277,0.932953534081493,0.9818420597756088,0.9714637003539736,0.9730683061189334
Twin_DZ_2A,0.9844372161989983,0.9902586046252744,0.9964301853232798,0.9742005954934135,0.9858019300842347,0.986495305642417,0.9864334245675186,0.9791465464018447,0.9870091370652614,0.9698424075352743,0.9857155391270893,0.9584545885185923,0.9709584110528683,0.9801038515175085,0.9856800926570828,0.9900146531925147,0.9833949742988934,0.9899920207710085,0.9880507291408467,0.961770191109746,0.9888918164757323,0.9824352167466573,0.945741667405219,0.981170963824551,0.9737641902792051,0.9776433448931061
Twin_DZ_2B,0.961950621258441,0.9716879551404703,0.9758384520141519,0.9954956729971016,0.9755878725424845,0.9695828231635968,0.9789909309048225,0.9694647786906121,0.9651499525601897,0.9425974684338609,0.9574550556553079,0.9546345887840778,0.9663454297849661,0.9671516127197153,0.9815987305729401,0.9748826276513047,0.9815606568300259,0.9678045603004674,0.9687087541315115,0.9159977978515518,0.9733421921918987,0.9813982786576725,0.9479187547357704,0.971008674128887,0.9686125485169714,0.9671005986245278
Twin_DZ_3A,0.9827973882329821,0.9855675817202261,0.9851173489382035,0.9709707341289082,0.9972246945430018,0.9824936786293083,0.9871889544603791,0.9888496834205793,0.9811244531392167,0.9735984282168211,0.9840482109827181,0.9786599870356494,0.9848413544852392,0.9900151183990709,0.9744101927460151,0.9849384325429132,0.9756339739792774,0.978675498445133,0.9779946441899154,0.9345880946444916,0.9794306489926603,0.9793791768018328,0.9556159763933065,0.9890153321262449,0.9766557652469808,0.9758272700607082
Twin_DZ_3B,0.9829751116906553,0.9841633787576913,0.9868868929180761,0.9688578125778788,0.9857958906526392,0.9960656109047543,0.9810847128379936,0.9763557679421442,0.981591425169813,0.9722115548249556,0.9831747772263422,0.9526038522020113,0.9638894136872318,0.9750381671122023,0.982508779149351,0.987667071115076,0.9841116330132516,0.9881341852094121,0.9863737947296383,0.9646167962877512,0.9851001321560591,0.9815947930548681,0.9476743849607865,0.9775067602591442,0.9703362326625669,0.9709929332863485
Twin_DZ_4A,0.9815074691587303,0.9846231645646426,0.9863505741637609,0.980834869382732,0.9897274936358671,0.9811479072292422,0.9967707621736133,0.9896822977951059,0.9794985590017022,0.9645105881331781,0.9766599092776821,0.9743452862922851,0.9794453512724376,0.9837429832994109,0.9802628446037347,0.9834444428460537,0.9818396254049401,0.9769300700889654,0.9776678601838369,0.927370527134666,0.9839540023861327,0.9849170871539724,0.9622285637020102,0.9883753086746705,0.9773474222343151,0.9773954159315634
Twin_DZ_4B,0.9804885584271998,0.9799318214094109,0.9801171594023659,0.9695365406205134,0.9904265872984703,0.9786948071703534,0.9882612712522361,0.9959710596577602,0.9806864788888239,0.9717182053955573,0.9809002146611019,0.9765417180784082,0.9777335128291472,0.9860630520416607,0.9750100098890605,0.9806295508576884,0.9749177299170576,0.9756319557395915,0.9729666520028876,0.9265031107861181,0.9780193919853186,0.9781521399381792,0.9553817615249458,0.9881330469191537,0.9703212124448479,0.971120997148349
Twin_DZ_5A,0.9815746697162938,0.9851080986109013,0.9882107593416563,0.9576972939437327,0.9840842159579821,0.9794837729322684,0.9781066583466042,0.979967628544544,0.9956873145753409,0.9737248254741424,0.9886682747331841,0.956938699616351,0.9671272716769832,0.9781753582878128,0.9728555417065524,0.9813732970837048,0.9683592287314636,0.9822157392108856,0.9795901397883429,0.956953056712928,0.9791795088944177,0.9720493218318671,0.9357131493721043,0.9819144328959568,0.9623183428409876,0.9707742197711964
Twin_DZ_5B,0.9074156580587407,0.9114063233732805,0.9096164010150813,0.8841825319301755,0.9203658317399118,0.9113693912349508,0.9031799478048894,0.9096531216722419,0.9086589440377975,0.9453720483946917,0.9150952025673332,0.8976101767700997,0.8972489230986864,0.9031613963835567,0.8956702248564644,0.9044462394100066,0.9021018686764426,0.9094718342728938,0.9036035050353795,0.8730437543466603,0.9025896991152317,0.902374102384172,0.9205867489673436,0.9061653972410713,0.9139308003220047,0.9251187320362924
