,Autocorr_MZ,Autocorr_DZ,Autocorr_NT,Crosscorr MZ,Crosscorr DZ,Crosscorr NT
0,0.9765187289010808,0.9276975508427511,0.982428540622428,0.9417015670758384,0.9084016249613125,0.9493091990156539
1,0.9639414886807921,0.9745993661010877,0.8493441707456975,0.9752907755416559,0.9157242648655335,0.6909026988458271
2,0.752173739871586,0.9760601849116014,0.9752247321281756,0.5258847661778554,0.8918714647709389,0.8408076520670333
3,0.3108510263957412,0.9727995890874643,0.9726176492661007,0.528425406338038,0.8887102102446327,0.9135004513727258
4,0.9512717909426007,0.9802640402390433,0.9793457965930399,0.8883990538632478,0.7886114842834713,0.92162905864902
5,0.7104206030436166,0.9595474624828835,0.8613471345032964,0.6576792024191236,0.8459984891015102,0.6723599514040344
6,0.9800945967526635,0.9635936605012542,0.9119745202253877,0.9731504243648055,0.8946300002902808,0.8863515342670212
7,0.9770280647346573,0.9524261715958602,0.8262877417674375,0.9689304377102964,0.9069900491052869,0.8733221938550484
8,0.964101348543686,0.9534714054219007,0.7385543795516623,0.8917947076196875,0.7028114770376872,0.8110191502134309
9,0.881768308265925,0.7345664660593725,0.9687121251256146,0.9039180292833247,0.5287261129910902,0.9204328746185394
10,0.97434333314081,0.9689048768029914,0.9536831453041539,0.9443446618329381,0.8095045815454582,0.8933306842814215
11,0.9786377347129751,0.9527477842052243,0.9899516681345437,0.9439552110081683,0.6998024816356165,0.8443846439517795
12,0.823447865284082,0.9468978898591359,0.9682339977629827,0.827374777359238,0.9402932262433865,0.8816772945735811
13,0.9191291409209168,0.9823628607552619,0.9818178918122222,0.8830579493753381,0.9213163305666241,0.8850333456377935
14,0.9789845273053043,0.8206134028231671,0.6631740082052056,0.9675327232673467,0.6369845455553347,0.909533006904688
15,0.9842974752105094,0.9660801908982264,0.8162258814985528,0.9697689611754067,0.6240706047460138,0.9082863461335531
16,0.9889168606753541,0.9596847216285472,0.9655059122502341,0.976290335858657,0.8145291612323593,0.7011981046820595
17,0.9837188651385997,0.9562530700833354,0.9527570257063688,0.9468912136898147,0.8595658410967316,0.7339375561315713
18,0.9744794449959073,0.8317014048864722,0.8288822864432445,0.9274322307974228,0.5179022360155872,0.6492354186505279
19,0.9662559921190117,0.9688744224081889,0.808947140885466,0.9355636633156161,0.636624792654644,0.8367490811369234
20,0.9091036709730198,0.9564281255177072,0.8690563070887971,0.8794553171304083,0.7542647532183582,0.8841155233517228
21,0.9245065371571053,0.9401510200026538,0.9661451574801707,0.92587787791657,0.8037348591026788,0.8508079432528369
22,0.9008331712085527,0.6580969974023967,0.9445926972077217,0.906876157808731,0.8682602942843611,0.7717021389233902
23,0.9657848241544216,0.969321332103003,0.9512567911956412,0.9478955348843967,0.6252364577385492,0.9097180820968975
24,0.8368658697451636,0.9524656853547313,0.9123459170258504,0.9317273090141454,0.9391282907278172,0.8837830944725522
25,0.9781363644848704,0.9365702359306783,,0.8156667149275454,0.8433639810174751,0.9321756784444933
26,0.9150543726320298,,,0.8428715872842498,,-0.01877556646165369
27,0.44273952974487063,,,0.5947565745446384,,0.8827713450783912
28,0.9894243725691465,,,0.9718889871358543,,0.8881592388664303
29,0.9751416682495064,,,0.9750259657105702,,0.824876717876993
30,0.9458596746527965,,,0.9120418605187077,,0.9161224903786223
31,0.7806683530991436,,,0.7476613621934769,,0.9627477137191485
32,0.9754159809867368,,,0.961902443095767,,0.8140652768535777
33,0.9743341586914135,,,0.9727845027063777,,0.6357904544678984
34,0.971244821988862,,,0.9438751569613324,,0.706672464555522
35,0.9723211293754016,,,0.9610063613482357,,0.816682374140729
36,0.9745680336240419,,,0.9597278865170906,,0.8733203986100833
37,0.9722760638192097,,,0.9504870096756033,,0.9052434406126089
38,,,,,,0.901308022253634
39,,,,,,0.611121692476364
40,,,,,,0.807850336232169
41,,,,,,0.7756639661812921
42,,,,,,0.8955444567534416
43,,,,,,0.8971877805640991
44,,,,,,0.43074126627349296
45,,,,,,0.8619084363660887
46,,,,,,0.6017432891707771
47,,,,,,0.7602792481053323
48,,,,,,0.9402405062003336
49,,,,,,0.9290878552153767
50,,,,,,0.9339274410075084
51,,,,,,0.8509989531100387
52,,,,,,0.8516008469130747
53,,,,,,0.48301495906455705
54,,,,,,0.8476101407368911
55,,,,,,0.7368015328937711
56,,,,,,0.6412104353684758
57,,,,,,0.8895527746341709
58,,,,,,0.9226096713013376
59,,,,,,0.9140069137233017
60,,,,,,0.9027775824996861
61,,,,,,0.8371110259494022
62,,,,,,0.9086096702481219
63,,,,,,0.7023599956104378
64,,,,,,0.8840145150944513
65,,,,,,0.8678892345929003
66,,,,,,0.928553330337551
67,,,,,,0.8881452767625866
68,,,,,,0.9011445519011191
69,,,,,,0.8541040692231661
70,,,,,,0.8804454543153052
71,,,,,,0.6188902306768029
72,,,,,,0.5843096628765053
73,,,,,,0.7888922616232454
74,,,,,,0.7807949166021126
75,,,,,,0.9261300299111701
76,,,,,,0.8797200373550711
77,,,,,,0.8113865751515414
78,,,,,,0.7508748190340724
79,,,,,,0.9005793318585122
80,,,,,,0.7876977874623398
81,,,,,,0.8608536553811867
82,,,,,,0.9299639584400258
83,,,,,,0.7354733713919177
84,,,,,,0.7559040043374605
85,,,,,,0.950596022133937
86,,,,,,0.8136800767707275
87,,,,,,0.8629801277555819
88,,,,,,0.92714316578443
89,,,,,,0.668203518331477
90,,,,,,0.9535564312256284
91,,,,,,0.8652605742488403
92,,,,,,0.9113482345740667
93,,,,,,0.9253332760559905
94,,,,,,0.6729809175333294
95,,,,,,0.8830552269691734
96,,,,,,0.8796731308927241
97,,,,,,0.915999877395407
98,,,,,,0.8850196294260468
99,,,,,,0.8663097237486805
100,,,,,,0.862075035460445
101,,,,,,0.891564345368695
102,,,,,,0.9121133546618216
103,,,,,,0.8833002165885304
104,,,,,,0.7396534201910263
105,,,,,,0.7616293426790759
106,,,,,,0.6648824687389079
107,,,,,,0.8172699661481062
108,,,,,,0.8313711247004754
109,,,,,,0.8368939194092189
110,,,,,,0.7375043435301569
111,,,,,,0.8855630735693402
112,,,,,,0.9002418412231663
113,,,,,,0.9053997661049955
114,,,,,,0.024911394869282927
115,,,,,,0.8489819184191292
116,,,,,,0.8944922090713776
