ID,Z_score
Twin_MZ_1A,0.31461535424095055
Twin_MZ_2A,-0.9384414482936887
NotTwin1,0.5309314206747806
Twin_DZ_1A,0.26408292556440305
Twin_DZ_2A,0.4799925815485262
Twin_DZ_3A,0.5391477778909882
Twin_DZ_3B,0.4528481875327372
Twin_DZ_4A,0.5053502362504124
Twin_MZ_3A,0.3837335163497432
NotTwin2,-1.0868081003248728
Twin_MZ_4A,0.5790867716209949
NotTwin3,0.5334904403082527
Twin_DZ_2B,0.4104134517319326
Twin_MZ_5A,0.3513676667030309
Twin_MZ_6A,0.5494898887277395
NotTwin4,-0.016947983567410535
NotTwin5,0.4398050571033202
NotTwin6,0.12441723431479847
Twin_DZ_5A,0.42468212842782904
Twin_MZ_7A,0.2691940102117536
Twin_DZ_6A,0.5694769924931046
Twin_MZ_8A,0.545901759793917
Twin_MZ_3B,-5.524234367439731
NotTwin7,0.3054217356194959
Twin_MZ_9A,0.6061957497116561
Twin_MZ_10A,0.5730801478202687
Twin_DZ_7A,-0.1823581913447344
NotTwin9,0.15586448011965948
NotTwin10,0.47644727690919303
NotTwin11,0.31395176617417003
Twin_MZ_11A,0.28115718079908575
Twin_MZ_12A,0.16795400041265246
NotTwin12,0.5828108459999166
NotTwin13,0.4692362490019213
Twin_MZ_13A,-1.2997788840319233
Twin_DZ_8A,0.24634385119890095
Twin_MZ_11B,0.2415815545626143
Twin_DZ_9A,0.5176210728073747
Twin_MZ_14A,0.32368859082909773
Twin_MZ_15A,0.5523502694163553
Twin_MZ_14B,-0.8821289730408584
NotTwin14,0.5339565472886852
Twin_DZ_10A,-0.35741291417848375
Twin_MZ_10B,0.22361511760393554
Twin_MZ_8B,0.5255511988752152
NotTwin15,-0.6599230941333524
Twin_DZ_4B,0.4458083729635407
Twin_MZ_16A,0.3127399597320029
Twin_DZ_11A,0.47689042317185276
Twin_MZ_17A,0.4849155827993945
Twin_MZ_1B,0.39589941358624414
Twin_MZ_4B,0.3383786526910233
Twin_DZ_6B,0.4162416719765263
Twin_MZ_18A,0.4467490374425387
Twin_DZ_10B,0.4758784436433455
NotTwin16,-0.6997218484661532
Twin_MZ_16B,-3.2679031218155106
Twin_DZ_12A,-1.9118659925151538
NotTwin17,0.48501962344232064
Twin_DZ_7B,0.5285355479527217
Twin_MZ_6B,0.4405677732395365
NotTwin18,0.01373561919938344
NotTwin19,-0.9042752184097576
Twin_DZ_8B,0.43931688620983406
Twin_MZ_7B,0.3258127258006343
Twin_MZ_15B,0.5390617203528096
NotTwin20,-0.25924957591763853
Twin_MZ_12B,0.5085045413835243
Twin_MZ_18B,0.46322786236009267
NotTwin21,-0.7701292055685823
NotTwin22,0.5094650919306203
Twin_MZ_19A,0.4923205661032044
NotTwin23,0.44056460414251924
Twin_MZ_2B,-3.009690683920548
NotTwin8,-1.1267999929600525
NotTwin24,0.4956333473643515
Twin_DZ_1B,0.4521750398698388
Twin_DZ_13A,-0.5275537163652453
Twin_DZ_12B,0.4271612345750017
Twin_MZ_5B,-0.050117054869251616
Twin_DZ_13B,-0.427525903352807
Twin_DZ_9B,0.5188204687162745
Twin_MZ_13B,0.5418238837948061
Twin_MZ_17B,0.4688282774400631
Twin_DZ_11B,0.38631257790571427
Twin_DZ_5B,-3.321541799572566
Twin_MZ_9B,0.541657418144677
NotTwin25,-1.406315974113212
Twin_MZ_19B,0.453822639628633
