Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9942090155875347,0.9909584414706849,0.9633726783922072,0.9470219422331758,0.9831233602415201,0.9805266033950437,0.9756764498921019,0.9784960314488015,0.97153812968923,0.9632909731958191,0.9803766168760439,0.9840433629811105,0.9628106724842955,0.9675451326666601,0.9890662883577337,0.9856673468333459,0.9767390434143496,0.9806373617908071,0.9839477509268941,0.976856719788981,0.9712250006951486,0.9609208670282068,0.979740045896601,0.9753016070354139,0.9609140071974015,0.9788142308317075,0.9730138104656463,0.9612201815719874,0.9852253861272278,0.9870038351155266,0.9524572120752042,0.9562630414626805,0.9817984719001125,0.9817929028662822,0.9838131739933929,0.9883154385118216,0.9724754057888436,0.9738557098083929
Twin_MZ_1B,0.9934909745800189,0.9953007359867435,0.9621161755718527,0.9470863867637442,0.976499567867529,0.9770857888903799,0.9741201519886926,0.9766729596805686,0.9701844138508733,0.9606467380941217,0.9762531265673194,0.9825480746343586,0.9590196815399783,0.9631473790450943,0.9893983856447506,0.98537855791646,0.9771282321650576,0.9820518272942707,0.9832116403817506,0.9751046359549587,0.969228696384015,0.9586049460057463,0.9768665847151105,0.9744092220349276,0.9600889916868842,0.9776984636171747,0.9720586154361743,0.9557394971514364,0.982799084958557,0.9844129422709749,0.9504877318368693,0.9556325189787007,0.9798276880377428,0.9794102661908386,0.9837257503805442,0.9868993065791738,0.9711502889543919,0.9724206984954056
Twin_MZ_2A,0.9758899655109027,0.9764697422082804,0.9773792991128294,0.9584719056622304,0.9860692202907241,0.9871557940717072,0.9781243619324658,0.9760559658878311,0.9704104597772916,0.9671478675112324,0.9788727573286564,0.974149330468419,0.9754655449341674,0.9803366736473408,0.9824879622490754,0.9837259584833631,0.9803681580884493,0.9770000104467376,0.9873699424351772,0.9868562553277039,0.9785451293062031,0.9755419028882522,0.9792537110809285,0.9765947938606645,0.9500092279347234,0.9668589153776115,0.9693622491210825,0.9716563570210632,0.9832999915558933,0.985862031678362,0.9619870047414998,0.9678116309707807,0.9813142079067746,0.9801916276825222,0.9819148522752208,0.9845158435812478,0.9748395284388274,0.9703196984805946
Twin_MZ_2B,0.9582103506300209,0.9567142590634177,0.95993411249087,0.9495604984698421,0.9835285917944895,0.9814236061814258,0.972353526952398,0.9711244782988921,0.9631626887452187,0.9637424105600992,0.9739055228579212,0.9611416756882722,0.9746201940153822,0.976162640832836,0.9694125616831641,0.9720494653816859,0.9703537432867542,0.9638109748267937,0.9772157119841001,0.9817784345880217,0.9728717738184433,0.972294624179388,0.9702566661998122,0.9687781184184904,0.9360119816628509,0.9554697855451573,0.9569371025160819,0.9721525341621277,0.972471194857786,0.9748893659376299,0.9579328708351755,0.9617404981506246,0.9730137104259697,0.9728662074708134,0.9663298444663092,0.9711079124650766,0.9664045302888127,0.9611818574350659
Twin_MZ_3A,0.9791016148286282,0.977847767791417,0.9640619134075805,0.9475630742450822,0.9951373366893321,0.9829833144099382,0.9785187581438899,0.9792462197525885,0.9732103454926859,0.9684171725820195,0.9830980281373735,0.9772261029366812,0.9715892100573167,0.9760472397214037,0.9842031556982878,0.984958809855179,0.9797373165291264,0.9792462178386754,0.984347673907175,0.9835631391982615,0.9791196263214674,0.9724110747444232,0.9781391275769176,0.9756934693501778,0.9520396600480401,0.9707880559669617,0.9724017439222327,0.9654355531256862,0.984654591757035,0.9855883941473003,0.9597429206938032,0.9628089227625691,0.9809636851783389,0.9798624282626687,0.980616062743387,0.9867267615809687,0.9749565739135437,0.9710950521275202
Twin_MZ_3B,0.9133363672904131,0.9180841495258789,0.926704365788566,0.9209113638176702,0.9159794214328758,0.9157878417384893,0.907753867948271,0.9095580656158202,0.9227171781861869,0.9013978097916797,0.9058252865877228,0.9076720974815538,0.9035122161726725,0.9088514891486712,0.9190357863901937,0.9127051049328079,0.9061784621059252,0.9099370452184846,0.9191145566532997,0.9125798508788123,0.901663845580961,0.8971555072437076,0.9118611041648752,0.9065333067840209,0.9315687769631695,0.9112816031618461,0.9144743432327194,0.9099829933441511,0.9242131959601265,0.9213954401683717,0.9006603316765034,0.8910350387930386,0.9130053174639676,0.9157210019840929,0.9158110926590564,0.9152619938331159,0.9085240153754754,0.903180423111864
Twin_MZ_4A,0.9781640810299626,0.9760644088273626,0.974637033318296,0.9599513496014389,0.9810941192705014,0.9864288385646451,0.9977611123170416,0.9950519695797526,0.9897812321750862,0.9872324319883101,0.9864628877521491,0.9845806177624024,0.9853570106654377,0.9842930909905206,0.9866418147029228,0.9887266688246948,0.99160599865627,0.9900391449242905,0.9866344847346429,0.9913179447449114,0.9868302492185703,0.9844523850942302,0.9916954842547119,0.9904515949422341,0.96242811663859,0.9831874823872043,0.9830869568647105,0.9828673216282269,0.9745574707951318,0.980168140947676,0.978105751493864,0.9821135063966949,0.9861392901892428,0.9858645454813291,0.982611170522888,0.9855920380219652,0.9884455930075299,0.9859272304000128
Twin_MZ_4B,0.9788210143671718,0.9772967308379916,0.972773601982643,0.9546881423488268,0.9838064065512466,0.9827315120237858,0.9938857655442218,0.9945281787528514,0.986157693587171,0.9839336401710437,0.9881483525034926,0.9863600344573391,0.9809563099835608,0.9816850402777568,0.9867736529667112,0.9886326200455582,0.9893163574543758,0.9881885037561347,0.9871593772300689,0.9902716076996185,0.984010393870808,0.9794437810383602,0.9892067893430813,0.986139982108064,0.9615239556613951,0.9805079019689886,0.9827793937385636,0.9757942355468909,0.9763594336866244,0.9814226694411181,0.9754468479172799,0.9770731074199694,0.9837892666086329,0.9839564521280075,0.9826859597161162,0.9870410941990884,0.9883625422206517,0.9850629144308439
Twin_MZ_5A,0.973924643392159,0.9732560957600819,0.9710772208683525,0.9600926201568964,0.9776513085882381,0.9835856283607538,0.9917665976602439,0.9888319494649029,0.9947026332729225,0.9900620194913272,0.9828219295901315,0.9829388198988482,0.9854338533845983,0.9823648461280634,0.9872470565673817,0.9891599547436866,0.9918435864826936,0.9892515451394983,0.9853331050087706,0.9884928466755593,0.9867504926693613,0.9858199532906136,0.9894261450924287,0.9877694305518765,0.9628236878464524,0.9811125407724686,0.9863311235060397,0.9836063888677293,0.9759314209965203,0.9795841768208857,0.9811161181164897,0.9829196910413429,0.9883025299529623,0.987864108216339,0.9838580799347132,0.9836385080340981,0.9877784655957333,0.9845064854320003
Twin_MZ_5B,0.9592228694804228,0.9579994809422254,0.9689135633069682,0.9471102656819799,0.9620405241346452,0.9662554240093129,0.9807300617658492,0.9792599300347913,0.9887259976463747,0.9893103206344851,0.9716702739410614,0.9736601226864757,0.9768529445058391,0.9781918206819489,0.9703958277858888,0.9704571558779758,0.9755142431397497,0.9710817206978184,0.9689033097372153,0.9716127538788973,0.9725956427008879,0.9694502429021863,0.9774827576288402,0.9769324858320115,0.9676574984783419,0.973236827882788,0.9787589144736599,0.9737242353024965,0.9530546394788257,0.9559785722123719,0.9830812600021768,0.9742313607754236,0.9707934213159141,0.9704773278877111,0.9629303107149855,0.9654383777895472,0.9792743413792462,0.9733270112008015
