ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
G_occipital_sup L,0.7202848506400001,0.8434571717674946,0.8456598439760704,0.8494840393814187,0.8600935765036688,0.8621800777705567,0.8301932600065349
G_occipital_sup R,0.7341837968624708,0.832737477826019,0.8412380809695466,0.8461925444448027,0.8622153824237738,0.8398270059452427,0.8260657147453094
G_orbital L,0.609135452191647,0.6985951147711305,0.7387724196211254,0.7514410141692945,0.5804119053831229,0.654634731264172,0.6721651062334154
G_orbital R,0.6097321434327374,0.7594739734422955,0.7216731073250477,0.6393802147531621,0.423481121741602,0.5498511619207856,0.6172652871026051
G_pariet_inf-Angular L,0.7672241747467798,0.8821485375403804,0.8468426021154892,0.8600458467189704,0.8933991971778493,0.8070651075958972,0.8427875776492278
G_pariet_inf-Angular R,0.689998756492644,0.8147802031080248,0.8590867026716664,0.8489080543769422,0.8648640619518307,0.7598529174170733,0.8062484493363636
G_pariet_inf-Supramar L,0.651907625929694,0.8348604772916216,0.8237599024767371,0.8488938359210204,0.8288874838570974,0.6980445011984976,0.7810589711124446
G_pariet_inf-Supramar R,0.6748570809839757,0.8569060245984419,0.8559873502661006,0.8123100989789267,0.7650227012961255,0.6047289946057797,0.7616353751215583
G_parietal_sup L,0.696692902909799,0.828927041155127,0.8758925310411512,0.8593457314296944,0.8816035571201404,0.8391128188670077,0.8302624304204868
G_parietal_sup R,0.7431197241464464,0.7862988293998332,0.8527476908989392,0.8420900704779969,0.8393256657248429,0.8289857314630137,0.8154279520185121
G_postcentral L,0.5987679125384924,0.7407467801618801,0.8409674873258032,0.830071319912371,0.7413076314566858,0.7388869985031531,0.7484580216497309
G_postcentral R,0.6726824714003372,0.7739358349805342,0.8710539609623001,0.7719395442796285,0.7611627283002343,0.7217498584801478,0.7620873997338636
G_precentral L,0.6908234385950249,0.668175688926915,0.8046268007481421,0.7939215986678964,0.7292510143256874,0.5997834915557099,0.7144303388032291
G_precentral R,0.7240942694263524,0.8104108918211796,0.8637355000792463,0.8414539424728185,0.6436930598038496,0.6232557883818957,0.751107241997557
G_precuneus L,0.6275341596739888,0.7540261651134047,0.8786042538372566,0.8629635063275797,0.8606949619256564,0.8326052218748359,0.8027380447921203
G_precuneus R,0.6957434401786227,0.7794572059789218,0.8737556104893832,0.7914701776600881,0.7916331433157537,0.8373538773646243,0.794902242497899
G_rectus L,0.6195442356018501,0.7448266977301516,0.7532632866411031,0.7886032793449761,0.7736190238848334,0.7643150762515745,0.7406952665757481
G_rectus R,0.6944827452891826,0.8413709057267222,0.8085943761256458,0.7862574915348769,0.7363709961876246,0.7369135575210214,0.7673316787308456
G_subcallosal L,0.6580194734654785,0.8149826929916278,0.8527765668510146,0.8641003438522621,0.9067276938178978,0.9079190489293402,0.8340876366512702
G_subcallosal R,0.7678560969152401,0.8917371885371164,0.8730416129001644,0.8148403642849796,0.8723319080804192,0.8968037890353219,0.8527684932922069
G_temp_sup-G_T_transv L,0.6724563766496995,0.8764830233975145,0.8586040099271598,0.7381439171856067,0.7663600340431658,0.7696347630912419,0.7802803540490646
G_temp_sup-G_T_transv R,0.5785503008157005,0.7878971981537722,0.7938433500028801,0.6409766297987244,0.6462975219116988,0.5935306949146042,0.67351594926623
G_temp_sup-Lateral L,0.6920493733551275,0.8661717906947197,0.7929692658497186,0.741390602805366,0.6829155210111837,0.7634732374203085,0.756494965189404
G_temp_sup-Lateral R,0.6655303145797875,0.8483149072062957,0.8269661836311396,0.6338365609422726,0.5449675213000965,0.6191406345042815,0.6897926870273122
G_temp_sup-Plan_polar L,0.6135526822571553,0.733073824783918,0.6952614640892724,0.6908988203022294,0.6051258100705432,0.6262641934826962,0.6606961324976357
G_temp_sup-Plan_polar R,0.5245806619270037,0.7235278265841432,0.8107128662953207,0.7249119255721257,0.698799048093083,0.7628706066319758,0.7075671558506088
G_temp_sup-Plan_tempo L,0.6599605300241689,0.8947785906066601,0.8971553080282728,0.877473687134927,0.8552098010530752,0.7998713629502432,0.8307415466328912
G_temp_sup-Plan_tempo R,0.6151827872292603,0.8777796400800768,0.8495876769475735,0.7206969813631983,0.7939025850059002,0.7118451377129097,0.7614991347231531
G_temporal_inf L,0.6137360074974583,0.8920134071304097,0.8307194750378268,0.8234194437544337,0.8428861549238341,0.7862827292607407,0.7981762029341172
G_temporal_inf R,0.5754133008637894,0.7562008922150769,0.7610451489922125,0.6654503354373857,0.6274396941781388,0.4976719391879428,0.6472035518124244
G_temporal_middle L,0.6109898031496346,0.7941238711754859,0.7489278352043226,0.7685810160046953,0.7318371213057072,0.6908390256053519,0.7242164454075329
G_temporal_middle R,0.5880033168493737,0.7713596963331607,0.7712101643262523,0.5718581373181755,0.5775445333728078,0.6302761825032207,0.6517086717838317
Lat_Fis-ant-Horizont L,0.76361369087443,0.8667926891423853,0.8365262586795799,0.798693659080444,0.7972057727415262,0.8287782554844525,0.8152683876671363
Lat_Fis-ant-Horizont R,0.628472592997446,0.7690272874331947,0.724293366136868,0.7890984489519318,0.6885862290584871,0.6072134189681918,0.7011152239243533
Lat_Fis-ant-Vertical L,0.6755372391103215,0.7898298609602197,0.8419947725038455,0.8521881196325195,0.7908960835684091,0.7911540406816588,0.7902666860761624
Lat_Fis-ant-Vertical R,0.7792849690155939,0.9184942352836979,0.9014706304705294,0.8845682333622643,0.8696584923731031,0.8470124641797543,0.8667481707808239
Lat_Fis-post L,0.6059145302121107,0.8248819243164655,0.8129917189033588,0.8159674769626336,0.7429895234797843,0.6532819332784606,0.7426711845254689
Lat_Fis-post R,0.5221315434923071,0.7922731184264866,0.7468402601011936,0.6130535582789954,0.5012450272935326,0.42746982720399546,0.6005022224660851
Pole_occipital L,0.6981588217464929,0.8620637247917813,0.8128278849385568,0.8483512480622643,0.8663336046188972,0.7605512984331183,0.8080477637651852
Pole_occipital R,0.639024141412131,0.8180329916085174,0.7788849722916411,0.8052199187083571,0.8179265429869653,0.7870809522347014,0.7743615865403856
Pole_temporal L,0.5527018769240998,0.7928541247894256,0.7520250307068339,0.5971888356948228,0.6617145865712584,0.6438186128935715,0.666717177930002
Pole_temporal R,0.6123746203805782,0.764941684947807,0.8249462686953212,0.7413321439713974,0.835722999194455,0.7679636369111438,0.7578802256834504
S_calcarine L,0.5553739089360862,0.8578889246112037,0.8454046727816842,0.6929865021128673,0.6625351669401335,0.5540697354502236,0.6947098184720332
S_calcarine R,0.5577237046142183,0.820002649784316,0.8052331584093494,0.682034634533153,0.7113488729109927,0.572003844213388,0.6913911440775694
S_central L,0.6095979387603735,0.7681122104710434,0.8927508329844699,0.8698912130007441,0.7774167298965058,0.6484494671351325,0.761036398708045
S_central R,0.6081096572652784,0.8011397385032197,0.8557479455983306,0.747958190934465,0.7456010646258795,0.6528058958343922,0.7352270821269276
S_cingul-Marginalis L,0.675053431033477,0.8133809185046286,0.8556533987484427,0.8491235675720765,0.8617547304270218,0.8163080451128618,0.8118790152330848
S_cingul-Marginalis R,0.6361961896643522,0.7791617535051817,0.8798801531837915,0.7688272186314038,0.8124078040509495,0.6285397428054815,0.7508354769735268
S_circular_insula_ant L,0.7161918479836323,0.8163085458343253,0.8299993772102304,0.8521699200915757,0.8050899900735342,0.8501491310441321,0.8116514687062383
S_circular_insula_ant R,0.6299783637287542,0.7622976378579065,0.7699009758509887,0.7668658333586462,0.7097089211694655,0.7389821141916579,0.7296223076929031
S_circular_insula_inf L,0.5556164829598919,0.8307169706035817,0.8102492856809992,0.754735752681479,0.8372263352897124,0.806921318457396,0.7659110242788433
S_circular_insula_inf R,0.7245129574118669,0.8765994195600142,0.8788585742448486,0.837867941125952,0.8594437511950822,0.7763994694967127,0.8256136855057461
S_circular_insula_sup L,0.5200956052667465,0.8117643475010234,0.7568189900013552,0.7704876403601333,0.5821635952375686,0.3869091530540741,0.6380398885701503
S_circular_insula_sup R,0.5986631251314012,0.8056267354693669,0.8030399141574197,0.8008685633089608,0.74253239703251,0.5542144813101751,0.7174908694016389
S_collat_transv_ant L,0.5955665910918932,0.8297438525622147,0.8597759888019167,0.7479893857899332,0.7793332719906817,0.7402767826246034,0.7587809788102072
S_collat_transv_ant R,0.5314021044125807,0.6953907962425576,0.7549169699426597,0.6534580077499392,0.7432185162434279,0.6274126521010592,0.667633174448704
S_collat_transv_post L,0.5917049915318531,0.8075640800792931,0.897619021157092,0.7814031672693668,0.7077447037033139,0.6693598417225983,0.7425659675772529
S_collat_transv_post R,0.5201460850744781,0.8097109468438507,0.8753507594372995,0.7372350075519195,0.7955731646375902,0.7471711507057673,0.7475311857084842
S_front_inf L,0.6854644482783728,0.8137276460943328,0.7701944268977042,0.7675635364614655,0.7690016293739756,0.7315084677118064,0.7562433591362762
S_front_inf R,0.6560324293228996,0.8366529881484812,0.8282720240534063,0.7615893365457902,0.7489612968274505,0.8003552439452573,0.7719772198072142
S_front_middle L,0.7232229457168555,0.7606451272104491,0.7955296803187633,0.7726684859656002,0.6979530722807765,0.7835007605497588,0.7555866786737004
S_front_middle R,0.5860840257844423,0.6924054818617611,0.7065923228606488,0.5906862179406138,0.6819227910438698,0.6452617729561976,0.6504921020745887
S_front_sup L,0.6960701381518982,0.8019762142436964,0.7312308296474958,0.7680158034810848,0.7671870937968726,0.8264261687757143,0.7651510413494602
S_front_sup R,0.6682094309298283,0.8087351920863317,0.7929753212979106,0.7817771448134953,0.7368503672663632,0.7387598989195587,0.7545512258855812
S_interm_prim-Jensen L,0.8553315276279518,0.9586972154722718,0.9528980706898548,0.9388378527887942,0.9037066239820296,0.866167665504411,0.912606492677552
S_interm_prim-Jensen R,0.8019843952469572,0.9027947098888734,0.897484536201992,0.832057224565188,0.8829042064651205,0.9043678383110803,0.8702654851132019
S_intrapariet_and_P_trans L,0.6910870752507257,0.8390780040766327,0.8340895100723611,0.8581825670713396,0.8331568457340868,0.6441592158075184,0.7832922030021107
S_intrapariet_and_P_trans R,0.6952201019287051,0.7803290989859359,0.8162203887705006,0.8304715004680598,0.8511066253798447,0.7282757408787199,0.783603909401961
S_oc-temp_lat L,0.683140957987036,0.908947770361096,0.9096430800490036,0.8479004348933108,0.8139137478138767,0.7865126705633126,0.825009776944606
S_oc-temp_lat R,0.6528906568994244,0.8464269008976801,0.8249272441721874,0.6709744117436958,0.6584385459716808,0.7008716653220582,0.7257549041677879
S_oc-temp_med_and_Lingual L,0.5331730148579171,0.858616789656276,0.9071363058158683,0.6685430417621665,0.6207893622909783,0.7021808444934429,0.7150732264794416
S_oc-temp_med_and_Lingual R,0.5530866127667392,0.7954048181515574,0.7411484434495448,0.5492531114502144,0.5334009857606142,0.5883272492342271,0.6267702034688162
S_oc_middle_and_Lunatus L,0.6924073686057803,0.8872102156759588,0.871829779439801,0.836809139090274,0.8291590648213903,0.7926728571368432,0.8183480707950079
S_oc_middle_and_Lunatus R,0.7178405608077737,0.7999826055422958,0.825424840654937,0.7154738261900438,0.7241808989245593,0.7344263356793286,0.7528881779664897
S_oc_sup_and_transversal L,0.6331169008617447,0.8865808684921097,0.8998423073847617,0.8869764786761976,0.8667003993424036,0.5653540639920663,0.7897618364582139
S_oc_sup_and_transversal R,0.7301456269249013,0.8239581391919638,0.8663488448642062,0.866756490724587,0.8621659365135578,0.7672717508612109,0.8194411315134044
S_occipital_ant L,0.6568952699413473,0.9092552317836136,0.9201088762063117,0.8841711042792789,0.8425064379528626,0.8163965497648492,0.8382222449880438
S_occipital_ant R,0.6637293089906389,0.8779059163356849,0.9071125671869253,0.8474330351676818,0.8389558368255237,0.8384078467420436,0.828924085208083
S_orbital-H_Shaped L,0.5683981003519827,0.7290156007700388,0.6966085932401292,0.7524631324523642,0.6056527849491895,0.7455936676395827,0.6829553132338813
S_orbital-H_Shaped R,0.6140943123490088,0.7433524761965927,0.7290189562850816,0.7233757042932735,0.4380922435063132,0.5591938950515246,0.6345212646136323
S_orbital_lateral L,0.7560600289448826,0.808020156900763,0.7862470892329804,0.7694080523011195,0.697484585158226,0.7553463177085061,0.7620943717077463
S_orbital_lateral R,0.6537714111634355,0.7409699339218085,0.6580386313380722,0.7205085640429442,0.6227164380852185,0.6034991654691794,0.6665840240034431
S_orbital_med-olfact L,0.4984032285997603,0.7289587770477335,0.6762889904934151,0.6713143715067007,0.7411470721512542,0.7284736855604999,0.674097687559894
S_orbital_med-olfact R,0.5679952264641546,0.7404791455949531,0.7713592445233266,0.7239680097420474,0.6785275714542547,0.7472885609912016,0.704936293128323
S_parieto_occipital L,0.6862970456740437,0.8931686289131895,0.862785892998392,0.7263539175261254,0.7880685382189909,0.7376799598249264,0.7823923305259446
S_parieto_occipital R,0.6473096812054968,0.8110033949109199,0.7971518537604309,0.840381736726385,0.8628284740544963,0.7768457017235022,0.7892534737302052
S_pericallosal L,0.5371316384349895,0.8232573356032356,0.754734752466282,0.7961071302071033,0.6611119983530841,0.6733212649641448,0.7076106866714732
S_pericallosal R,0.5798657807845474,0.8313343600496712,0.7304154459165697,0.7483081252270632,0.5812696134301227,0.6015416864881971,0.6787891686493618
S_postcentral L,0.740821542231051,0.812956116203731,0.8146098989238609,0.8668180676174057,0.85591957262573,0.7190232162505399,0.8016914023087197
S_postcentral R,0.6636451981342317,0.8404737673063588,0.8791492708424002,0.7716100892467355,0.8282934330251752,0.6830703379061426,0.7777070160768407
S_precentral-inf-part L,0.6467319931108881,0.7841522871915616,0.8579378822119003,0.828472141011036,0.8113466028061314,0.783219699044424,0.7853101008959902
S_precentral-inf-part R,0.6497061007010858,0.8996765014209128,0.8580183417756053,0.8226991159020165,0.886750438742314,0.8316732347487954,0.8247539555484549
S_precentral-sup-part L,0.8047082467045422,0.7875065701149492,0.8365133281344033,0.8278864787549541,0.8637260971857106,0.8597341869209952,0.8300124846359259
S_precentral-sup-part R,0.81539262997013,0.8850682688769835,0.8574320150918266,0.790845590687456,0.8254667176105922,0.827832526075959,0.8336729580521579
S_suborbital L,0.6166829169830316,0.7600069022885874,0.7693733257863864,0.8271046625337023,0.7987580347449783,0.794765801892575,0.7611152740382101
S_suborbital R,0.6795254244763506,0.8259562627427153,0.7843402425681145,0.7263821716129764,0.7693877008188764,0.7979274746179459,0.7639198794728298
S_subparietal L,0.5217535887084215,0.7899195590171884,0.8533677018331615,0.9039616477512553,0.8726457430246976,0.7993118350149063,0.7901600125582716
S_subparietal R,0.6324980475941704,0.7868289646571769,0.8643187719115121,0.8278211894211257,0.7677669158954591,0.6937096201634219,0.7621572516071443
S_temporal_inf L,0.5801903171326783,0.8945184997144707,0.8656589169761905,0.7115460559603801,0.786130796387884,0.8310150909479517,0.7781766128532593
S_temporal_inf R,0.5770568679384789,0.7367417002752912,0.7943603065972875,0.6444763482134395,0.6175804916091605,0.6359941897153142,0.6677016507248287
S_temporal_sup L,0.6731140933951936,0.8787926709565594,0.8298890227027357,0.7716530952502105,0.6554242953987159,0.5569105000374244,0.7276306129568065
S_temporal_sup R,0.5157665906810915,0.7879601798783424,0.7878734587326731,0.6406616701395262,0.5351015616292628,0.3667805972833635,0.60569067639071
S_temporal_transverse L,0.533563119156515,0.8247535153346162,0.8014586027970774,0.7754157929428828,0.7947470202788995,0.7289883856945332,0.7431544060340873
S_temporal_transverse R,0.5880356970388074,0.8280067664779123,0.8223235667680362,0.6851353305999008,0.6847103453697075,0.7073301007862355,0.7192569678401001
