,Autocorr_MZ,Autocorr_DZ,Autocorr_NT,Crosscorr MZ,Crosscorr DZ,Crosscorr NT
0,0.9942108832707327,0.9935309705251644,0.9971187179718808,0.9935030247403787,0.9852457396043386,0.977723651899554
1,0.995303704257913,0.9960629220860342,0.9753835269083253,0.9909714027755567,0.9837286761555069,0.9716586111057894
2,0.9773663868490106,0.9964365274657917,0.9971531450217381,0.9598982331297035,0.9758517480974532,0.9735440626182057
3,0.9495193118814602,0.9955016381087749,0.9897539247065432,0.9584705804985933,0.9742020810450969,0.9812401554276671
4,0.9951400557906347,0.9972339514875372,0.9958917580003794,0.9160627474953686,0.9857913329778693,0.9829736602431609
5,0.9159141715874991,0.9960697836189576,0.9916626144145616,0.9829985086481308,0.9824846042014181,0.9714775604065495
6,0.9977671643316066,0.9967820406288791,0.9940919974204183,0.993909347884849,0.9882604841307298,0.9788272144401773
7,0.9945404535748161,0.9959728730088484,0.9748596934775291,0.9950574671185672,0.9896930627973614,0.9770989281087289
8,0.9947058211716772,0.9956947280680281,0.9920766456509976,0.9887387952893543,0.9087773236612776,0.9769716640290093
9,0.9893081032319739,0.9454253353272202,0.996382672796033,0.9900803487796974,0.9737349006427675,0.9858279084653824
10,0.9973653645989526,0.9976367186807772,0.9942025011083044,0.9896520147173833,0.9602334712533169,0.9834178028313159
11,0.995911043948249,0.9955746236696512,0.9978157235082891,0.9876370212409469,0.9663772559619748,0.9702621648451601
12,0.9935948793430455,0.9875286844093933,0.9962971145384962,0.9921365486908389,0.9867026912642023,0.9847799247319983
13,0.9943632137217029,0.9970863852840948,0.9971624630510945,0.9886812477052203,0.9815853261295806,0.9747284402844973
14,0.9973184055873117,0.9933021362371017,0.9811081128181032,0.9939612098438372,0.9782908421707931,0.9851771346881434
15,0.9970522780946403,0.9958875779661889,0.9805918575212417,0.9931675459973667,0.9859547853646636,0.9817497475955539
16,0.9981271602772334,0.996941466091821,0.9964997177495751,0.993334467793338,0.9804762185647106,0.9777984099370074
17,0.9972600607762718,0.996954718898649,0.9901834931749656,0.9949799043845108,0.983176745898297,0.9706631850035448
18,0.9976821532838673,0.9852038958523033,0.9778574843732164,0.9902882966243538,0.9655707225778645,0.9795418002291815
19,0.992993056080735,0.9963821046248911,0.9865298745090076,0.9911091738141098,0.9646172621477833,0.9778460568110325
20,0.9937619549389309,0.9963897060450763,0.9796358286122688,0.9926069195370268,0.9861983506009007,0.9822459545385293
21,0.9932255283963201,0.9951745316140053,0.9968317735703873,0.988892814140445,0.9869471831119417,0.9040799942644933
22,0.9922359201046538,0.9642773628445714,0.995900852190016,0.9925025333971498,0.9508332035592588,0.9741432557135163
23,0.9968148349641814,0.9957272676055955,0.9966394058973427,0.9927962455554908,0.9825617160847127,0.9884877759953319
24,0.9725597153888675,0.9829209287030592,0.9711624444811193,0.9748171025703205,0.9801464227401698,0.980801894480499
25,0.9972642858445493,0.9842704745085609,,0.9934125339492067,0.9843580450510773,0.9806460783297875
26,0.9943392809294551,,,0.9771447241789704,,0.9567149066627247
27,0.9781288595644873,,,0.9869470337100877,,0.9859565393721719
28,0.9974106367961078,,,0.99298247692281,,0.9802869058656528
29,0.9972271613954904,,,0.9933507405387911,,0.9861100751216594
30,0.9941831534033785,,,0.9545907147804797,,0.9792982236570323
31,0.9461464901899558,,,0.9915081116921499,,0.9859555688279673
32,0.996505589639912,,,0.9950281928627921,,0.9778343597777105
33,0.9962873503648106,,,0.9941088620112347,,0.9722101301465718
34,0.9959903173979896,,,0.9935517411154428,,0.9616018438136446
35,0.9962124249144306,,,0.9912244173271386,,0.9841768396313806
36,0.996596479303117,,,0.9923915002337529,,0.9645694527541189
37,0.996084672596788,,,0.9933174055777277,,0.9759938764385171
38,,,,,,0.973023185326997
39,,,,,,0.964792216608235
40,,,,,,0.9774819103205861
41,,,,,,0.9645760712007956
42,,,,,,0.9812124615475385
43,,,,,,0.9875555020359573
44,,,,,,0.9737507560446269
45,,,,,,0.9743010404871472
46,,,,,,0.9664619673520092
47,,,,,,0.9733381388558193
48,,,,,,0.9837656030253172
49,,,,,,0.9799785108487594
50,,,,,,0.982770776389167
51,,,,,,0.9710970697206924
52,,,,,,0.9835380056873915
53,,,,,,0.9370728497415943
54,,,,,,0.978815816883918
55,,,,,,0.9364910857879531
56,,,,,,0.9705364165519754
57,,,,,,0.9896465150061666
58,,,,,,0.9814403132010927
59,,,,,,0.9762554286726413
60,,,,,,0.9719402250033133
61,,,,,,0.9746761270866563
62,,,,,,0.9816351835923545
63,,,,,,0.9798920853285207
64,,,,,,0.9809868350454917
65,,,,,,0.9634139984285404
66,,,,,,0.9782155767507084
67,,,,,,0.9861977406821731
68,,,,,,0.9821590441244992
69,,,,,,0.9764705530308808
70,,,,,,0.9768654369292735
71,,,,,,0.9694816443427565
72,,,,,,0.9599507408497974
73,,,,,,0.9700664645776125
74,,,,,,0.9803595681312138
75,,,,,,0.9804059892967263
76,,,,,,0.964230818361647
77,,,,,,0.9802937227044753
78,,,,,,0.9631739304450804
79,,,,,,0.988380655404725
80,,,,,,0.9767025167498565
81,,,,,,0.9723457253379396
82,,,,,,0.982125566093222
83,,,,,,0.9684606642364055
84,,,,,,0.9038489173825519
85,,,,,,0.9895548868997324
86,,,,,,0.9714615961206597
87,,,,,,0.9728144799757515
88,,,,,,0.9520804019352633
89,,,,,,0.965983026037307
90,,,,,,0.9778034944968199
91,,,,,,0.9830259003351185
92,,,,,,0.9864634242643957
93,,,,,,0.9689677065501359
94,,,,,,0.9823066244058201
95,,,,,,0.9695485236101378
96,,,,,,0.9657964719623124
97,,,,,,0.9823216092654541
98,,,,,,0.9780431094952341
99,,,,,,0.9632336258243913
100,,,,,,0.9807235922080582
101,,,,,,0.9704847688635704
102,,,,,,0.9741297693603774
103,,,,,,0.970077723846958
104,,,,,,0.9792570012298636
105,,,,,,0.9736828737822982
106,,,,,,0.9837774946456422
107,,,,,,0.9794520037050802
108,,,,,,0.9656881799183304
109,,,,,,0.8908454389875864
