ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
lateraloccipital R,0.6765109430390606,0.516781842062246,0.8563481586803554,0.3248200962017358,0.5537608032312857,0.6654484628509728,0.5989450510109428
lateralorbitofrontal L,0.5143997159080944,0.8810224732589953,0.49629850463574166,0.3322233115874702,0.2610437173822893,0.3926246345827953,0.47960205955923113
lateralorbitofrontal R,0.4672305473444001,0.8213650437705913,0.23353747452528228,0.21763862344748333,-0.10128215198706894,-0.1703856310408743,0.2446839843433023
lingual L,0.8992477635244289,0.8053476147143838,0.7435571749946528,0.1681384573907112,0.8077960224638125,0.471329104780845,0.6492360229781391
lingual R,0.8511526808012746,0.84373957804075,0.8634993573742575,0.19284231689251372,0.7105962800225486,0.5814199844006998,0.6738750329220072
medialorbitofrontal L,0.615554886721708,0.836372777943556,0.2481282345444214,0.07356389458171772,0.2537624405288067,-0.13417765044732385,0.31553409731214765
medialorbitofrontal R,0.538414162194571,0.7922567618257119,0.1275205319580215,0.04787739621811981,0.18022660240559363,-0.17687512392271693,0.25157005511321684
middletemporal L,0.7575841386777498,0.6168406054101153,1.265704465767098,0.30029357153203373,-0.2168408788889545,-0.18717425847388341,0.42273460733735974
middletemporal R,0.6515358368286878,0.8590081485803068,0.7315644246552042,0.45294410392539275,0.5337120120950342,0.40515892252007063,0.6056539081007827
paracentral L,0.2731783647978072,0.2910643466230391,0.9408670511829534,0.917564393956134,1.0507391492436313,-0.03717945946088526,0.5727056410571133
paracentral R,0.40394968901243855,0.41640490571851174,0.9171463901771244,0.8998263575023943,0.8780715623225944,0.06711961737421365,0.5970864203512128
parahippocampal L,0.7446790324251562,0.8253509827920136,0.8138864400441126,0.16030117362298527,0.46495815009868346,-0.13296771566427656,0.4793680105531124
parahippocampal R,0.7856550301839986,1.1214397847276558,0.595994177217214,0.27764863144354557,0.9086687867198858,-0.02039681011255997,0.6115016000299566
parsopercularis L,0.6126715362739269,0.8962568801179673,0.9249495413165161,1.182478458455754,0.1407749477942309,1.0292233752337918,0.7977257898653645
parsopercularis R,0.35692092704597256,0.5209459026070715,0.8244397184028445,1.008836163083022,-0.5437785539506133,-0.12617880818207927,0.340197558167703
parsorbitalis L,0.3709530694996066,0.6689649937829881,0.6661684053642805,0.9348411758181334,-0.2812213217432308,0.18836224042938235,0.4246780938585268
parsorbitalis R,0.4485026561016252,0.8771903265627148,0.43412796699937994,0.5651100470486279,-0.8834564131328563,-0.829486367368099,0.10199803603523212
parstriangularis L,0.4806855503333872,0.7939568841254501,0.8635323312782136,1.040125133710142,-0.2833288629001376,0.19600472978438965,0.5151626277219076
parstriangularis R,0.419048722674435,0.6591995538098558,0.7207687861453935,0.7969087450483306,-0.8971795139821854,-0.6909665701858105,0.16796328725166984
pericalcarine L,0.7906927685998094,0.6433869828213137,0.8312931614392868,0.25534310427969975,0.8542104654574734,0.21762419367526228,0.5987584460454743
pericalcarine R,0.6837951308016046,0.5871389004591822,0.9883318461075932,0.2712620335766049,0.8557170292439927,0.33492021978996717,0.6201941933298241
postcentral L,0.5199708454806639,0.34581579213114294,0.9422994895040298,0.816835476719395,0.6975429443210377,0.17413363296611525,0.5827663635203975
postcentral R,0.3529498170687051,0.37992134080207984,0.7140471710512202,0.9911867668983173,0.5472412712975251,0.008069837929620554,0.4989027008412447
posteriorcingulate L,0.44296337903295,0.6642836180760345,0.9417249221120911,0.7618788374812209,0.5992332610856878,-0.23940782459840138,0.5284460321982638
posteriorcingulate R,0.4494201433039324,0.7218722032183242,0.8938716210267816,0.7694093708027203,0.5047828232221514,-0.02747779039159882,0.5519797285303852
precentral L,0.4887423578910034,0.41299730872928136,0.9664747758272316,0.9275182158674364,0.7397355543238497,0.5312279950459482,0.6777827012807918
precentral R,0.2693439990196266,0.33916654729777557,0.7970290363909384,0.9108060469686364,0.2590043134334897,-0.0838157353363248,0.41525570129569034
precuneus L,0.5949209534518773,0.5837281915862362,0.8322699812950212,0.6535846862960266,0.49301356354631276,-0.5898000285518065,0.4279528912706112
precuneus R,0.46525767528466044,0.704717079270881,0.8376850171599324,0.5499023253781417,0.5139925545891584,-0.8126127155538879,0.37649032268814775
rostralanteriorcingulate L,0.4701883330510646,0.8545316619290232,0.2962306885700997,0.27889757568496515,0.36078480057347617,-0.412477160415881,0.30802598323212466
