,Acc Autocorr_BROADBAND,Acc Crosscorr MZ_BROADBAND,Acc Crosscorr DZ_BROADBAND,Acc Autocorr_DELTA,Acc Crosscorr MZ_DELTA,Acc Crosscorr DZ_DELTA,Acc Autocorr_THETA,Acc Crosscorr MZ_THETA,Acc Crosscorr DZ_THETA,Acc Autocorr_ALPHA,Acc Crosscorr MZ_ALPHA,Acc Crosscorr DZ_ALPHA,Acc Autocorr_BETA,Acc Crosscorr MZ_BETA,Acc Crosscorr DZ_BETA,Acc Autocorr_GAMMA,Acc Crosscorr MZ_GAMMA,Acc Crosscorr DZ_GAMMA,Acc Autocorr_HIGH GAMMA,Acc Crosscorr MZ_HIGH GAMMA,Acc Crosscorr DZ_HIGH GAMMA
0,0.8875,0.5882352941176471,0.2083333333333333,0.8375,0.3823529411764705,0.0833333333333333,0.85,0.4705882352941176,0.125,0.9125,0.5294117647058824,0.0,0.875,0.5,0.0833333333333333,0.8875,0.5588235294117647,0.125,0.875,0.3823529411764705,0.0833333333333333
1,0.8875,0.6764705882352942,0.1666666666666666,0.775,0.2647058823529412,0.0833333333333333,0.8375,0.4411764705882353,0.1666666666666666,0.8875,0.5,0.0,0.8875,0.5,0.0833333333333333,0.9125,0.5294117647058824,0.2083333333333333,0.9,0.2941176470588235,0.0833333333333333
2,0.8875,0.6470588235294118,0.2083333333333333,0.8,0.3823529411764705,0.0833333333333333,0.85,0.4705882352941176,0.125,0.8875,0.5,0.0,0.875,0.5294117647058824,0.0833333333333333,0.8875,0.5588235294117647,0.2083333333333333,0.9,0.3529411764705882,0.0833333333333333
3,0.875,0.6764705882352942,0.2083333333333333,0.8,0.3235294117647059,0.0416666666666666,0.8625,0.4705882352941176,0.125,0.9,0.5294117647058824,0.0,0.875,0.5294117647058824,0.0833333333333333,0.9,0.5,0.2083333333333333,0.8875,0.3529411764705882,0.125
4,0.8875,0.6470588235294118,0.2083333333333333,0.8,0.3235294117647059,0.0833333333333333,0.875,0.4117647058823529,0.1666666666666666,0.925,0.5294117647058824,0.0,0.8875,0.5588235294117647,0.0833333333333333,0.8875,0.5294117647058824,0.2083333333333333,0.8875,0.3529411764705882,0.125
5,0.9,0.6176470588235294,0.1666666666666666,0.8125,0.2647058823529412,0.0833333333333333,0.8625,0.4705882352941176,0.1666666666666666,0.8875,0.4705882352941176,0.0,0.8875,0.4411764705882353,0.0833333333333333,0.8875,0.5294117647058824,0.1666666666666666,0.9,0.3823529411764705,0.0833333333333333
6,0.8875,0.6470588235294118,0.2083333333333333,0.8125,0.3235294117647059,0.0833333333333333,0.875,0.5294117647058824,0.125,0.9125,0.5294117647058824,0.0,0.9,0.5,0.0833333333333333,0.8875,0.4705882352941176,0.2083333333333333,0.8875,0.3235294117647059,0.0416666666666666
7,0.8875,0.7058823529411765,0.1666666666666666,0.7875,0.3823529411764705,0.0833333333333333,0.8375,0.4117647058823529,0.1666666666666666,0.8875,0.5588235294117647,0.0,0.875,0.5,0.0833333333333333,0.875,0.5,0.2083333333333333,0.875,0.2941176470588235,0.0833333333333333
8,0.875,0.6176470588235294,0.25,0.7875,0.3823529411764705,0.0833333333333333,0.8375,0.4411764705882353,0.1666666666666666,0.8875,0.5,0.0,0.8875,0.4411764705882353,0.0833333333333333,0.8875,0.5,0.125,0.9,0.3823529411764705,0.0833333333333333
9,0.875,0.7058823529411765,0.25,0.7875,0.2647058823529412,0.0833333333333333,0.8375,0.4705882352941176,0.1666666666666666,0.9125,0.5588235294117647,0.0,0.875,0.5588235294117647,0.0416666666666666,0.9,0.5,0.2083333333333333,0.8875,0.3529411764705882,0.0833333333333333
10,0.8875,0.6470588235294118,0.25,0.775,0.2647058823529412,0.125,0.875,0.4705882352941176,0.125,0.9,0.5294117647058824,0.0,0.875,0.5294117647058824,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.8875,0.3823529411764705,0.0833333333333333
11,0.9125,0.7058823529411765,0.1666666666666666,0.7875,0.3235294117647059,0.0833333333333333,0.85,0.4705882352941176,0.1666666666666666,0.925,0.5,0.0,0.8875,0.5588235294117647,0.0833333333333333,0.8875,0.5294117647058824,0.1666666666666666,0.8875,0.3823529411764705,0.0833333333333333
12,0.9,0.6764705882352942,0.2083333333333333,0.8,0.2941176470588235,0.0416666666666666,0.8625,0.4411764705882353,0.125,0.9,0.5588235294117647,0.0,0.875,0.5,0.0833333333333333,0.8875,0.5294117647058824,0.2083333333333333,0.875,0.3529411764705882,0.0833333333333333
13,0.8875,0.6764705882352942,0.1666666666666666,0.775,0.3235294117647059,0.0833333333333333,0.85,0.4411764705882353,0.1666666666666666,0.9,0.5588235294117647,0.0,0.9,0.5588235294117647,0.0833333333333333,0.875,0.4705882352941176,0.2083333333333333,0.875,0.3529411764705882,0.0833333333333333
14,0.8875,0.6176470588235294,0.2083333333333333,0.825,0.3529411764705882,0.0833333333333333,0.85,0.4411764705882353,0.1666666666666666,0.9125,0.5294117647058824,0.0,0.8875,0.5588235294117647,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.875,0.2941176470588235,0.0833333333333333
15,0.8875,0.6764705882352942,0.1666666666666666,0.775,0.3823529411764705,0.0833333333333333,0.8375,0.4705882352941176,0.1666666666666666,0.9,0.5294117647058824,0.0,0.875,0.5294117647058824,0.0833333333333333,0.8875,0.5294117647058824,0.2083333333333333,0.8875,0.3529411764705882,0.125
16,0.8875,0.6470588235294118,0.1666666666666666,0.8,0.2941176470588235,0.0833333333333333,0.85,0.4117647058823529,0.1666666666666666,0.9,0.5588235294117647,0.0,0.875,0.5588235294117647,0.0833333333333333,0.8875,0.5294117647058824,0.1666666666666666,0.8875,0.4117647058823529,0.0833333333333333
17,0.8875,0.5882352941176471,0.2083333333333333,0.775,0.3823529411764705,0.0833333333333333,0.8625,0.4705882352941176,0.1666666666666666,0.9,0.5588235294117647,0.0,0.9,0.5294117647058824,0.0833333333333333,0.8875,0.4411764705882353,0.2083333333333333,0.8875,0.3235294117647059,0.0833333333333333
18,0.875,0.5882352941176471,0.2083333333333333,0.7875,0.3235294117647059,0.0833333333333333,0.8625,0.4117647058823529,0.125,0.8875,0.5294117647058824,0.0,0.9,0.5294117647058824,0.0833333333333333,0.9,0.5588235294117647,0.2083333333333333,0.875,0.2941176470588235,0.0833333333333333
19,0.8875,0.6176470588235294,0.1666666666666666,0.775,0.2647058823529412,0.0833333333333333,0.8375,0.4411764705882353,0.1666666666666666,0.9,0.5,0.0,0.8875,0.5,0.0833333333333333,0.875,0.5,0.2083333333333333,0.8875,0.3529411764705882,0.0833333333333333
20,0.9,0.7058823529411765,0.1666666666666666,0.7875,0.3823529411764705,0.0833333333333333,0.85,0.4411764705882353,0.1666666666666666,0.9125,0.5882352941176471,0.0,0.9,0.4411764705882353,0.0833333333333333,0.9,0.5294117647058824,0.2083333333333333,0.8875,0.3529411764705882,0.125
21,0.875,0.6470588235294118,0.2083333333333333,0.8125,0.3235294117647059,0.0833333333333333,0.8625,0.4705882352941176,0.125,0.8875,0.4705882352941176,0.0,0.875,0.5,0.0833333333333333,0.9125,0.5588235294117647,0.1666666666666666,0.8875,0.3235294117647059,0.0833333333333333
22,0.8875,0.6470588235294118,0.2083333333333333,0.8125,0.3823529411764705,0.0416666666666666,0.875,0.4705882352941176,0.125,0.9125,0.5294117647058824,0.0,0.9,0.5,0.0833333333333333,0.8875,0.5588235294117647,0.2083333333333333,0.9,0.3823529411764705,0.0833333333333333
23,0.9125,0.6176470588235294,0.2083333333333333,0.8,0.3529411764705882,0.0416666666666666,0.8375,0.4411764705882353,0.1666666666666666,0.9125,0.5588235294117647,0.0,0.9,0.5294117647058824,0.0833333333333333,0.9,0.5294117647058824,0.2083333333333333,0.8875,0.3823529411764705,0.0833333333333333
24,0.9,0.6470588235294118,0.1666666666666666,0.775,0.2647058823529412,0.0833333333333333,0.85,0.4117647058823529,0.1666666666666666,0.9,0.5,0.0,0.9,0.5,0.0833333333333333,0.875,0.5294117647058824,0.125,0.8875,0.3529411764705882,0.0833333333333333
25,0.9,0.7352941176470589,0.2083333333333333,0.8125,0.3823529411764705,0.0833333333333333,0.85,0.4705882352941176,0.1666666666666666,0.9,0.5882352941176471,0.0,0.8875,0.5588235294117647,0.0416666666666666,0.9,0.5294117647058824,0.2083333333333333,0.8875,0.4117647058823529,0.0833333333333333
26,0.9,0.6470588235294118,0.2083333333333333,0.8125,0.3823529411764705,0.0416666666666666,0.85,0.5,0.1666666666666666,0.9,0.5,0.0,0.8875,0.5,0.0833333333333333,0.9,0.5294117647058824,0.2083333333333333,0.8875,0.3529411764705882,0.0833333333333333
27,0.925,0.6470588235294118,0.1666666666666666,0.775,0.2647058823529412,0.0416666666666666,0.8625,0.4705882352941176,0.1666666666666666,0.8875,0.5588235294117647,0.0,0.875,0.5588235294117647,0.0833333333333333,0.875,0.4705882352941176,0.2083333333333333,0.8875,0.3235294117647059,0.0833333333333333
28,0.8875,0.7058823529411765,0.2083333333333333,0.8125,0.3235294117647059,0.0833333333333333,0.8375,0.4705882352941176,0.1666666666666666,0.8875,0.5,0.0,0.8875,0.5294117647058824,0.0416666666666666,0.875,0.5588235294117647,0.2083333333333333,0.8875,0.3823529411764705,0.0833333333333333
29,0.8875,0.6764705882352942,0.2083333333333333,0.8,0.3529411764705882,0.0833333333333333,0.8375,0.4411764705882353,0.1666666666666666,0.9125,0.5,0.0,0.8875,0.5,0.0833333333333333,0.8875,0.5588235294117647,0.2083333333333333,0.8875,0.3823529411764705,0.0416666666666666
30,0.9,0.6470588235294118,0.2083333333333333,0.8,0.3529411764705882,0.0833333333333333,0.875,0.4705882352941176,0.1666666666666666,0.9,0.5588235294117647,0.0,0.875,0.5588235294117647,0.0833333333333333,0.8875,0.5588235294117647,0.125,0.8875,0.3529411764705882,0.0833333333333333
31,0.875,0.5882352941176471,0.2083333333333333,0.8125,0.3235294117647059,0.0833333333333333,0.8375,0.4411764705882353,0.1666666666666666,0.8875,0.5,0.0,0.875,0.4705882352941176,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.875,0.3823529411764705,0.0833333333333333
32,0.875,0.6176470588235294,0.1666666666666666,0.8,0.3823529411764705,0.0833333333333333,0.8625,0.5,0.1666666666666666,0.925,0.5294117647058824,0.0,0.875,0.5294117647058824,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.9,0.3529411764705882,0.0833333333333333
33,0.9,0.6176470588235294,0.2083333333333333,0.825,0.4117647058823529,0.0833333333333333,0.8625,0.5,0.1666666666666666,0.9,0.5294117647058824,0.0,0.8875,0.5,0.0833333333333333,0.8875,0.5588235294117647,0.2083333333333333,0.875,0.4117647058823529,0.0833333333333333
34,0.875,0.6176470588235294,0.1666666666666666,0.775,0.3235294117647059,0.0833333333333333,0.85,0.5,0.1666666666666666,0.9125,0.5588235294117647,0.0,0.9,0.5,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.9,0.3823529411764705,0.0833333333333333
35,0.875,0.6176470588235294,0.1666666666666666,0.8,0.3235294117647059,0.0833333333333333,0.8375,0.4411764705882353,0.1666666666666666,0.9,0.5588235294117647,0.0,0.9,0.5294117647058824,0.0833333333333333,0.8875,0.4411764705882353,0.2083333333333333,0.9,0.3823529411764705,0.125
36,0.9125,0.6470588235294118,0.1666666666666666,0.7875,0.3529411764705882,0.0833333333333333,0.8625,0.4411764705882353,0.1666666666666666,0.9125,0.5588235294117647,0.0,0.9,0.5588235294117647,0.0833333333333333,0.8875,0.4705882352941176,0.2083333333333333,0.9125,0.3823529411764705,0.0833333333333333
37,0.8875,0.6176470588235294,0.1666666666666666,0.8,0.3529411764705882,0.0833333333333333,0.8625,0.4705882352941176,0.1666666666666666,0.9125,0.5588235294117647,0.0,0.875,0.5,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.8875,0.3235294117647059,0.125
38,0.9,0.6764705882352942,0.1666666666666666,0.7875,0.3529411764705882,0.0833333333333333,0.85,0.4705882352941176,0.1666666666666666,0.8875,0.5,0.0,0.9,0.4411764705882353,0.0833333333333333,0.8875,0.5588235294117647,0.125,0.8875,0.3235294117647059,0.0833333333333333
39,0.9,0.7352941176470589,0.1666666666666666,0.7875,0.3235294117647059,0.0416666666666666,0.85,0.5588235294117647,0.1666666666666666,0.9,0.5,0.0,0.8875,0.4705882352941176,0.0833333333333333,0.875,0.4411764705882353,0.2083333333333333,0.875,0.3235294117647059,0.0833333333333333
40,0.8875,0.6470588235294118,0.1666666666666666,0.775,0.3235294117647059,0.0833333333333333,0.8625,0.5294117647058824,0.0833333333333333,0.9,0.5294117647058824,0.0,0.875,0.5,0.0833333333333333,0.8875,0.4411764705882353,0.2083333333333333,0.8875,0.3823529411764705,0.0416666666666666
41,0.8875,0.6764705882352942,0.2083333333333333,0.7875,0.3235294117647059,0.0833333333333333,0.85,0.4705882352941176,0.1666666666666666,0.9,0.5294117647058824,0.0,0.875,0.5,0.0833333333333333,0.875,0.4705882352941176,0.2083333333333333,0.9,0.3529411764705882,0.0416666666666666
42,0.875,0.6764705882352942,0.1666666666666666,0.825,0.4117647058823529,0.0833333333333333,0.8375,0.4411764705882353,0.125,0.8875,0.4705882352941176,0.0,0.9,0.5294117647058824,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.875,0.3529411764705882,0.0833333333333333
43,0.9,0.7058823529411765,0.2083333333333333,0.825,0.3235294117647059,0.0833333333333333,0.85,0.5,0.1666666666666666,0.9,0.5882352941176471,0.0,0.875,0.5,0.0416666666666666,0.875,0.5,0.2083333333333333,0.875,0.3235294117647059,0.0833333333333333
44,0.8875,0.6470588235294118,0.2083333333333333,0.825,0.4117647058823529,0.0833333333333333,0.8375,0.5,0.0833333333333333,0.8875,0.5,0.0,0.9,0.4705882352941176,0.0833333333333333,0.8875,0.4705882352941176,0.1666666666666666,0.875,0.3529411764705882,0.0833333333333333
45,0.8875,0.6764705882352942,0.2083333333333333,0.8125,0.3823529411764705,0.0833333333333333,0.85,0.4411764705882353,0.1666666666666666,0.8875,0.4705882352941176,0.0,0.875,0.4705882352941176,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.9,0.3529411764705882,0.0833333333333333
46,0.9125,0.6176470588235294,0.1666666666666666,0.775,0.3823529411764705,0.125,0.8625,0.5,0.1666666666666666,0.9,0.5294117647058824,0.0,0.875,0.5,0.0833333333333333,0.875,0.4705882352941176,0.2083333333333333,0.8875,0.4117647058823529,0.0833333333333333
47,0.9125,0.7352941176470589,0.1666666666666666,0.825,0.3823529411764705,0.0833333333333333,0.8625,0.5,0.1666666666666666,0.9,0.5588235294117647,0.0,0.875,0.5294117647058824,0.0833333333333333,0.8875,0.5,0.2083333333333333,0.875,0.3529411764705882,0.0833333333333333
