ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
G_and_S_subcentral L,0.19179060553615046,0.055763585008683225,0.695171061473976,-0.1804574179856065,-0.36252158739729623,-0.23820773088409053,0.026923085958636073
G_and_S_subcentral R,0.4616165766647931,0.5261186689071997,0.7965507082732195,0.5665134517960897,1.0245077555557562,0.2214912848921128,0.5994664076815286
G_and_S_transv_frontopol L,0.5398083686899913,0.6484763317509779,0.5654351273382365,0.8974657276820333,0.4247608504642614,0.5388780478441797,0.6024707422949466
G_and_S_transv_frontopol R,0.7306643662932822,0.6487597712017092,0.301791811176412,-0.11974038587694746,-0.4669254284994103,-0.6248546433901842,0.07828258181747692
G_cingul-Post-dorsal L,0.328119043068922,0.15718804369728812,0.6881562425291327,0.8047893484686952,1.0431536610830436,0.77875944497843,0.6333609639709187
G_cingul-Post-dorsal R,0.33454482272884173,-0.12904637146695144,0.37275597217961093,0.2046470823203701,-0.3280614286410552,-0.16379338603986285,0.04850778184682555
G_cingul-Post-ventral L,0.5103909172811341,0.5551382935539043,0.5238298430891699,0.25351267726927096,0.22498451571258812,0.0894253704162245,0.35954693622038203
G_cingul-Post-ventral R,0.6201094798161526,0.5670618476497568,0.2929042107162756,0.24813913589930667,-0.20445146375638829,-0.7716886215219247,0.12534576480052972
G_cuneus L,0.01083259602081059,-0.5317641974021998,0.6177155789353276,0.2395886159203241,0.4926806549687807,-0.22057362833341504,0.10141327001827134
G_cuneus R,0.4007176567897601,0.28637528032681664,0.861090764852291,0.37881340759275195,0.701240376322177,-0.4370386522110692,0.36519980561212123
G_front_inf-Opercular L,0.5258020543293219,0.4311371278144024,0.7742402454854215,0.7965213067167172,-0.13670699810065884,0.8567721974601555,0.5412943222842267
G_front_inf-Opercular R,0.09179632785176749,-0.014493150671547328,0.6441638862337691,0.5552905517055068,0.38116678950962635,-0.013172082470336239,0.2741253870264644
G_front_inf-Orbital L,0.06899514088573866,0.24130769977565075,0.25205082047371385,1.2210603625840735,0.6471267133592751,-0.07289180268568765,0.3929414890654607
G_front_inf-Orbital R,0.7004935300593252,0.8361594037000895,0.8552464725312607,0.26877401215499314,-0.9342703426547855,-0.1476291404293807,0.263128989226917
G_front_inf-Triangul L,0.12070696087658778,-0.24048594228840547,0.3014549248570612,0.876015180702189,-0.4876875335130273,-0.22019658716473292,0.058301167244945384
G_front_inf-Triangul R,-0.1473484983905019,-0.4174831225656968,0.2332942624278802,0.6208032243329419,-0.4657734056876717,-0.3691614425926702,-0.09094483041261976
G_front_middle L,0.8273405438266184,0.5105926838055899,0.5683215868302655,0.8692013898884312,0.4554384805242725,0.48145970263177096,0.618725731251158
G_front_middle R,0.14198489650207002,-0.035136603651536785,0.3814698069294049,0.5434842486882677,-0.5263219952893663,0.17345225236424958,0.1131554342571815
G_front_sup L,0.38431969822021206,0.3236922438647417,0.7614459322239264,0.7089682415003259,-0.19561874517363348,-0.037013884472817796,0.32429891436045916
G_front_sup R,0.5287164197831293,0.2601664926129548,0.6668898944480011,0.3113665579195101,0.14275447262901378,0.11749780887509545,0.33789860771128405
G_insular_short L,0.2100376112054213,0.25612998419570376,0.1973148051227084,0.6231425269866974,0.18370241456020114,0.016737140967862447,0.2478440805064324
G_insular_short R,0.12896628513442626,0.32380699523050754,-0.011484631644955594,-0.04017512507480621,0.2856956636590305,0.14502037182361519,0.13863825985463626
G_oc-temp_lat-fusifor L,-0.03536203520887682,0.03344653487265238,0.054656675982330295,-0.8017104793255582,-0.8678073560507846,-1.320918003573919,-0.4896157772173593
G_oc-temp_lat-fusifor R,0.9742181956574787,1.1863203618032399,0.5149305494232296,0.0023089405361502104,0.702569480839639,0.6879800378827196,0.678054594357076
G_oc-temp_med-Lingual L,0.46120778020396475,-0.08798733045179793,0.49283783472834697,0.09316707551327041,-0.2200802978360113,-0.35899386294415536,0.06335853320226958
G_oc-temp_med-Lingual R,0.32240852930451536,-0.08496591923046001,0.4241375663943184,-0.47009873988079975,-0.6655795787534704,0.02034754029164362,-0.07562510031237547
