ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
G_front_middle L,0.6013477789354281,0.6870173520032803,0.7209774714470291,0.6845792343842811,0.6181205323427957,0.680985479927725,0.6655046415067566
G_front_middle R,0.5721789939792837,0.6455503607691689,0.6731076127173405,0.5645574802960263,0.4964147633243606,0.6052543772522541,0.592843931389739
G_front_sup L,0.5882890086844442,0.6711161123166807,0.6902708092071992,0.6576525859897883,0.5594813533745501,0.7114841553533521,0.646382337487669
G_front_sup R,0.5619119001453112,0.7067393728201508,0.7090021838208407,0.6456663950050957,0.5247956296168355,0.6247510110409467,0.6288110820748635
G_insular_short L,0.6261169586073686,0.8280515414787868,0.7815485130218114,0.8220163744084437,0.7798961952723567,0.7569809007527423,0.7657684139235847
G_insular_short R,0.6889929849575677,0.810856176853525,0.8375475824882,0.8142353000737007,0.8714887762008049,0.8473062556314404,0.8117378460342065
G_oc-temp_lat-fusifor L,0.5006801017754987,0.7662066377341268,0.8515830208554596,0.6962438496786438,0.7179622567310765,0.7070575329184814,0.7066222332822144
G_oc-temp_lat-fusifor R,0.4811937550191677,0.699366844369012,0.8230397997397745,0.6659421055538199,0.6910581127912147,0.6116705926030224,0.6620452016793352
G_oc-temp_med-Lingual L,0.4779853774105436,0.6792268606484332,0.7662895236119189,0.6267787216049848,0.6521276111141185,0.5990094789222933,0.6335695955520487
G_oc-temp_med-Lingual R,0.5153131116770071,0.7104453101154075,0.8182212500716612,0.6417850934421614,0.6899830655354027,0.6587337963265845,0.6724136045280374
G_oc-temp_med-Parahip L,0.43589526734058515,0.6738800743314367,0.674652587159937,0.494345721792255,0.5453829629851988,0.5877819889408543,0.5686564337583778
G_oc-temp_med-Parahip R,0.5289879870049925,0.6922906985530509,0.7223864504383825,0.6042099947922012,0.6571037894294335,0.6342238782305021,0.6398671330747604
G_occipital_middle L,0.6298505332468547,0.712693137665517,0.7733780599789222,0.7200025173450794,0.753491899343078,0.7228137134407661,0.7187049768367029
G_occipital_middle R,0.5667995134202842,0.6718689577330946,0.7996912148136961,0.6874819299137589,0.7240700238392882,0.6598295732873525,0.6849568688345791
G_occipital_sup L,0.5804505317981827,0.6767060130605065,0.7981640554187994,0.7005736281084464,0.7566669805101751,0.7412594828061764,0.7089701152837145
G_occipital_sup R,0.5379451845509016,0.6669826141680191,0.8082042591391378,0.7661218033285623,0.8168475276437384,0.7568281845438554,0.7254882622290357
G_orbital L,0.44286175426223406,0.6293571619204974,0.6888780116018187,0.6267417980820864,0.5668469688970451,0.6275166342924818,0.5970337215093605
G_orbital R,0.511384343806172,0.7020947557825248,0.6988225220655042,0.6168894155267397,0.5676775151967871,0.5925961106458136,0.6149107771705903
G_pariet_inf-Angular L,0.6985283460952083,0.7964997486373077,0.8003923211178675,0.7384002052157679,0.7912821523664478,0.760580854911405,0.7642806047240006
G_pariet_inf-Angular R,0.6542851773139291,0.7510242621708191,0.814529946736888,0.7580829199934941,0.7692029168836556,0.7275473188238769,0.7457787569871105
G_pariet_inf-Supramar L,0.6096832479888987,0.7979769974613322,0.8136804491245393,0.7998215520391166,0.8122573296740612,0.7178882783033178,0.7585513090985443
G_pariet_inf-Supramar R,0.6169303214644153,0.755625485218073,0.82138493611201,0.7776321846733877,0.7333546537081597,0.6261555843255855,0.7218471942502719
G_parietal_sup L,0.652442766500811,0.7458777461191306,0.7956341319876281,0.7702584689343386,0.8246788642747692,0.8301400333418989,0.7698386685264293
G_parietal_sup R,0.6406286529519701,0.748129937702522,0.8322094669879245,0.7846165842295729,0.7885523106069546,0.8081847494703027,0.7670536169915412
G_postcentral L,0.5946853240240982,0.7197464189090428,0.8175915030581246,0.7581491462302526,0.7013475962069716,0.7795997331673895,0.7285199535993132
G_postcentral R,0.6049521504766526,0.6821286501549124,0.8297668115948837,0.7085988358479164,0.7019349327021438,0.7305243530730178,0.7096509556415879
G_precentral L,0.6100796558929282,0.6705730698720402,0.8026456182587463,0.7172256542992739,0.6351192476045775,0.6819886464360922,0.6862719820606097
G_precentral R,0.6472960040081042,0.7336863385168815,0.7992450584812048,0.7092171912078763,0.6454070318458418,0.7057024697971053,0.7067590156428357
G_precuneus L,0.5047499428299427,0.7058139438453588,0.8478517235348424,0.7953195171426312,0.8276929276359606,0.7937177084924184,0.745857627246859
G_precuneus R,0.45669824103744455,0.6389314898049702,0.8134917365798815,0.7532706398486384,0.7663043513229952,0.7644633227303774,0.6988599635540513
G_rectus L,0.3906364886537193,0.6372974963286329,0.6492329248728924,0.6464250366813201,0.6791672204911116,0.7267560849395729,0.6215858753278748
G_rectus R,0.45201720537698364,0.682229609796428,0.6730234173717076,0.6719298398595366,0.6855540714180347,0.7102298233839413,0.6458306612011052
G_subcallosal L,0.5001606880159774,0.7126676853723484,0.7588919732985585,0.7641645431553452,0.8360623895334168,0.8404964298169968,0.7354072848654405
G_subcallosal R,0.5930014653306084,0.7560902094002487,0.7798218619572382,0.7205734178702812,0.8188349049043075,0.8198990743223032,0.7480368222974979
G_temp_sup-G_T_transv L,0.5421389929418464,0.8010823438934069,0.8111012767085418,0.7465792109139203,0.7509199532403639,0.6954476308151406,0.72454490141887
G_temp_sup-G_T_transv R,0.4992783842550203,0.6515378504609113,0.7958294571631322,0.6672330032138153,0.6856598767367215,0.5890033178519815,0.6480903149469304
G_temp_sup-Lateral L,0.5119567215505181,0.7485965637011672,0.7965502794919693,0.6824080732829867,0.7098461112319643,0.7348392943020571,0.6973661739267771
G_temp_sup-Lateral R,0.5403281812159043,0.7350717913637363,0.8277538119808211,0.6967694388949613,0.6676977049921198,0.6170601412248939,0.6807801782787394
G_temp_sup-Plan_polar L,0.5267775367096565,0.6830859953674251,0.7581479013425934,0.6858960578525933,0.6670396293819394,0.6632949384505857,0.6640403431841323
G_temp_sup-Plan_polar R,0.5022708842348046,0.6921067155517191,0.8144510198769958,0.715245583003453,0.7694407243510548,0.7730004186843424,0.711085890950395
G_temp_sup-Plan_tempo L,0.631298587855403,0.8112380980905292,0.8648178484681021,0.8374774585607776,0.8405896597875181,0.8080069784266243,0.7989047718648257
G_temp_sup-Plan_tempo R,0.5479730437614604,0.736147344833098,0.8320063122361179,0.7438562911038362,0.7546718925158995,0.7110356892537797,0.7209484289506985
G_temporal_inf L,0.5288427313277948,0.7654197777618076,0.8359024427409028,0.7523448961688726,0.7886664050771705,0.7791555652260916,0.7417219697171066
G_temporal_inf R,0.5204847504712515,0.6797626704126961,0.7748016192803057,0.6887358794224174,0.6725255363506911,0.5446937279842006,0.6468340306535938
G_temporal_middle L,0.5620595472382554,0.7508681282313932,0.7954599676125432,0.7005198711955735,0.6769519485979243,0.6617315697958395,0.6912651721119215
G_temporal_middle R,0.4937010927880584,0.6906655881275716,0.8098224379353265,0.6829182956580478,0.7119262199580036,0.669574108491347,0.6764346238263926
Lat_Fis-ant-Horizont L,0.6243649603443082,0.7554347830321397,0.7141196696236014,0.747672026410959,0.7506927701809951,0.8017320631969298,0.7323360454648222
Lat_Fis-ant-Horizont R,0.6064504637701523,0.7622262958740171,0.7653248042090485,0.7918865068688512,0.7979497289250886,0.7947825943044056,0.7531033989919272
Lat_Fis-ant-Vertical L,0.6007866529101592,0.7749990702512559,0.799838868566244,0.7926469903323007,0.7484842743999525,0.8047282165547459,0.7535806788357764
Lat_Fis-ant-Vertical R,0.714786614636703,0.8477544936358787,0.8533817967138557,0.8030159710805658,0.8169107542974613,0.841945353466382,0.8129658306384745
Lat_Fis-post L,0.4623160235594559,0.7138287138735049,0.8232784433833628,0.7639417658007667,0.7007034468835315,0.5782758076862855,0.6737240335311512
Lat_Fis-post R,0.5185486490575653,0.7180878738116534,0.7301605572183576,0.6614516340670687,0.6144197571616297,0.502708101961366,0.6242294288796068
Pole_occipital L,0.6056786682445263,0.6369448845314036,0.7067692031719299,0.6265633091037859,0.6880232950411548,0.6537390453232602,0.6529530675693435
Pole_occipital R,0.6079590475678505,0.6458675408031473,0.7270105326515682,0.6314425995935988,0.7584463155733508,0.7593065328578273,0.6883387615078905
Pole_temporal L,0.45435291383519105,0.6537271267925511,0.7316150905041369,0.5378511677774815,0.6064574789265805,0.6567354478026769,0.6067898709397697
Pole_temporal R,0.5041937655067339,0.6470908910765092,0.7400079918126371,0.5759989338588429,0.6642389988171227,0.67063038812792,0.6336934948666276
S_calcarine L,0.46844419894494527,0.7012318825283503,0.8021712906549407,0.6866707305440577,0.6639026533841228,0.518563389956793,0.640164024335535
S_calcarine R,0.5355209495251136,0.6709705254780376,0.78837285038193,0.6840322797351996,0.7185763864367287,0.6271465638047927,0.6707699258936337
S_central L,0.5275058596185355,0.6892791315963288,0.8446430587632345,0.7725557381788084,0.6898255839383373,0.5145781923553604,0.6730645940751008
S_central R,0.5384445757469432,0.6776852313061801,0.7815142485590033,0.7233798501404192,0.6968454768314916,0.5652633318039406,0.6638554523979963
S_cingul-Marginalis L,0.5498542585176796,0.7714888345248536,0.8656617541703412,0.8131401885483844,0.8050320586865972,0.7805041785689167,0.7642802121694622
S_cingul-Marginalis R,0.5657484284669939,0.7751226304272587,0.861130740281823,0.7601644545812011,0.7364787039380136,0.6980489904658096,0.7327823246935167
