,Acc Autocorr,Acc Crosscorr MZ,Acc Crosscorr DZ
0,0.9625,0.6176470588235294,0.08333333333333333
1,0.95,0.6176470588235294,0.08333333333333333
2,0.95,0.6470588235294118,0.08333333333333333
3,0.9625,0.5294117647058824,0.08333333333333333
4,0.95,0.6176470588235294,0.08333333333333333
5,0.9625,0.5882352941176471,0.08333333333333333
6,0.95,0.5588235294117647,0.08333333333333333
7,0.9625,0.6176470588235294,0.08333333333333333
8,0.95,0.6176470588235294,0.08333333333333333
9,0.95,0.6176470588235294,0.041666666666666664
10,0.9625,0.5882352941176471,0.08333333333333333
11,0.95,0.6176470588235294,0.08333333333333333
12,0.9625,0.6764705882352942,0.041666666666666664
13,0.95,0.5882352941176471,0.08333333333333333
14,0.95,0.5882352941176471,0.08333333333333333
15,0.95,0.5588235294117647,0.08333333333333333
16,0.95,0.5882352941176471,0.125
17,0.95,0.5588235294117647,0.041666666666666664
18,0.9625,0.6470588235294118,0.08333333333333333
19,0.9625,0.6176470588235294,0.08333333333333333
20,0.95,0.5588235294117647,0.08333333333333333
21,0.95,0.6176470588235294,0.08333333333333333
22,0.95,0.5882352941176471,0.041666666666666664
23,0.95,0.6764705882352942,0.08333333333333333
24,0.9625,0.6764705882352942,0.041666666666666664
25,0.9625,0.5588235294117647,0.08333333333333333
26,0.95,0.6176470588235294,0.041666666666666664
27,0.9625,0.5882352941176471,0.08333333333333333
28,0.9625,0.6470588235294118,0.125
29,0.95,0.6176470588235294,0.08333333333333333
30,0.9625,0.6176470588235294,0.08333333333333333
31,0.95,0.5882352941176471,0.08333333333333333
32,0.95,0.5882352941176471,0.08333333333333333
33,0.9625,0.6176470588235294,0.125
34,0.95,0.6176470588235294,0.08333333333333333
35,0.95,0.5882352941176471,0.041666666666666664
36,0.9625,0.6176470588235294,0.125
37,0.9625,0.5588235294117647,0.08333333333333333
38,0.95,0.6176470588235294,0.125
39,0.95,0.6176470588235294,0.041666666666666664
40,0.95,0.6764705882352942,0.041666666666666664
41,0.95,0.6176470588235294,0.08333333333333333
42,0.95,0.6470588235294118,0.125
43,0.95,0.5882352941176471,0.08333333333333333
44,0.9625,0.5882352941176471,0.125
45,0.9625,0.5588235294117647,0.08333333333333333
46,0.9625,0.6470588235294118,0.08333333333333333
47,0.95,0.5882352941176471,0.08333333333333333
48,0.9625,0.6764705882352942,0.041666666666666664
49,0.95,0.6176470588235294,0.125
50,0.9625,0.5882352941176471,0.08333333333333333
51,0.9625,0.5588235294117647,0.041666666666666664
52,0.9625,0.6176470588235294,0.08333333333333333
53,0.95,0.5882352941176471,0.08333333333333333
54,0.95,0.6470588235294118,0.125
55,0.95,0.6470588235294118,0.125
56,0.9625,0.6470588235294118,0.08333333333333333
57,0.95,0.6470588235294118,0.125
58,0.95,0.5882352941176471,0.08333333333333333
59,0.975,0.5294117647058824,0.08333333333333333
60,0.95,0.5588235294117647,0.08333333333333333
61,0.95,0.5588235294117647,0.041666666666666664
62,0.95,0.5882352941176471,0.08333333333333333
63,0.95,0.6176470588235294,0.08333333333333333
64,0.95,0.6176470588235294,0.041666666666666664
65,0.95,0.6764705882352942,0.08333333333333333
66,0.95,0.5882352941176471,0.125
67,0.9625,0.5882352941176471,0.08333333333333333
68,0.9625,0.6176470588235294,0.08333333333333333
69,0.95,0.6470588235294118,0.041666666666666664
70,0.95,0.5882352941176471,0.125
71,0.95,0.6470588235294118,0.08333333333333333
72,0.95,0.5882352941176471,0.125
73,0.9625,0.6470588235294118,0.041666666666666664
74,0.9625,0.5588235294117647,0.08333333333333333
75,0.95,0.6176470588235294,0.08333333333333333
76,0.9625,0.6176470588235294,0.08333333333333333
77,0.9625,0.6176470588235294,0.08333333333333333
78,0.95,0.6470588235294118,0.125
79,0.95,0.5882352941176471,0.041666666666666664
80,0.95,0.6176470588235294,0.125
81,0.9625,0.6470588235294118,0.08333333333333333
82,0.95,0.6176470588235294,0.08333333333333333
83,0.95,0.6764705882352942,0.08333333333333333
84,0.95,0.5882352941176471,0.08333333333333333
85,0.95,0.6764705882352942,0.041666666666666664
86,0.95,0.6764705882352942,0.08333333333333333
87,0.9625,0.6470588235294118,0.125
88,0.95,0.6764705882352942,0.08333333333333333
89,0.95,0.6176470588235294,0.08333333333333333
90,0.9625,0.6470588235294118,0.08333333333333333
91,0.95,0.6176470588235294,0.08333333333333333
92,0.9625,0.6176470588235294,0.08333333333333333
93,0.95,0.6176470588235294,0.08333333333333333
94,0.95,0.5588235294117647,0.08333333333333333
95,0.95,0.5588235294117647,0.08333333333333333
96,0.975,0.6470588235294118,0.08333333333333333
97,0.95,0.6176470588235294,0.08333333333333333
98,0.95,0.5882352941176471,0.08333333333333333
99,0.9625,0.6176470588235294,0.08333333333333333
100,0.95,0.6176470588235294,0.08333333333333333
101,0.95,0.5882352941176471,0.08333333333333333
102,0.95,0.6470588235294118,0.08333333333333333
103,0.95,0.5588235294117647,0.08333333333333333
104,0.95,0.5882352941176471,0.08333333333333333
105,0.9625,0.5882352941176471,0.08333333333333333
106,0.95,0.5588235294117647,0.08333333333333333
107,0.9625,0.5588235294117647,0.08333333333333333
108,0.9875,0.5588235294117647,0.125
109,0.95,0.6764705882352942,0.08333333333333333
110,0.9625,0.6470588235294118,0.041666666666666664
111,0.9625,0.5882352941176471,0.08333333333333333
112,0.95,0.5882352941176471,0.08333333333333333
113,0.9625,0.5882352941176471,0.08333333333333333
114,0.95,0.6176470588235294,0.08333333333333333
115,0.95,0.5882352941176471,0.08333333333333333
116,0.95,0.5588235294117647,0.041666666666666664
117,0.95,0.6176470588235294,0.08333333333333333
118,0.95,0.6176470588235294,0.08333333333333333
119,0.95,0.5588235294117647,0.125
120,0.95,0.5588235294117647,0.08333333333333333
121,0.95,0.6176470588235294,0.08333333333333333
122,0.95,0.6176470588235294,0.08333333333333333
123,0.95,0.6176470588235294,0.08333333333333333
124,0.95,0.6764705882352942,0.08333333333333333
125,0.9625,0.5588235294117647,0.08333333333333333
126,0.95,0.6470588235294118,0.125
127,0.95,0.5882352941176471,0.041666666666666664
128,0.95,0.5882352941176471,0.041666666666666664
129,0.95,0.6176470588235294,0.08333333333333333
130,0.9625,0.5882352941176471,0.08333333333333333
131,0.95,0.6764705882352942,0.08333333333333333
132,0.95,0.6764705882352942,0.08333333333333333
133,0.95,0.5588235294117647,0.08333333333333333
134,0.95,0.6176470588235294,0.08333333333333333
135,0.95,0.5882352941176471,0.125
136,0.95,0.6176470588235294,0.125
137,0.9625,0.6176470588235294,0.041666666666666664
138,0.95,0.6470588235294118,0.08333333333333333
139,0.95,0.5882352941176471,0.08333333333333333
140,0.95,0.6176470588235294,0.125
141,0.9625,0.6176470588235294,0.08333333333333333
142,0.95,0.6470588235294118,0.08333333333333333
143,0.95,0.6764705882352942,0.08333333333333333
144,0.9625,0.5882352941176471,0.041666666666666664
145,0.95,0.5588235294117647,0.125
146,0.9625,0.6764705882352942,0.08333333333333333
147,0.95,0.5882352941176471,0.041666666666666664
148,0.95,0.6176470588235294,0.08333333333333333
149,0.95,0.5882352941176471,0.08333333333333333
150,0.95,0.5588235294117647,0.08333333333333333
151,0.95,0.5882352941176471,0.08333333333333333
152,0.95,0.6470588235294118,0.125
153,0.95,0.6176470588235294,0.08333333333333333
154,0.9625,0.5588235294117647,0.08333333333333333
155,0.9625,0.5588235294117647,0.08333333333333333
156,0.95,0.5588235294117647,0.041666666666666664
157,0.95,0.6176470588235294,0.08333333333333333
158,0.95,0.6176470588235294,0.08333333333333333
159,0.9625,0.5588235294117647,0.08333333333333333
160,0.95,0.5882352941176471,0.125
161,0.9625,0.6176470588235294,0.041666666666666664
162,0.9625,0.5588235294117647,0.08333333333333333
163,0.95,0.6176470588235294,0.08333333333333333
164,0.95,0.6470588235294118,0.125
165,0.95,0.5882352941176471,0.08333333333333333
166,0.9625,0.6176470588235294,0.08333333333333333
167,0.95,0.5588235294117647,0.08333333333333333
168,0.95,0.5882352941176471,0.08333333333333333
169,0.95,0.6764705882352942,0.08333333333333333
170,0.9625,0.6176470588235294,0.08333333333333333
171,0.95,0.6176470588235294,0.08333333333333333
172,0.95,0.6470588235294118,0.08333333333333333
173,0.95,0.6176470588235294,0.08333333333333333
174,0.9625,0.5882352941176471,0.08333333333333333
175,0.9625,0.6176470588235294,0.08333333333333333
176,0.9625,0.6470588235294118,0.041666666666666664
177,0.95,0.5882352941176471,0.041666666666666664
178,0.95,0.5882352941176471,0.08333333333333333
179,0.95,0.5588235294117647,0.041666666666666664
180,0.95,0.5882352941176471,0.041666666666666664
181,0.95,0.6470588235294118,0.08333333333333333
182,0.95,0.6176470588235294,0.08333333333333333
183,0.95,0.6764705882352942,0.08333333333333333
184,0.9625,0.6176470588235294,0.08333333333333333
185,0.9625,0.5588235294117647,0.08333333333333333
186,0.95,0.5294117647058824,0.08333333333333333
187,0.95,0.6176470588235294,0.041666666666666664
188,0.95,0.6470588235294118,0.041666666666666664
189,0.95,0.6764705882352942,0.08333333333333333
190,0.95,0.6764705882352942,0.08333333333333333
191,0.95,0.6176470588235294,0.08333333333333333
192,0.95,0.6470588235294118,0.041666666666666664
193,0.95,0.6176470588235294,0.08333333333333333
194,0.95,0.6176470588235294,0.08333333333333333
195,0.9625,0.5882352941176471,0.08333333333333333
196,0.95,0.5588235294117647,0.08333333333333333
197,0.95,0.6470588235294118,0.08333333333333333
198,0.95,0.5882352941176471,0.08333333333333333
199,0.95,0.6176470588235294,0.125
200,0.95,0.6176470588235294,0.08333333333333333
201,0.95,0.6176470588235294,0.08333333333333333
202,0.95,0.5588235294117647,0.08333333333333333
203,0.95,0.6176470588235294,0.08333333333333333
204,0.95,0.6176470588235294,0.125
205,0.975,0.5882352941176471,0.08333333333333333
206,0.95,0.5882352941176471,0.125
207,0.95,0.5588235294117647,0.08333333333333333
208,0.95,0.6176470588235294,0.041666666666666664
209,0.95,0.6764705882352942,0.041666666666666664
210,0.9625,0.6470588235294118,0.125
211,0.9625,0.6176470588235294,0.125
212,0.9625,0.6470588235294118,0.08333333333333333
213,0.9625,0.5588235294117647,0.08333333333333333
214,0.95,0.6176470588235294,0.08333333333333333
215,0.95,0.6176470588235294,0.125
216,0.9875,0.6176470588235294,0.08333333333333333
217,0.95,0.5588235294117647,0.041666666666666664
218,0.95,0.6764705882352942,0.08333333333333333
219,0.9625,0.6176470588235294,0.08333333333333333
220,0.95,0.5588235294117647,0.041666666666666664
221,0.95,0.6470588235294118,0.125
222,0.95,0.6470588235294118,0.08333333333333333
223,0.95,0.6470588235294118,0.125
224,0.95,0.6764705882352942,0.08333333333333333
225,0.95,0.6470588235294118,0.08333333333333333
226,0.95,0.6176470588235294,0.08333333333333333
227,0.95,0.6176470588235294,0.08333333333333333
228,0.9625,0.6176470588235294,0.041666666666666664
229,0.9625,0.6176470588235294,0.08333333333333333
230,0.9625,0.5882352941176471,0.125
231,0.95,0.5588235294117647,0.08333333333333333
232,0.95,0.6176470588235294,0.08333333333333333
233,0.95,0.6176470588235294,0.08333333333333333
234,0.95,0.6176470588235294,0.08333333333333333
235,0.95,0.5882352941176471,0.125
236,0.95,0.5588235294117647,0.041666666666666664
237,0.95,0.6176470588235294,0.08333333333333333
238,0.95,0.5588235294117647,0.125
239,0.9625,0.5588235294117647,0.08333333333333333
240,0.95,0.6176470588235294,0.08333333333333333
241,0.9625,0.6176470588235294,0.08333333333333333
242,0.95,0.6470588235294118,0.041666666666666664
243,0.95,0.6176470588235294,0.08333333333333333
244,0.95,0.6176470588235294,0.08333333333333333
245,0.95,0.5588235294117647,0.08333333333333333
246,0.95,0.6176470588235294,0.08333333333333333
247,0.95,0.6764705882352942,0.08333333333333333
248,0.9625,0.5882352941176471,0.125
249,0.95,0.6764705882352942,0.08333333333333333
250,0.95,0.6176470588235294,0.041666666666666664
251,0.9625,0.5882352941176471,0.125
252,0.95,0.6176470588235294,0.08333333333333333
253,0.95,0.6176470588235294,0.08333333333333333
254,0.95,0.6176470588235294,0.08333333333333333
255,0.9625,0.6176470588235294,0.041666666666666664
256,0.9625,0.6176470588235294,0.08333333333333333
257,0.95,0.5882352941176471,0.08333333333333333
258,0.95,0.6176470588235294,0.08333333333333333
259,0.95,0.5882352941176471,0.08333333333333333
260,0.95,0.6470588235294118,0.125
261,0.9625,0.5882352941176471,0.08333333333333333
262,0.95,0.5882352941176471,0.08333333333333333
263,0.9625,0.6764705882352942,0.08333333333333333
