Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_1A,0.9963813742142684,0.9897355928181731,0.9905796668182874,0.9715276983533501,0.9839386171023762,0.9845962712166091,0.9836278799674125,0.9831615406954839,0.9820836942581801,0.98055501039657,0.9824767902216467,0.9641405814475327,0.9757938035371414,0.9814379156128306,0.9814244783020687,0.9902580108169623,0.9815810487434041,0.9901459858024219,0.9886382089413686,0.9527925652773321,0.9866445779461417,0.9824888880041606,0.965969646830772,0.9813326193650342,0.9724512446948101,0.9740964598913688
Twin_DZ_1B,0.9892048565759133,0.9974302238498256,0.9913662139397116,0.9689692669222365,0.9825230274497933,0.98219964840822,0.9856025120754331,0.982517822796821,0.9882864265994697,0.9839317868448214,0.9900580992943624,0.9746314207219535,0.9784753114523494,0.9833275576714182,0.9729531412152557,0.9873521856721643,0.9746360862326786,0.9883514074631825,0.9862907484382566,0.9564279645361364,0.9839676614622923,0.975086422270343,0.965795359875959,0.9851448692861688,0.9667740806862728,0.9715293546469097
Twin_DZ_2A,0.990540369104222,0.9925617968989,0.9966704871435883,0.978604855787574,0.9819721820680694,0.9868453938380113,0.9879943518757733,0.9843570923740694,0.9872743546259859,0.9809519078849767,0.9862314663427976,0.9664829534934982,0.9765464269828991,0.9821804187831507,0.9846997831516662,0.9909189639736204,0.9840532153227419,0.9924042137523805,0.9906508622542081,0.9584723308817278,0.9907678988294144,0.9821249602829234,0.9664497298523899,0.984194922534072,0.9688438167916429,0.9743869391504731
Twin_DZ_2B,0.9734286634855552,0.9755178858896024,0.977184142837736,0.9970105179003494,0.97946902464771,0.9743547917958089,0.9833706165101846,0.9793184750765943,0.970928605166147,0.9634929622641468,0.9604322057087972,0.9680922121051001,0.9808315782216144,0.9762193854743275,0.975521879873172,0.9764894811636439,0.9839546407343022,0.972646549073179,0.9723126710640759,0.9147498662717579,0.9767258790273128,0.9829558699145794,0.9776373556161555,0.9744232934428712,0.9618431382540809,0.9668013638924329
Twin_DZ_3A,0.984395980423626,0.9858821732978064,0.9864030260630057,0.9759119415054331,0.9955053641459621,0.9820442170659927,0.9869253220301466,0.9924113222260129,0.9816369506607996,0.985823193003583,0.9833671590914566,0.985277951675497,0.9899738631638896,0.9907257615738727,0.9717211644983944,0.9859316196423726,0.9770081513538109,0.978640975953132,0.9781817730457496,0.9277344252629003,0.9789048685732078,0.9802931809590962,0.988778103513417,0.9912106998863031,0.9716595580587826,0.9730122105627699
Twin_DZ_3B,0.9864606068021524,0.9863898017328432,0.9887743708417418,0.9737602547289914,0.9846038267218964,0.9978600805731828,0.9826832684094864,0.9838077718704861,0.9821514306176506,0.9839608998465421,0.9833787481747975,0.9600823783767249,0.9709865475934973,0.9756845469618309,0.9798332986356326,0.9880395207291426,0.9839128997012494,0.9883118007561168,0.9902439270013392,0.962225034070074,0.9869594241935885,0.9801685439101772,0.9677651894728125,0.9792765705510141,0.9648333005411016,0.9693951772907854
Twin_DZ_4A,0.984993832671732,0.9855929105829595,0.987941544276626,0.9848769113622399,0.9891856064357446,0.981844419215312,0.9949496638843826,0.9922150275254875,0.9810453922396947,0.9773891386929074,0.9767431873336396,0.9783097610862166,0.9861357028206658,0.986516935737189,0.9764101144316022,0.9841116692453539,0.9821973755123877,0.9790398992543801,0.9776995745008131,0.9237889108872761,0.9848895418669109,0.985713887019847,0.9845849622057254,0.9896477350598835,0.9728187347851769,0.9759417715821592
Twin_DZ_4B,0.9809818470000332,0.9821207826431595,0.9833254856952778,0.9737568042098449,0.9902881534150871,0.9787825040260316,0.9858406335383005,0.9964876138351461,0.9815016361231923,0.9823066329635899,0.9792545007092317,0.980722239562677,0.9827433200945093,0.9869086953851023,0.9730617866281339,0.981375809667519,0.9757150345631203,0.9741807582646678,0.9715676054737621,0.9189641394111588,0.9766730295305409,0.9801297000236455,0.9864335801404739,0.9890983553720099,0.9673700030493076,0.9664987913309854
Twin_DZ_5A,0.9853032320349753,0.9902691483166264,0.989969998207467,0.9681305995686997,0.9816917792187105,0.9829376817916464,0.9823840581713736,0.9855530895413782,0.9969097154504551,0.9862673156303869,0.9882151043196128,0.9680810997906188,0.9738509723456171,0.9793700654120945,0.9729626540573324,0.983618261650092,0.9713539395502222,0.9854739178893324,0.9841829494600172,0.9523900026917372,0.9823142129841377,0.9728432169395864,0.9637159577808543,0.9850610830230742,0.959198826348962,0.9688575034359683
Twin_DZ_5B,0.9052825815531791,0.9061993585603677,0.9047809624940191,0.8798271474923466,0.9184347440105294,0.9132669025875468,0.9081709089970749,0.912296910954563,0.9087239701236163,0.9340150011090571,0.908302576997631,0.8972933852745777,0.9003364591917866,0.8963584000883216,0.8832890401011204,0.9037589643071609,0.9002459984592637,0.904199994718443,0.9056839835382873,0.8717578053215823,0.8987308163503578,0.8953269871632756,0.8991303807323711,0.9059796681026722,0.9156270922974596,0.9253312800708063
Twin_DZ_6A,0.9853232070504556,0.9905906411706378,0.9900736384384603,0.9609752259943587,0.980848802081808,0.9833560464985311,0.9812776807033374,0.9817576906113282,0.9872652925421568,0.9853743948516543,0.9981249843518327,0.9715432059250682,0.974896222390263,0.9817459525399509,0.9707367345644056,0.9858276285429668,0.9695590854297216,0.9884771855734548,0.9868124492970238,0.9637772067659414,0.9810807274047082,0.9692855118049823,0.9629794069513666,0.9857547278124783,0.9613820121998993,0.9676723861736269
