Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9949922304408185,0.9729015322565078,0.955745187778822,0.9442145463022079,0.9619340987753442,0.8570484107111676,0.9592355116800264,0.9595484818772667,0.9546152586669341,0.9340477902677995,0.959878928826976,0.9570544369849951,0.940769798783434,0.957662884952003,0.96171233087043,0.9605403259361672,0.9619561253730927,0.958850754074877,0.9607373418658518,0.9565274379596664,0.9573839928962631,0.9494978444894371,0.9554450576119674,0.9493409596182842,0.9500760042791865,0.9545372887945439,0.9467776447860561,0.9166892791071359,0.953839911021027,0.9492230516137556,0.9450097346984054,0.8706252902248726,0.9624670718935264,0.9548472030901332,0.9591942567149241,0.9561317760301018,0.9559494767778958,0.9591242529266034
Twin_MZ_1B,0.9713721881987432,0.9948866562875391,0.9572146834378452,0.941256519715222,0.9571213205590134,0.8520176305180787,0.9645647246608466,0.9620840076388876,0.9587298710799497,0.9376504200754123,0.9613807300727555,0.9601749794396812,0.9487461461837656,0.9560270403269885,0.9694313637126988,0.9645854888585538,0.9586756827337719,0.9585250417040425,0.9643323888174201,0.962350612608658,0.9598341034997661,0.9515126558433498,0.9549877149100214,0.9567963422119614,0.9536404466322165,0.9550557882112938,0.9488725255781694,0.9272745346986722,0.9574259343321176,0.9558789750988046,0.9421547333207299,0.8740725436597027,0.9647533569933068,0.9601306935794596,0.9584333788733863,0.9581963122811334,0.9550449957582727,0.9621227487826942
Twin_MZ_2A,0.9527308267731784,0.9493582003751051,0.9898069435744119,0.9654813542212588,0.9585025812344616,0.8624581812654863,0.9597291721191624,0.9542964285097888,0.9554258623844313,0.9264690607706207,0.9506501640078766,0.9420106466519922,0.9531619999051779,0.9605554874281171,0.9520515552852458,0.9521740475640711,0.9573880463447406,0.9515906289895315,0.960318831004979,0.9622767506451606,0.9537664209979364,0.956693441909871,0.9446053246182533,0.9481617246800176,0.9420776563579139,0.9391092046073606,0.9539633360743427,0.9201862919877505,0.9500885246176213,0.9520534053247114,0.9494232924147543,0.8826400502087011,0.9594686094995093,0.9514873003336277,0.9574228620664544,0.9480237627215575,0.9486944246493387,0.9500501577562511
Twin_MZ_2B,0.9503846682579555,0.9458068958522539,0.9663515180675571,0.9916394831346882,0.9596585497497808,0.8558125347743775,0.9608839065568542,0.9604374961161097,0.9507234967563994,0.9294770064858051,0.9524685744452124,0.941434916128879,0.9482620570507521,0.9583426627386181,0.9533330139284262,0.9552153456366308,0.9586263381414482,0.9544837950013201,0.9615328648594836,0.9611705486571316,0.9512567541455184,0.9525605677306481,0.9473582024882179,0.950891676301287,0.9471517961941134,0.9513796561826311,0.9501543277598008,0.9320639008503605,0.9508817137201606,0.951961668039798,0.9503036932761504,0.8789289390737431,0.9533418207419591,0.9521447224427086,0.9506744000098395,0.94973938962744,0.9530651251010949,0.9520183264533192
Twin_MZ_3A,0.9659684772805368,0.9580916519534952,0.9577824359767562,0.9606932708157284,0.9939402136981148,0.8680428262455722,0.9602047892556598,0.9649894796247982,0.9563806095401357,0.9381161019702977,0.9562552134312929,0.9503770247476686,0.9511521235739446,0.9601771616527275,0.9609095736609607,0.9611493558268065,0.9622004932325152,0.9600331348353044,0.9601246544395015,0.9646929066713272,0.9596957378369314,0.9548069554946512,0.9495510080563714,0.9524176046977213,0.9522837804570389,0.9538914149101518,0.9553647539966826,0.9144484457285001,0.9555975759585871,0.9532003191412997,0.9515516074068329,0.8812345127715427,0.9597764924641801,0.9576381668674523,0.9591955735486764,0.9545165627830487,0.9574760915502976,0.9568710694485576
Twin_MZ_3B,0.9207402077840441,0.9204430051540662,0.9249160534832923,0.9065133562873686,0.9259850732790995,0.9409699580426987,0.9297752041947392,0.9298940596406052,0.9237277147788726,0.9152671196875476,0.9195530879071879,0.914211339414428,0.9241411171374282,0.9245929451114093,0.9341789509075651,0.9228338551274802,0.9274596701285294,0.9230880447953822,0.929019266271008,0.9364205159359673,0.9260193265902388,0.9219005792982975,0.9314003690161965,0.9371475725484324,0.9287443744665982,0.922297612095101,0.9202648828723609,0.9035140617431259,0.9216440915999361,0.9372286947242788,0.9204058614235335,0.9115652171855074,0.9304654177771314,0.9358086741534719,0.9266654728403099,0.9187559164139375,0.9184888480339535,0.9286305246065316
Twin_MZ_4A,0.9597942638339486,0.9629382476404003,0.9652022351643892,0.9596906709768169,0.9598554881181012,0.862104326626546,0.9950833021262331,0.974262045726821,0.9674149533386811,0.9532813112499449,0.9673216242209765,0.9587266883689308,0.9608198475868739,0.9690262929350112,0.9643636247078828,0.9652521040182811,0.9721434075767621,0.9694524983440778,0.9710910592119089,0.9702396679877956,0.9657397862101429,0.9649022105078736,0.9607483835979796,0.9652738757806815,0.9609496534690003,0.9601625779941599,0.9601445722913757,0.9376311940183658,0.9570695483200575,0.9563547220068624,0.9611455741065167,0.8957714476591903,0.9650979905411862,0.9597979755785406,0.9598319254817855,0.9623677282890053,0.969832284147944,0.9669399997236323
Twin_MZ_4B,0.9515111682588009,0.9531630949351915,0.9514916403110523,0.9493627416665796,0.9557688467768346,0.8782180072772708,0.9687641942355478,0.9849262968144341,0.9638068639757881,0.9438279269823002,0.9553013829597821,0.9518836055088237,0.9589748932304818,0.9585579423185006,0.9612196908216423,0.9629552109842855,0.9683167146534687,0.9627631579881778,0.9616753471752921,0.9635200123215366,0.9636630431620858,0.9609010102919917,0.9530073652956248,0.9603807164707594,0.9626143144669104,0.9576319331090164,0.9564935383809399,0.9398295941654666,0.9531779777558018,0.9546696278334292,0.9585903977519451,0.9015141594546194,0.9607641056738783,0.9619289757931487,0.9585332540397953,0.9564951780133271,0.9604946833135422,0.9657966227557209
Twin_MZ_5A,0.9299424078613454,0.9307961385953345,0.9281394712658362,0.9144293371318352,0.9231095574714848,0.867632714376437,0.9429169354925395,0.9456918004417134,0.9653349202841839,0.9370317172692362,0.9292364029546621,0.9381454153696014,0.9287832249426076,0.9333761582658006,0.9464414816513744,0.947480775361015,0.9380171131081894,0.9363587166334826,0.9371229081943706,0.9404622420597134,0.9334852389572389,0.9297079161302761,0.9450758828989282,0.9362556893974663,0.9300222381808604,0.9289377873944371,0.9374083552134582,0.9206588782010074,0.9276848114745349,0.932644650492169,0.9330668838141855,0.9262769582414561,0.93874812608338,0.9344108107069209,0.9356770725716219,0.9329114905728892,0.9319646285919296,0.9359596228844598
Twin_MZ_5B,0.9509548176119198,0.9483176750765812,0.9465592946189545,0.9488083868654071,0.9530456107512162,0.8417378323076011,0.9697079443191532,0.9647041071975841,0.9737045059224185,0.9699745267070923,0.9585368361512026,0.9490259276566178,0.9604515744729767,0.9680328581752609,0.9636527414387728,0.9599467117001044,0.9638110071918105,0.9615256195000302,0.9607694570691644,0.9594731634575779,0.96487484890089,0.9641888312452438,0.9635572938323205,0.9602939819547961,0.9554645244135662,0.9578042098887476,0.9625987585366328,0.9410993696146405,0.9488518374656761,0.9443403426540207,0.969671020263519,0.884572209099735,0.9648034214071444,0.9602858068350931,0.9480338604957013,0.9525793344892702,0.9641652675620166,0.9570291309134942
