Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_1A,0.9913083526210074,0.9629463758878103,0.9667490051197697,0.9502196534608549,0.960591256897759,0.9695342608455384,0.9650410525565636,0.9631209309385929,0.961310765443148,0.8583497658442223,0.9615254221900338,0.9273617519237196,0.9434821650614684,0.9488034316448906,0.9625352074376725,0.9601572905004585,0.9610594323356247,0.9616323665210735,0.9474624280323837,0.9383727796370779,0.9669906541796589,0.9619012387377817,0.9473608481509587,0.9575771820889035,0.9144191034909063,0.960027654194042
Twin_DZ_1B,0.9638428632713334,0.9944903980200641,0.9733150865838057,0.9583075618732462,0.964387421716695,0.9618644278201915,0.9647635511378174,0.9649975351810847,0.9675386788436384,0.8572017821708378,0.9696961578852447,0.9359818476827539,0.9462166953182676,0.9532514928179325,0.9579249523288871,0.9662404965037314,0.9545901174608814,0.9642417388962112,0.9467568243290689,0.9484768141529498,0.9627265299881653,0.9625820416335007,0.952773296904237,0.9663610730841176,0.9080351554119607,0.9671794739381032
Twin_DZ_2A,0.9652022809079233,0.9710992626070456,0.9942343790393415,0.9611337000691069,0.9633763696710067,0.9606074725793774,0.9631766058316055,0.963635761234299,0.9665224855640149,0.838278023867276,0.967367633402151,0.9330842043234049,0.9435794422298334,0.9493511369673742,0.9575362544103034,0.962484874987567,0.9492118230262351,0.9646251141582618,0.944129258946113,0.9452979423401602,0.961020581719397,0.9598012848649837,0.9495815277695799,0.9612655041362007,0.9079790219684294,0.963557503039332
Twin_DZ_2B,0.9457258834089165,0.9520102209089628,0.9632443370247205,0.9944473486631589,0.9546489555890847,0.9492870871138066,0.9578202570939015,0.9514700333887137,0.9493656248353012,0.8257063547380068,0.9414391259786293,0.9203049748562782,0.9452957215463189,0.945680760910704,0.9551634831995839,0.9526588458696565,0.9497910204126229,0.9450862812551726,0.9310227962011919,0.913245139155187,0.9514860397128838,0.9580558132021444,0.9490554891890652,0.9497094223794045,0.8965146245688402,0.9547740599704383
Twin_DZ_3A,0.9580392355428644,0.9579824606355958,0.9582743982974301,0.9559410235444332,0.9925997413414595,0.9620271823152383,0.9643493511913752,0.9688214781943336,0.9593327302280554,0.8737539759013513,0.9601640333594157,0.9375908271518301,0.9528761468265381,0.95100539364997,0.9521856481576472,0.960317036171906,0.9547315158717147,0.9508728408415741,0.9475734721599587,0.9238991068115321,0.9566729713286024,0.9578371391194183,0.9630253991055823,0.9604438130536983,0.9271204926443105,0.9582778847311606
Twin_DZ_3B,0.9646723669026174,0.9559055271324755,0.9599205813918505,0.9516464202063535,0.9611106675976866,0.9956720255459672,0.9604924929657612,0.9577028541847583,0.9585249197723773,0.8685344571491147,0.9620840042471498,0.9236781638596829,0.9325441208084697,0.9459428453508678,0.9609703185242329,0.9592221275941997,0.9663157522214567,0.9624334611332241,0.9562818086435241,0.9444846298830266,0.9667319081079566,0.9634578579212998,0.9481884726552741,0.9492724463537978,0.9188160579609675,0.9498798147248302
Twin_DZ_4A,0.9579871659663048,0.9618564803562034,0.9620574964073834,0.9579725646160737,0.9618800471663346,0.9601455692799096,0.987001673958661,0.9662001925113358,0.9599482918439992,0.8748596109869979,0.9609797464604497,0.9450989659978304,0.9481100865820999,0.9478630918176425,0.9553781647215127,0.9539130667474698,0.9551414973815998,0.9513650509390565,0.9554473323453969,0.9267522774744429,0.9659355606601181,0.957916465919544,0.9583783970266466,0.9588441780259206,0.9232278953920325,0.9514150876180361
Twin_DZ_4B,0.9648452036789148,0.9639586879225782,0.9657175638975565,0.9570351332877496,0.9719354297065099,0.962193728284427,0.9717683353854326,0.9942425842308333,0.9635001196492996,0.8744734420802087,0.9662946874377707,0.9452968817766852,0.95281651409483,0.9584348247957033,0.9557883680351249,0.9603450211075628,0.9547515878077639,0.9521031209250292,0.9443677321836907,0.9264346140237265,0.9628441682005299,0.9649093217701865,0.9604830345305233,0.964408343252595,0.9165082882251483,0.9580260981723381
Twin_DZ_5A,0.957910847329869,0.9653013043757466,0.9633203421986194,0.9520623710033542,0.9606441328553625,0.9575672798171113,0.9607031870798451,0.9599780966923889,0.9943907170677696,0.8591630025438698,0.9634475064890035,0.9240008556180838,0.9335168779168459,0.9451557484842794,0.9519413341267309,0.9585289276756734,0.947518318693396,0.9595302531084147,0.9461144337733418,0.9420654354559628,0.9620141036454897,0.9532238314584066,0.9417649539993164,0.9545200996514999,0.8931853159770063,0.9544940082442539
Twin_DZ_5B,0.9566389139763782,0.9623251760311982,0.9587237483181332,0.9475986399134473,0.9634427492564769,0.9613710233514356,0.9586545084326334,0.9630244525478605,0.9664501759607207,0.8906849091967617,0.968184770278212,0.9424177488032797,0.9414077023065011,0.9539481913533807,0.945501073910534,0.9559806830316395,0.9477313488414103,0.9528438252484657,0.9498378592456966,0.9363005237547695,0.9580913590812565,0.9530884522008541,0.9537296309206404,0.9604580208527695,0.9093744181195689,0.9513922587054316
Twin_DZ_6A,0.9586592722761874,0.9692173932736454,0.9636045355110464,0.9418571419086903,0.9632374737596464,0.9605137934394046,0.9571296043035206,0.9646813471907878,0.9658559999849734,0.8678167474362519,0.9956456277939079,0.9413253633249355,0.9404034753069768,0.9551405662107193,0.9487650051021989,0.95743775683216,0.9454015589831959,0.9600792268549561,0.9476636248680002,0.9544784962176291,0.9583672556443072,0.9553639109358867,0.9509525045810685,0.963503736678688,0.9133624908522225,0.9579128241797302
Twin_DZ_6B,0.9429643077860397,0.9565619876147922,0.9442775564738546,0.9437891817570844,0.9599015165699336,0.9403867626801412,0.9563484432430437,0.9602525137157873,0.9449963075603355,0.8489399172157696,0.953692787294071,0.9707741318401754,0.9539443558534674,0.9560246036597917,0.9318051085308848,0.9472248930461935,0.9320717262821108,0.9328384472429876,0.9319220599805674,0.9097663043273434,0.938850144915043,0.9390207538506363,0.9592925099214327,0.958144256129026,0.9111332301191419,0.9531526898465449
