Subjects,NotTwin1,NotTwin2,NotTwin3,NotTwin4,NotTwin5,NotTwin6,NotTwin7,NotTwin8,NotTwin9,NotTwin10,NotTwin11,NotTwin12,NotTwin13,NotTwin14,NotTwin15,NotTwin16,NotTwin17,NotTwin18,NotTwin19,NotTwin20,NotTwin21,NotTwin22,NotTwin23,NotTwin24,NotTwin25
NotTwin11,0.8663026775135583,0.8161632532700894,0.8907062980314862,0.8935935875227875,0.8723502532814069,0.8268495324018728,0.8734243004089213,0.8666630829668448,0.8476110300572908,0.8828523674070035,0.9897868083018455,0.8802301883280581,0.8391992989190953,0.9037902494503597,0.8587343674977136,0.8747822036127285,0.8472743307628876,0.8816161554240527,0.8385007593652871,0.7545182204131649,0.7311454119654551,0.8668946470497773,0.799019461781855,0.8847070998559848,0.8397039783473889
NotTwin12,0.8634104310995943,0.8498975177834752,0.8401529438997111,0.883236695432704,0.8436305680074456,0.8660440881670677,0.8786497951681994,0.8708119020711755,0.8388721932028516,0.8272546536475897,0.8663052704891694,0.9914772164009655,0.8536599394340926,0.8305911600619043,0.7927117157895586,0.8531528924700453,0.8488608471827113,0.8947892448446877,0.8309796960441101,0.7913026501289888,0.782185186690743,0.8814689839347268,0.8432360116429057,0.864383288780936,0.9112955272864339
NotTwin13,0.815707833924498,0.8215092548933572,0.8192741334545273,0.8670057300744101,0.8241060688385123,0.8368823569471873,0.8637635175991178,0.853505758601566,0.8088889593163461,0.8475972670792498,0.8290475322319961,0.8495238620838034,0.9850923704393082,0.810509388368422,0.7914171873688759,0.8523878243375964,0.8435596424889896,0.8483555947303741,0.7856195742510151,0.7866486525683896,0.759404357896833,0.8564023338349199,0.8817655960337097,0.8795234819634499,0.8634600036533134
NotTwin14,0.8487641534696261,0.7399447350369595,0.8775682117867057,0.8671034006750058,0.8529778845761078,0.7881721471046588,0.8173143649084069,0.8338486756684049,0.7961489389604014,0.8895988757044456,0.8951567180650261,0.8442527376476854,0.8048168841090446,0.9912137518196471,0.8603612232892249,0.8615588723179302,0.8292644264604403,0.8426908282689981,0.7691445592255074,0.6741631774207099,0.6590113607072552,0.8225584446989663,0.7698788814929456,0.8633848743833442,0.8112291276119311
NotTwin15,0.8124429977461806,0.8370277173583529,0.8367041991196542,0.8500107414336785,0.8551682056880076,0.8511560251337147,0.8890741325710829,0.853865182038398,0.8279338340889345,0.8281881510189786,0.8406821674122735,0.7996812646512547,0.8187084038255109,0.8333521011024689,0.9695062490478459,0.8431835389426643,0.8329188257973883,0.8358399110255869,0.8471647462389736,0.8207228468204237,0.7199790150700495,0.8314274524107513,0.7779204907409707,0.8307115116300116,0.7929522295901112
NotTwin16,0.8067351687698701,0.8874810313583994,0.77385139207655,0.8217296446311221,0.8262025698740444,0.8933587115409732,0.8487487460907222,0.7966618192337076,0.7943627428602654,0.7619929369137814,0.7745465850231188,0.8197770143830764,0.818019863968381,0.743432593369779,0.7775692662652073,0.896886004587713,0.8644886244698243,0.8659872471380625,0.8320363202156708,0.8885802872902693,0.8873781099695913,0.8302515280038689,0.7696903437813816,0.7936077715174795,0.8131674966799706
NotTwin17,0.8574380597042779,0.8499557389551367,0.8311024848378877,0.8587209234189768,0.8507036042905538,0.8883056732711925,0.8477509876495851,0.8297400765082732,0.8132496270112181,0.8049639169332204,0.818578294801054,0.8262209595820118,0.8267197607099782,0.8261734425763652,0.8036704213478945,0.8514818158783788,0.9758498718619225,0.8802354968127425,0.7893428843742865,0.8666777075552253,0.8226934480979627,0.8349818581212353,0.7996683341058638,0.8120165788550644,0.802389851887452
NotTwin18,0.8731074661335213,0.902648047855606,0.8513945454761032,0.8692584502474509,0.8572700087989873,0.8853661686039166,0.8849387174316878,0.8622484324573659,0.8518575126276011,0.816111433043293,0.854396908620177,0.8891409420382796,0.8487285036045793,0.8256836763435792,0.8262888553827461,0.8750560341847028,0.88489316566649,0.9858583769801043,0.8402743672861375,0.8487049467259977,0.8400218464173677,0.8740727363035047,0.7871215523932681,0.8608858971410762,0.841825203172403
NotTwin19,0.7835193298731524,0.8969373975706726,0.7492149066066691,0.8210588010337863,0.8161292501946404,0.8852141877521793,0.8508815728033396,0.811361356687768,0.7963118420298202,0.74688445623457,0.7782320355094133,0.8237233113174768,0.8269767142681641,0.7197551894115517,0.7501714757645116,0.7963514870126698,0.8186152393331257,0.823475409443411,0.917791965416992,0.9022650346115964,0.8710390680085749,0.8268412406644826,0.7883748978858836,0.7857759754105944,0.8042191586544732
NotTwin20,0.7609972245727293,0.8989364420489981,0.7293751325894768,0.788018203294428,0.8031478424249933,0.8951924685428518,0.8359528823086428,0.7941728538290987,0.7849612427576642,0.7227605838061504,0.7401714184154303,0.7757716321051782,0.8016747608556989,0.6902259501335564,0.7569218413944083,0.7596840539344272,0.8451047445527688,0.8124139763201885,0.8101806224088633,0.9881862649230503,0.8752902666313868,0.7930043525514615,0.7589603550477861,0.7581570481978215,0.7556688274524749
NotTwin21,0.8365245765437705,0.7886623258310385,0.8708345794142691,0.8907021346951667,0.8681310737976589,0.818291566190816,0.8416129913606787,0.866728263422066,0.7914931857025459,0.8772312958123011,0.8923245975636374,0.8609528676355095,0.8619454454372487,0.8809129064729779,0.8013011739868853,0.8486911437474353,0.8323668565517347,0.849255264755777,0.745383217045542,0.7479675851970697,0.7922741924732222,0.8098323273213476,0.8080405964433268,0.8752194108007552,0.8367562488544187
NotTwin22,0.836678850162285,0.8478541486393816,0.830085859974278,0.8686435731590756,0.8312388082657753,0.8540342907591032,0.8850827761035561,0.8597570539212793,0.8700521820590879,0.8347554560476329,0.8554777281351547,0.8827455096464201,0.8714408636218719,0.8330161247602704,0.8357833659435194,0.8750006625176427,0.8522256996678598,0.8865078215621424,0.8640411262389198,0.7996022321916451,0.7535040772774204,0.9869617164001813,0.8271789739586956,0.8737834581400281,0.8556785996339652
NotTwin23,0.7529129727881947,0.7536534932624126,0.766234529214955,0.8216544983718882,0.7750969602618561,0.7945814942237569,0.8260352920955535,0.8223568713119069,0.7590322163183629,0.7643251578562349,0.7820141759194833,0.8337288819255939,0.8891108694920323,0.7645856393613468,0.7468378667802741,0.8028086056276731,0.8076121261041611,0.7798257466092772,0.7574910594316664,0.7388152908792862,0.6876421619802292,0.8022300708501678,0.9865081888083861,0.8306307477050613,0.8425734897497421
NotTwin24,0.8512835735212091,0.7963462601531535,0.877390322678779,0.8978005960786308,0.8636221176374497,0.8199499397012731,0.8664961153765525,0.8683678077449981,0.8325936622265834,0.8767746435979036,0.8900796799489809,0.86674660854693,0.8629997172161615,0.88451790553381,0.8473968660713573,0.8686157492797321,0.8309270417741508,0.8757317713049859,0.7950904635928115,0.7441424315637739,0.7200065331579597,0.8535875507999914,0.8125031069798758,0.9826073349520139,0.8350406161392772
NotTwin25,0.7761311835716413,0.7410748465748207,0.7441547290578957,0.8113398057365664,0.7612423720024913,0.759089427332296,0.7821817772864036,0.7840664741772706,0.7370362257716616,0.7506413396315306,0.7839242042271948,0.8745245881478665,0.8146527974136056,0.7726322585738195,0.7206599215264676,0.8015938169002109,0.7680836401775101,0.7956222364900429,0.7301313696860606,0.6770429937446776,0.6752989184009645,0.8194814317266209,0.8113715169361727,0.8021728496862873,0.9678188746212638
