,Autocorr_MZ_BROADBAND,Autocorr_DZ_BROADBAND,Autocorr_NT_BROADBAND,Crosscorr MZ_BROADBAND,Crosscorr DZ_BROADBAND,Crosscorr NT_BROADBAND,Autocorr_MZ_DELTA,Autocorr_DZ_DELTA,Autocorr_NT_DELTA,Crosscorr MZ_DELTA,Crosscorr DZ_DELTA,Crosscorr NT_DELTA,Autocorr_MZ_THETA,Autocorr_DZ_THETA,Autocorr_NT_THETA,Crosscorr MZ_THETA,Crosscorr DZ_THETA,Crosscorr NT_THETA,Autocorr_MZ_ALPHA,Autocorr_DZ_ALPHA,Autocorr_NT_ALPHA,Crosscorr MZ_ALPHA,Crosscorr DZ_ALPHA,Crosscorr NT_ALPHA,Autocorr_MZ_BETA,Autocorr_DZ_BETA,Autocorr_NT_BETA,Crosscorr MZ_BETA,Crosscorr DZ_BETA,Crosscorr NT_BETA,Autocorr_MZ_GAMMA,Autocorr_DZ_GAMMA,Autocorr_NT_GAMMA,Crosscorr MZ_GAMMA,Crosscorr DZ_GAMMA,Crosscorr NT_GAMMA,Autocorr_MZ_HIGH GAMMA,Autocorr_DZ_HIGH GAMMA,Autocorr_NT_HIGH GAMMA,Crosscorr MZ_HIGH GAMMA,Crosscorr DZ_HIGH GAMMA,Crosscorr NT_HIGH GAMMA
0,0.9428918001879144,0.9904241774853538,0.989305031675435,0.8762925431548199,0.8674274367131732,0.8401095581186063,0.9092213212756552,0.9919914232840626,0.9854637610578568,0.8189126561824127,0.8402340768708302,0.8336738054373263,0.842510624326787,0.987997788836784,0.970444884782726,0.7369739833311233,0.6767515734204804,0.711360967341434,0.8887461367324124,0.945442794448386,0.9805072315545366,0.7207091068357108,0.4947067105559463,0.610330450665028,0.8512315062760429,0.9664258509056654,0.9882806320609996,0.7196817855162186,0.7160258361301637,0.7253516046846658,0.8265234219112206,0.9851826066677312,0.9854930196467034,0.651677693057845,0.7640036667831523,0.7551591426525748,0.790077371994138,0.9845175557215442,0.983700817175124,0.6495845903408675,0.7108978267859912,0.6647807474136491
1,0.9881266121404916,0.985615743936949,0.9804911393006928,0.8968457635432661,0.8500827190994205,0.7636229901571558,0.9908493392870152,0.9867153987951937,0.9652151505789984,0.8624729246486872,0.8325669674352989,0.8314604399281099,0.9849270327239282,0.962773601756988,0.948081994088497,0.7484161376250413,0.6731345960436979,0.5217516091637371,0.9826577890120756,0.9527090746192604,0.9618548379435672,0.7529974413537849,0.4839768535318036,0.3625038883158287,0.9856905171534596,0.9685066572179918,0.969447895759239,0.7487139546127471,0.7141880556282401,0.4376741536479507,0.9882414275953688,0.9849592357334036,0.9775339029579988,0.7442927460168108,0.7544754637443154,0.7663098417837375,0.9876461651712996,0.9681783856169304,0.9430001673022936,0.7042039175896697,0.7448818642465548,0.7042369827804102
2,0.982009574074314,0.991445996231858,0.9862059910726558,0.8901991160642938,0.8510343027137021,0.7963063445613295,0.9911299872925352,0.9884694315363144,0.9846988354172996,0.8806646385937058,0.805630735751113,0.8475171571235895,0.9715757141900396,0.9718079096919998,0.9683565965591456,0.7959677419550214,0.7324043222707952,0.5295824068389122,0.9518602178109792,0.9708330799077732,0.9652716085872558,0.7418488168219629,0.5655419539372255,0.1829002013690565,0.9754671323564896,0.9734852365621288,0.9782794016353078,0.751855224409507,0.7527118340747843,0.5265232340263922,0.9860506929618388,0.9761102289472768,0.9856964341207082,0.8622604196864668,0.7214225736792457,0.7410222523078205,0.976704566612232,0.981444562993928,0.9774863739170224,0.8059138685109634,0.7663665546106246,0.7158819833578054
3,0.9872961150709508,0.9948066650759332,0.9883933301754458,0.8991727621923727,0.8493734809337556,0.8355299792312267,0.9844451244863368,0.9890598577371464,0.9908458627644072,0.8933592074044167,0.7941291915755178,0.8582826142878344,0.980726147909281,0.9846515972431248,0.9775192948256964,0.7840604213766071,0.7085259491530156,0.5013715310892334,0.9737560173496628,0.9840347039355094,0.9683656794035188,0.8023403518873734,0.5491353073535155,0.4376973984668167,0.9808391782432988,0.9859819211799934,0.9812303671403996,0.7583222740369069,0.7529775759733722,0.6945235745203566,0.9907160644784978,0.9848239604647604,0.9836452254835034,0.8555333659227068,0.7546675623110843,0.794382693409907,0.9848568070360828,0.9757121910653344,0.9756775477868966,0.8093601288473855,0.7635042591418267,0.7440056852025714
4,0.9739648843212744,0.983128129708543,0.9864534103088098,0.87820019228541,0.8960562522267216,0.8609980972380151,0.9733408660827202,0.9801673336165168,0.9899238981941696,0.8575135150775793,0.8555108874220442,0.8638067108934916,0.9487345601195644,0.9541223529945764,0.9671770937045752,0.6987139959528126,0.7402321148097551,0.5755993596628185,0.9618350667868046,0.927804463484518,0.9742292851095926,0.7299378385208954,0.6085958151045864,0.5197386646133332,0.9587161431962332,0.960428926682674,0.981625996762556,0.7025898486480772,0.6692771481439599,0.6562078290743126,0.976910389331318,0.9809549458769432,0.9875507123143392,0.7823799958008502,0.792041478795183,0.7968985338577197,0.9601313923556584,0.9452046552752912,0.9832321636278843,0.7076269629235156,0.7510463297030808,0.6926290372879634
5,0.9910388668141668,0.9893753512963424,0.987129567175782,0.90365251903535,0.8993447068546948,0.8023856474316057,0.9908328769812672,0.983373521827196,0.9796103103992118,0.8852746586605449,0.8692293565143348,0.8051351820324875,0.9834425547223138,0.978050093517263,0.9760801813430008,0.7595692259529808,0.7360342673923133,0.448145768346317,0.974450643768364,0.9704586690320142,0.9577394428402808,0.7834454001401276,0.6725244039268722,0.3691517440816231,0.9782175608707177,0.9574646337727444,0.9486335140648292,0.7416829803650938,0.6619173018918629,0.4329539699000194,0.9838015018294272,0.9893139984586437,0.9812773150505574,0.8015503404297705,0.8086633208363434,0.768176845123625,0.96302491061656,0.9702951718260148,0.9800155849646502,0.7555368296677902,0.7336338192204694,0.710729349921959
6,0.9942948993557128,0.9920123087709832,0.987454207646208,0.9118575232190176,0.8849927160847608,0.8438867277509987,0.9931371626838238,0.9911261340444006,0.9854229569641322,0.8663688544977171,0.8643303999386031,0.8694973672406858,0.9874646397213648,0.9804782641202954,0.9666550702683462,0.7943116690530735,0.678498789372785,0.492565838606786,0.9813978480058524,0.9514675045872862,0.9533215943053296,0.773470160778345,0.6655895189549629,0.4530180110708275,0.9830131501632966,0.9742913643637916,0.96782795981447,0.7957119445978338,0.7283238407387758,0.6497506816044649,0.9875744062471474,0.9848177021123514,0.9850217810309894,0.8082922272140733,0.780766282739588,0.8206853844384573,0.982265332508713,0.9828380772070676,0.9564155447604146,0.7809508089705276,0.79579144432234,0.8173512176513105
7,0.9789770099227316,0.989154008544516,0.9920975895841582,0.9129559069533436,0.8736882034767092,0.8306799421432923,0.9759559854848988,0.9824895410850047,0.9926512259142805,0.8578254923043027,0.8467586390750832,0.8743850736232979,0.958677639834524,0.9831270470406844,0.9804190060728372,0.7907007336905874,0.6401964093654176,0.6746766842887992,0.9356091519820872,0.9724865671961158,0.9636329008138068,0.7860568580735332,0.593828856827703,0.4359712929780956,0.9579065132426212,0.9698340279466722,0.9804633177828233,0.7992943865980715,0.7094753675931168,0.620532723447253,0.9831750246807094,0.9882773103578888,0.9877472591964204,0.8225607474552182,0.7878680284856003,0.7295043180988846,0.969253828459788,0.9752910122062424,0.9822681729728528,0.7686469356064016,0.777775384143663,0.6838238311193497
8,0.993740676714858,0.9907338190361846,0.9813167247136474,0.9062729140202664,0.8493521323916707,0.8122832733455212,0.9915609590241664,0.9911374502908216,0.9794613685964852,0.8428593594568834,0.8444970613493527,0.8249425562991876,0.9786072653288947,0.9819039941276464,0.9528880570127144,0.7173781034867941,0.577633149051755,0.4376576211491844,0.976497770399607,0.9702692403469416,0.9590433446783208,0.7369928261046559,0.7200920924805274,0.6788749061275939,0.9724889389378693,0.9811397572485794,0.9366111844181372,0.6802746937924687,0.7094255813921053,0.6729697316771385,0.9891851781980094,0.989552825886574,0.9842416364249356,0.8065265536961995,0.8148855486441438,0.7865142387736457,0.9835541500748948,0.975206956109126,0.9180385445294494,0.7545648880033244,0.7533139981086646,0.7699416924835968
9,0.9919635136361092,0.9750904179410328,0.9845290581392788,0.9072996472739404,0.856418534036841,0.8235690155406907,0.9879322825452284,0.9655951798796476,0.9753881377945784,0.836594929134733,0.8719975185376212,0.8221450932865525,0.9848278457721212,0.9627262706075148,0.9688500159550604,0.7268777669109873,0.5563201785389217,0.4301017286812792,0.9553067790334152,0.9479835961365304,0.9631327838555256,0.7540093258338804,0.6416836444501741,0.423427813573982,0.9768477996672588,0.952763709911434,0.966879783216676,0.7641553124895745,0.6848989756018922,0.6380641692136687,0.98909971796338,0.9565837902176092,0.9691616663032732,0.8142201041450015,0.8152260026860214,0.7626250778821392,0.965668610068609,0.9414132198891616,0.9674659176427344,0.7616226028441107,0.7746261528084263,0.71115892607633
