,values,TypeCorr,TwinType,FreqBand
7726,0.9332873535572968,Crosscorr,NT,GAMMA
7727,0.9372576123239214,Crosscorr,NT,HIGH GAMMA
7728,0.976534044511424,Crosscorr,NT,BROADBAND
7729,0.9156536313057676,Crosscorr,NT,DELTA
7730,0.3228524300769844,Crosscorr,NT,THETA
7731,-0.0409927376871967,Crosscorr,NT,ALPHA
7732,0.6017193066717923,Crosscorr,NT,BETA
7733,0.8613862380512161,Crosscorr,NT,GAMMA
7734,0.93083363260208,Crosscorr,NT,HIGH GAMMA
7735,0.9771463911888286,Crosscorr,NT,BROADBAND
7736,0.8584512565411676,Crosscorr,NT,DELTA
7737,0.2805248184980688,Crosscorr,NT,THETA
7738,0.6033120160748784,Crosscorr,NT,ALPHA
7739,0.7875455374852727,Crosscorr,NT,BETA
7740,0.9089118378204084,Crosscorr,NT,GAMMA
7741,0.9181878331769848,Crosscorr,NT,HIGH GAMMA
7742,0.9707797189021516,Crosscorr,NT,BROADBAND
7743,0.7283337352073688,Crosscorr,NT,DELTA
7744,-0.0912378739213591,Crosscorr,NT,THETA
7745,0.2389750171764965,Crosscorr,NT,ALPHA
7746,0.6961654714457808,Crosscorr,NT,BETA
7747,0.7563900986905134,Crosscorr,NT,GAMMA
7748,0.9322815662450564,Crosscorr,NT,HIGH GAMMA
7749,0.976956230093447,Crosscorr,NT,BROADBAND
7750,0.7047287551203192,Crosscorr,NT,DELTA
7751,0.410363616401989,Crosscorr,NT,THETA
7752,0.8505623090942331,Crosscorr,NT,ALPHA
7753,0.7944480674130339,Crosscorr,NT,BETA
7754,0.8882936211226277,Crosscorr,NT,GAMMA
7755,0.9033264618841116,Crosscorr,NT,HIGH GAMMA
7756,0.9880941764613692,Crosscorr,NT,BROADBAND
7757,0.8752248560388096,Crosscorr,NT,DELTA
7758,0.1806088631104883,Crosscorr,NT,THETA
7759,0.3739861450923868,Crosscorr,NT,ALPHA
7760,0.9048548610578206,Crosscorr,NT,BETA
7761,0.9248652078619032,Crosscorr,NT,GAMMA
7762,0.9483415613277432,Crosscorr,NT,HIGH GAMMA
7763,0.9676926387141108,Crosscorr,NT,BROADBAND
7764,0.8828507564471925,Crosscorr,NT,DELTA
7765,0.0882937201124175,Crosscorr,NT,THETA
7766,0.5631342183833008,Crosscorr,NT,ALPHA
7767,0.8403909067575411,Crosscorr,NT,BETA
7768,0.789315623375745,Crosscorr,NT,GAMMA
7769,0.8571890917199754,Crosscorr,NT,HIGH GAMMA
7770,0.9836218889162074,Crosscorr,NT,BROADBAND
7771,0.856083074202352,Crosscorr,NT,DELTA
7772,0.4326533593825766,Crosscorr,NT,THETA
7773,0.7286602378976103,Crosscorr,NT,ALPHA
7774,0.8706760483674925,Crosscorr,NT,BETA
7775,0.918400702606112,Crosscorr,NT,GAMMA
7776,0.9525835301175588,Crosscorr,NT,HIGH GAMMA
7777,0.981343941277904,Crosscorr,NT,BROADBAND
7778,0.8643016921664416,Crosscorr,NT,DELTA
7779,0.0557098989410975,Crosscorr,NT,THETA
7780,0.3863845797364921,Crosscorr,NT,ALPHA
7781,0.788210329245024,Crosscorr,NT,BETA
7782,0.9099738604968212,Crosscorr,NT,GAMMA
7783,0.9151570745149756,Crosscorr,NT,HIGH GAMMA
7784,0.9744241574124586,Crosscorr,NT,BROADBAND
7785,0.8154537902803525,Crosscorr,NT,DELTA
7786,-0.0767980487355279,Crosscorr,NT,THETA
7787,0.1304765262700842,Crosscorr,NT,ALPHA
7788,0.7814159081186629,Crosscorr,NT,BETA
7789,0.85298114350291,Crosscorr,NT,GAMMA
7790,0.9303825274816928,Crosscorr,NT,HIGH GAMMA
7791,0.9875516146203476,Crosscorr,NT,BROADBAND
7792,0.8664172646556931,Crosscorr,NT,DELTA
7793,0.3641225996513503,Crosscorr,NT,THETA
7794,0.50581319041865,Crosscorr,NT,ALPHA
7795,0.8427134947819617,Crosscorr,NT,BETA
7796,0.953125930156322,Crosscorr,NT,GAMMA
7797,0.9461793200539378,Crosscorr,NT,HIGH GAMMA
7798,0.9729858622901082,Crosscorr,NT,BROADBAND
7799,0.8816886422561485,Crosscorr,NT,DELTA
7800,0.2107936748721606,Crosscorr,NT,THETA
7801,0.3791511323617827,Crosscorr,NT,ALPHA
7802,0.7585848272986897,Crosscorr,NT,BETA
7803,0.9089526507343522,Crosscorr,NT,GAMMA
7804,0.9235284204206348,Crosscorr,NT,HIGH GAMMA
7805,0.9884668612731384,Crosscorr,NT,BROADBAND
7806,0.8946772955968323,Crosscorr,NT,DELTA
7807,0.4843095858922267,Crosscorr,NT,THETA
7808,0.8251504251058839,Crosscorr,NT,ALPHA
7809,0.8973315738519242,Crosscorr,NT,BETA
7810,0.943500386755084,Crosscorr,NT,GAMMA
7811,0.9463584918491268,Crosscorr,NT,HIGH GAMMA
7812,0.9701571020472352,Crosscorr,NT,BROADBAND
7813,0.798254968295433,Crosscorr,NT,DELTA
7814,-0.081704333186912,Crosscorr,NT,THETA
7815,0.3837454727269971,Crosscorr,NT,ALPHA
7816,0.5990301011507742,Crosscorr,NT,BETA
7817,0.9180991339805132,Crosscorr,NT,GAMMA
7818,0.934706329209298,Crosscorr,NT,HIGH GAMMA
7819,0.9849451848129204,Crosscorr,NT,BROADBAND
7820,0.8960873067513496,Crosscorr,NT,DELTA
7821,0.3870365584711875,Crosscorr,NT,THETA
7822,0.6188846916921729,Crosscorr,NT,ALPHA
7823,0.8797688353551771,Crosscorr,NT,BETA
7824,0.8873647925548331,Crosscorr,NT,GAMMA
7825,0.9096886629185998,Crosscorr,NT,HIGH GAMMA
7826,0.9828910432184484,Crosscorr,NT,BROADBAND
7827,0.8773521422902623,Crosscorr,NT,DELTA
7828,-0.0323234119497916,Crosscorr,NT,THETA
7829,0.7727049796221271,Crosscorr,NT,ALPHA
7830,0.9069300448489264,Crosscorr,NT,BETA
7831,0.9172160172799386,Crosscorr,NT,GAMMA
7832,0.926476247384596,Crosscorr,NT,HIGH GAMMA
7833,0.9796434536180674,Crosscorr,NT,BROADBAND
7834,0.8443759898041278,Crosscorr,NT,DELTA
7835,0.1867589161622581,Crosscorr,NT,THETA
7836,-0.0250467710882868,Crosscorr,NT,ALPHA
7837,0.7756739103442725,Crosscorr,NT,BETA
7838,0.8994350001251461,Crosscorr,NT,GAMMA
7839,0.9484583928114484,Crosscorr,NT,HIGH GAMMA
7840,0.9733894368774456,Crosscorr,NT,BROADBAND
7841,0.8530371583103824,Crosscorr,NT,DELTA
7842,-0.0180459834995399,Crosscorr,NT,THETA
7843,0.0511978465484634,Crosscorr,NT,ALPHA
7844,0.8002533417620152,Crosscorr,NT,BETA
7845,0.9366775693904252,Crosscorr,NT,GAMMA
7846,0.9420358438564924,Crosscorr,NT,HIGH GAMMA
7847,0.9713187450017876,Crosscorr,NT,BROADBAND
7848,0.9751497397762312,Crosscorr,NT,DELTA
7849,-0.0611656792328082,Crosscorr,NT,THETA
7850,0.1925911746110979,Crosscorr,NT,ALPHA
7851,0.9371333995167808,Crosscorr,NT,BETA
7852,0.7737865702853094,Crosscorr,NT,GAMMA
7853,0.9032202177143702,Crosscorr,NT,HIGH GAMMA
7854,0.9758361119394064,Crosscorr,NT,BROADBAND
7855,0.9575421783913892,Crosscorr,NT,DELTA
7856,0.4313137177378508,Crosscorr,NT,THETA
7857,0.5983829196166347,Crosscorr,NT,ALPHA
7858,0.7766658291494274,Crosscorr,NT,BETA
7859,0.9493416736659228,Crosscorr,NT,GAMMA
7860,0.906139360275426,Crosscorr,NT,HIGH GAMMA
7861,0.9856027954735168,Crosscorr,NT,BROADBAND
7862,0.9021993630835388,Crosscorr,NT,DELTA
7863,0.0962906924777055,Crosscorr,NT,THETA
7864,0.2862598082864495,Crosscorr,NT,ALPHA
7865,0.953148055351832,Crosscorr,NT,BETA
7866,0.9107473581779448,Crosscorr,NT,GAMMA
7867,0.9253257383932276,Crosscorr,NT,HIGH GAMMA
7868,0.9797815504002886,Crosscorr,NT,BROADBAND
7869,0.9609800018092404,Crosscorr,NT,DELTA
7870,0.3917023988585892,Crosscorr,NT,THETA
7871,0.458749908416176,Crosscorr,NT,ALPHA
7872,0.8763879586812003,Crosscorr,NT,BETA
7873,0.8824680456330023,Crosscorr,NT,GAMMA
7874,0.8968186312763302,Crosscorr,NT,HIGH GAMMA
7875,0.9897168885850371,Crosscorr,NT,BROADBAND
7876,0.9706363657372956,Crosscorr,NT,DELTA
7877,0.7246046108337407,Crosscorr,NT,THETA
7878,0.8807589024399576,Crosscorr,NT,ALPHA
7879,0.9381086801441229,Crosscorr,NT,BETA
7880,0.946732089735617,Crosscorr,NT,GAMMA
7881,0.9528113842984616,Crosscorr,NT,HIGH GAMMA
7882,0.9811252617345816,Crosscorr,NT,BROADBAND
7883,0.9308512244793332,Crosscorr,NT,DELTA
7884,0.051439363627333,Crosscorr,NT,THETA
7885,0.4960907171854142,Crosscorr,NT,ALPHA
7886,0.8774953606681277,Crosscorr,NT,BETA
7887,0.91469969763381,Crosscorr,NT,GAMMA
7888,0.9000729848269713,Crosscorr,NT,HIGH GAMMA
7889,0.9753454725175632,Crosscorr,NT,BROADBAND
7890,0.9606567129063908,Crosscorr,NT,DELTA
7891,0.75888712653239,Crosscorr,NT,THETA
7892,0.7479778397449945,Crosscorr,NT,ALPHA
7893,0.6141929434449851,Crosscorr,NT,BETA
7894,0.8722241038952487,Crosscorr,NT,GAMMA
7895,0.9026040289509748,Crosscorr,NT,HIGH GAMMA
7896,0.9814651734194008,Crosscorr,NT,BROADBAND
7897,0.95615765112428,Crosscorr,NT,DELTA
7898,0.5201481693811889,Crosscorr,NT,THETA
7899,0.6884202386406142,Crosscorr,NT,ALPHA
7900,0.8305636629926758,Crosscorr,NT,BETA
7901,0.8831187314178262,Crosscorr,NT,GAMMA
7902,0.9294201525175788,Crosscorr,NT,HIGH GAMMA
7903,0.979318878701815,Crosscorr,NT,BROADBAND
7904,0.960985156696466,Crosscorr,NT,DELTA
7905,0.1901078837398163,Crosscorr,NT,THETA
7906,0.5634889896587805,Crosscorr,NT,ALPHA
7907,0.904770722972665,Crosscorr,NT,BETA
7908,0.8404904619566151,Crosscorr,NT,GAMMA
7909,0.9035460892767324,Crosscorr,NT,HIGH GAMMA
7910,0.9740749538409432,Crosscorr,NT,BROADBAND
7911,0.9591918831621624,Crosscorr,NT,DELTA
7912,0.4301525061918839,Crosscorr,NT,THETA
7913,0.5616333489769196,Crosscorr,NT,ALPHA
7914,0.8072685657901952,Crosscorr,NT,BETA
7915,0.9217855655225348,Crosscorr,NT,GAMMA
7916,0.9158440116070744,Crosscorr,NT,HIGH GAMMA
7917,0.989592031786364,Crosscorr,NT,BROADBAND
7918,0.9688742565657812,Crosscorr,NT,DELTA
7919,0.6837466417430645,Crosscorr,NT,THETA
7920,0.8305364236971029,Crosscorr,NT,ALPHA
7921,0.942566205603116,Crosscorr,NT,BETA
7922,0.9529389726442524,Crosscorr,NT,GAMMA
7923,0.9409649594010274,Crosscorr,NT,HIGH GAMMA
7924,0.9863588024760336,Crosscorr,NT,BROADBAND
7925,0.9781683710314704,Crosscorr,NT,DELTA
7926,0.2475906809581047,Crosscorr,NT,THETA
7927,0.239564976677768,Crosscorr,NT,ALPHA
7928,0.8776656156150722,Crosscorr,NT,BETA
7929,0.903162797068314,Crosscorr,NT,GAMMA
7930,0.9640572169247236,Crosscorr,NT,HIGH GAMMA
7931,0.9703804901414308,Crosscorr,NT,BROADBAND
7932,0.8581313607084924,Crosscorr,NT,DELTA
7933,0.7509971834568876,Crosscorr,NT,THETA
7934,0.5832971167408051,Crosscorr,NT,ALPHA
7935,0.8602263470210718,Crosscorr,NT,BETA
7936,0.8196739796242322,Crosscorr,NT,GAMMA
7937,0.9217340912804632,Crosscorr,NT,HIGH GAMMA
7938,0.9709274915455126,Crosscorr,NT,BROADBAND
7939,0.8758428957804486,Crosscorr,NT,DELTA
7940,-0.05166443493151,Crosscorr,NT,THETA
7941,0.7181888238202536,Crosscorr,NT,ALPHA
7942,0.900212538844849,Crosscorr,NT,BETA
7943,0.8336906430972775,Crosscorr,NT,GAMMA
7944,0.8124785684076488,Crosscorr,NT,HIGH GAMMA
7945,0.9781075502554868,Crosscorr,NT,BROADBAND
7946,0.940251519148672,Crosscorr,NT,DELTA
7947,0.719271502272234,Crosscorr,NT,THETA
7948,0.5695128073650876,Crosscorr,NT,ALPHA
7949,0.8903045087099459,Crosscorr,NT,BETA
7950,0.9047799481008264,Crosscorr,NT,GAMMA
7951,0.9207665334803302,Crosscorr,NT,HIGH GAMMA
7952,0.9849774333663572,Crosscorr,NT,BROADBAND
7953,0.9577247849019656,Crosscorr,NT,DELTA
7954,0.3550873268028592,Crosscorr,NT,THETA
7955,0.6582450248370455,Crosscorr,NT,ALPHA
7956,0.9213852519096388,Crosscorr,NT,BETA
7957,0.9365113669796354,Crosscorr,NT,GAMMA
7958,0.9280491470828238,Crosscorr,NT,HIGH GAMMA
7959,0.9836037585284972,Crosscorr,NT,BROADBAND
7960,0.9755317463689092,Crosscorr,NT,DELTA
7961,0.2624518171119535,Crosscorr,NT,THETA
7962,0.2418059656570482,Crosscorr,NT,ALPHA
7963,0.9033066745883568,Crosscorr,NT,BETA
7964,0.9291196695255504,Crosscorr,NT,GAMMA
7965,0.952080111343874,Crosscorr,NT,HIGH GAMMA
7966,0.9733945579835886,Crosscorr,NT,BROADBAND
7967,0.8852211397289645,Crosscorr,NT,DELTA
7968,0.0999780311540689,Crosscorr,NT,THETA
7969,0.2965758197560996,Crosscorr,NT,ALPHA
7970,0.826599116293226,Crosscorr,NT,BETA
7971,0.830961944122478,Crosscorr,NT,GAMMA
7972,0.9108133819319956,Crosscorr,NT,HIGH GAMMA
7973,0.9821021118494226,Crosscorr,NT,BROADBAND
7974,0.9694559409862512,Crosscorr,NT,DELTA
7975,0.6003471315508995,Crosscorr,NT,THETA
7976,0.7827720990194432,Crosscorr,NT,ALPHA
7977,0.7572069728384384,Crosscorr,NT,BETA
7978,0.9356637808073052,Crosscorr,NT,GAMMA
7979,0.9250692167673624,Crosscorr,NT,HIGH GAMMA
7980,0.9752620868457716,Crosscorr,NT,BROADBAND
7981,0.8794262475426703,Crosscorr,NT,DELTA
7982,-0.2595127863607941,Crosscorr,NT,THETA
7983,0.3704589319839687,Crosscorr,NT,ALPHA
7984,0.7382962665634546,Crosscorr,NT,BETA
7985,0.8179578937752288,Crosscorr,NT,GAMMA
7986,0.924548766613392,Crosscorr,NT,HIGH GAMMA
7987,0.9822341345131655,Crosscorr,NT,BROADBAND
7988,0.9763536364635474,Crosscorr,NT,DELTA
7989,0.573419930789499,Crosscorr,NT,THETA
7990,0.7087334476174569,Crosscorr,NT,ALPHA
7991,0.8260696469456981,Crosscorr,NT,BETA
7992,0.9237888111633894,Crosscorr,NT,GAMMA
7993,0.9139773554019806,Crosscorr,NT,HIGH GAMMA
7994,0.9799346558638032,Crosscorr,NT,BROADBAND
7995,0.9613380579996672,Crosscorr,NT,DELTA
7996,0.1010723464115506,Crosscorr,NT,THETA
7997,0.3092586220669996,Crosscorr,NT,ALPHA
7998,0.8760132064971877,Crosscorr,NT,BETA
7999,0.8474960267473828,Crosscorr,NT,GAMMA
8000,0.927042566043094,Crosscorr,NT,HIGH GAMMA
8001,0.9606581657795076,Crosscorr,NT,BROADBAND
8002,0.6989423106556844,Crosscorr,NT,DELTA
8003,0.0356999177699438,Crosscorr,NT,THETA
8004,0.5154201137575644,Crosscorr,NT,ALPHA
8005,0.7951555253258977,Crosscorr,NT,BETA
8006,0.731829601142477,Crosscorr,NT,GAMMA
8007,0.7564044638120373,Crosscorr,NT,HIGH GAMMA
8008,0.9350217629169058,Crosscorr,NT,BROADBAND
8009,0.7226852302519597,Crosscorr,NT,DELTA
8010,0.0887765224614477,Crosscorr,NT,THETA
8011,0.1061785256174485,Crosscorr,NT,ALPHA
8012,0.5690636014902783,Crosscorr,NT,BETA
8013,0.5647635887431606,Crosscorr,NT,GAMMA
8014,0.6214242040139326,Crosscorr,NT,HIGH GAMMA
8015,0.9886466923735252,Crosscorr,NT,BROADBAND
8016,0.9603312808545512,Crosscorr,NT,DELTA
8017,0.5894179368651724,Crosscorr,NT,THETA
8018,0.7883907173251694,Crosscorr,NT,ALPHA
8019,0.917667059972988,Crosscorr,NT,BETA
8020,0.9058894604201052,Crosscorr,NT,GAMMA
8021,0.9383152794061071,Crosscorr,NT,HIGH GAMMA
8022,0.9852005066831248,Crosscorr,NT,BROADBAND
8023,0.9809303068538732,Crosscorr,NT,DELTA
8024,0.6809787733222865,Crosscorr,NT,THETA
8025,0.6552505924742629,Crosscorr,NT,ALPHA
8026,0.9101380370176162,Crosscorr,NT,BETA
8027,0.9220279111721372,Crosscorr,NT,GAMMA
8028,0.9170277626395376,Crosscorr,NT,HIGH GAMMA
8029,0.978182059485408,Crosscorr,NT,BROADBAND
8030,0.9263480045529618,Crosscorr,NT,DELTA
8031,-0.3270189229169469,Crosscorr,NT,THETA
8032,0.0853979490924407,Crosscorr,NT,ALPHA
8033,0.932955915158738,Crosscorr,NT,BETA
8034,0.886338921932029,Crosscorr,NT,GAMMA
8035,0.9111619681926212,Crosscorr,NT,HIGH GAMMA
8036,0.9579479796069384,Crosscorr,NT,BROADBAND
8037,0.918150143761594,Crosscorr,NT,DELTA
8038,-0.0706214154713569,Crosscorr,NT,THETA
8039,0.5390637722954174,Crosscorr,NT,ALPHA
8040,0.2538483956644736,Crosscorr,NT,BETA
8041,0.8783303436161667,Crosscorr,NT,GAMMA
8042,0.9275824633119854,Crosscorr,NT,HIGH GAMMA
8043,0.9841432582940144,Crosscorr,NT,BROADBAND
8044,0.9341269888798392,Crosscorr,NT,DELTA
8045,-0.2756419721509899,Crosscorr,NT,THETA
8046,0.3230508800911674,Crosscorr,NT,ALPHA
8047,0.8873068588556461,Crosscorr,NT,BETA
8048,0.9216574313817236,Crosscorr,NT,GAMMA
8049,0.9349103042541788,Crosscorr,NT,HIGH GAMMA
8050,0.9821427801155648,Crosscorr,NT,BROADBAND
8051,0.947972253114754,Crosscorr,NT,DELTA
8052,0.2733507448353118,Crosscorr,NT,THETA
8053,0.354402870823894,Crosscorr,NT,ALPHA
8054,0.8788728682174693,Crosscorr,NT,BETA
8055,0.9073327661446112,Crosscorr,NT,GAMMA
8056,0.9168341039566577,Crosscorr,NT,HIGH GAMMA
8057,0.9853862906276256,Crosscorr,NT,BROADBAND
8058,0.9303695170283064,Crosscorr,NT,DELTA
8059,0.2998954364748327,Crosscorr,NT,THETA
8060,0.4960948309290542,Crosscorr,NT,ALPHA
8061,0.8565286772377563,Crosscorr,NT,BETA
8062,0.9073709545314054,Crosscorr,NT,GAMMA
8063,0.9421066034892288,Crosscorr,NT,HIGH GAMMA
8064,0.9781651821323324,Crosscorr,NT,BROADBAND
8065,0.8643716592606909,Crosscorr,NT,DELTA
8066,0.2353892392197208,Crosscorr,NT,THETA
8067,0.5730432996347807,Crosscorr,NT,ALPHA
8068,0.9267908675593076,Crosscorr,NT,BETA
8069,0.9331395357679112,Crosscorr,NT,GAMMA
8070,0.9249645752046752,Crosscorr,NT,HIGH GAMMA
8071,0.9827192467635906,Crosscorr,NT,BROADBAND
8072,0.9564358320829186,Crosscorr,NT,DELTA
8073,0.6522956563853011,Crosscorr,NT,THETA
8074,0.5839811769360255,Crosscorr,NT,ALPHA
8075,0.8722283733357834,Crosscorr,NT,BETA
8076,0.8506004954172236,Crosscorr,NT,GAMMA
8077,0.9124295997972498,Crosscorr,NT,HIGH GAMMA
8078,0.9753776246243244,Crosscorr,NT,BROADBAND
8079,0.9384222689362044,Crosscorr,NT,DELTA
8080,0.5137646127022055,Crosscorr,NT,THETA
8081,0.3612753858996563,Crosscorr,NT,ALPHA
8082,0.7572365901144434,Crosscorr,NT,BETA
8083,0.831181796773498,Crosscorr,NT,GAMMA
8084,0.9265288403930748,Crosscorr,NT,HIGH GAMMA
8085,0.9665774354270484,Crosscorr,NT,BROADBAND
8086,0.908868717350314,Crosscorr,NT,DELTA
8087,0.4153033383964597,Crosscorr,NT,THETA
8088,0.5301314721021166,Crosscorr,NT,ALPHA
8089,0.5060578543041045,Crosscorr,NT,BETA
8090,0.9211510513686432,Crosscorr,NT,GAMMA
8091,0.9349321718608284,Crosscorr,NT,HIGH GAMMA
8092,0.9838291773969388,Crosscorr,NT,BROADBAND
8093,0.910299422455224,Crosscorr,NT,DELTA
8094,0.0189258469654861,Crosscorr,NT,THETA
8095,0.6687451303164651,Crosscorr,NT,ALPHA
8096,0.8769506136527625,Crosscorr,NT,BETA
8097,0.9221838027555764,Crosscorr,NT,GAMMA
8098,0.9311218805159608,Crosscorr,NT,HIGH GAMMA
8099,0.9699334631393798,Crosscorr,NT,BROADBAND
8100,0.9580867964513728,Crosscorr,NT,DELTA
8101,0.405970254357995,Crosscorr,NT,THETA
8102,0.059600627316536,Crosscorr,NT,ALPHA
8103,0.8894032832855279,Crosscorr,NT,BETA
8104,0.8643136035631193,Crosscorr,NT,GAMMA
8105,0.9138803303637312,Crosscorr,NT,HIGH GAMMA
8106,0.9363002984955402,Crosscorr,NT,BROADBAND
8107,0.9089266380928313,Crosscorr,NT,DELTA
8108,-0.0661046927419018,Crosscorr,NT,THETA
8109,0.0059020231585167,Crosscorr,NT,ALPHA
8110,0.8649035190139565,Crosscorr,NT,BETA
8111,0.7616469239409039,Crosscorr,NT,GAMMA
8112,0.8439528756862638,Crosscorr,NT,HIGH GAMMA
8113,0.9736356802557043,Crosscorr,NT,BROADBAND
8114,0.949607854831098,Crosscorr,NT,DELTA
8115,0.0907551086072214,Crosscorr,NT,THETA
8116,0.5464779396178525,Crosscorr,NT,ALPHA
8117,0.899904105996342,Crosscorr,NT,BETA
8118,0.8070329094313129,Crosscorr,NT,GAMMA
8119,0.8609705445939462,Crosscorr,NT,HIGH GAMMA
8120,0.9728180967707828,Crosscorr,NT,BROADBAND
8121,0.9210219246703196,Crosscorr,NT,DELTA
8122,-0.2465023033680797,Crosscorr,NT,THETA
8123,0.4834356511805706,Crosscorr,NT,ALPHA
8124,0.7373254583151228,Crosscorr,NT,BETA
8125,0.8713621296395717,Crosscorr,NT,GAMMA
8126,0.8893150795591085,Crosscorr,NT,HIGH GAMMA
8127,0.9727031842595364,Crosscorr,NT,BROADBAND
8128,0.8792584735190514,Crosscorr,NT,DELTA
8129,-0.5062365443711686,Crosscorr,NT,THETA
8130,0.3437095499614311,Crosscorr,NT,ALPHA
8131,0.7926761358191852,Crosscorr,NT,BETA
8132,0.8957497296957941,Crosscorr,NT,GAMMA
8133,0.8759498515194031,Crosscorr,NT,HIGH GAMMA
8134,0.978970631075768,Crosscorr,NT,BROADBAND
8135,0.96423924191051,Crosscorr,NT,DELTA
8136,0.5894091343448312,Crosscorr,NT,THETA
8137,0.6722823917491187,Crosscorr,NT,ALPHA
8138,0.8041381588308922,Crosscorr,NT,BETA
8139,0.8591938856875188,Crosscorr,NT,GAMMA
8140,0.929465888150976,Crosscorr,NT,HIGH GAMMA
8141,0.9871894802707084,Crosscorr,NT,BROADBAND
8142,0.9421878409734004,Crosscorr,NT,DELTA
8143,0.3255133364850341,Crosscorr,NT,THETA
8144,0.7396336994291268,Crosscorr,NT,ALPHA
8145,0.9173394149531822,Crosscorr,NT,BETA
8146,0.9418936334738408,Crosscorr,NT,GAMMA
8147,0.9290264664670552,Crosscorr,NT,HIGH GAMMA
8148,0.9808154398009024,Crosscorr,NT,BROADBAND
8149,0.9581035185338846,Crosscorr,NT,DELTA
8150,-0.2286411896779828,Crosscorr,NT,THETA
8151,0.2666446736413972,Crosscorr,NT,ALPHA
8152,0.8654947692841308,Crosscorr,NT,BETA
8153,0.8807897417027017,Crosscorr,NT,GAMMA
8154,0.927121440228412,Crosscorr,NT,HIGH GAMMA
8155,0.9650827321483356,Crosscorr,NT,BROADBAND
8156,0.8665499769991137,Crosscorr,NT,DELTA
8157,-0.650988544572555,Crosscorr,NT,THETA
8158,0.3657422336263157,Crosscorr,NT,ALPHA
8159,0.593661972195415,Crosscorr,NT,BETA
8160,0.9234832685933926,Crosscorr,NT,GAMMA
8161,0.8920792188019947,Crosscorr,NT,HIGH GAMMA
8162,0.9822337785558848,Crosscorr,NT,BROADBAND
8163,0.9643269670170782,Crosscorr,NT,DELTA
8164,0.8276736943627819,Crosscorr,NT,THETA
8165,0.758251855321423,Crosscorr,NT,ALPHA
8166,0.8732580282970694,Crosscorr,NT,BETA
8167,0.9268098886985928,Crosscorr,NT,GAMMA
8168,0.9246289508604214,Crosscorr,NT,HIGH GAMMA
8169,0.9718967919590868,Crosscorr,NT,BROADBAND
8170,0.8646763175525272,Crosscorr,NT,DELTA
8171,-0.1628483271728425,Crosscorr,NT,THETA
8172,0.2694919827126558,Crosscorr,NT,ALPHA
8173,0.7381208297924067,Crosscorr,NT,BETA
8174,0.8471618102598906,Crosscorr,NT,GAMMA
8175,0.8870407475101458,Crosscorr,NT,HIGH GAMMA
8176,0.9753686663556532,Crosscorr,NT,BROADBAND
8177,0.9150747985685116,Crosscorr,NT,DELTA
8178,0.1668753112180609,Crosscorr,NT,THETA
8179,0.560691382344707,Crosscorr,NT,ALPHA
8180,0.7467734107201043,Crosscorr,NT,BETA
8181,0.9058987049009152,Crosscorr,NT,GAMMA
8182,0.8985609457703732,Crosscorr,NT,HIGH GAMMA
8183,0.9842071758433448,Crosscorr,NT,BROADBAND
8184,0.9405793807913788,Crosscorr,NT,DELTA
8185,0.0459474107904531,Crosscorr,NT,THETA
8186,0.2448806426517787,Crosscorr,NT,ALPHA
8187,0.935961552102279,Crosscorr,NT,BETA
8188,0.8330090641706176,Crosscorr,NT,GAMMA
8189,0.917406062821993,Crosscorr,NT,HIGH GAMMA
8190,0.9731822281081136,Crosscorr,NT,BROADBAND
8191,0.9767731428293098,Crosscorr,NT,DELTA
8192,0.0162223264291482,Crosscorr,NT,THETA
8193,0.1140197363162433,Crosscorr,NT,ALPHA
8194,0.9441055592664412,Crosscorr,NT,BETA
8195,0.8338957636304365,Crosscorr,NT,GAMMA
8196,0.925759802786503,Crosscorr,NT,HIGH GAMMA
8197,0.9887957753252604,Crosscorr,NT,BROADBAND
8198,0.9569999359003414,Crosscorr,NT,DELTA
8199,0.5945879248818112,Crosscorr,NT,THETA
8200,0.7433723676650301,Crosscorr,NT,ALPHA
8201,0.932048120962381,Crosscorr,NT,BETA
8202,0.9291397540383708,Crosscorr,NT,GAMMA
8203,0.9389834496687528,Crosscorr,NT,HIGH GAMMA
8204,0.971793267367196,Crosscorr,NT,BROADBAND
8205,0.9134356654483812,Crosscorr,NT,DELTA
8206,0.292801767943322,Crosscorr,NT,THETA
8207,0.3270570761085342,Crosscorr,NT,ALPHA
8208,0.8809989229307269,Crosscorr,NT,BETA
8209,0.8382159693467456,Crosscorr,NT,GAMMA
8210,0.8855329048126643,Crosscorr,NT,HIGH GAMMA
8211,0.9807112172739868,Crosscorr,NT,BROADBAND
8212,0.9288093322069813,Crosscorr,NT,DELTA
8213,0.137568173501914,Crosscorr,NT,THETA
8214,0.2580173041070155,Crosscorr,NT,ALPHA
8215,0.8970737108167504,Crosscorr,NT,BETA
8216,0.9283297608612924,Crosscorr,NT,GAMMA
8217,0.9011172947340124,Crosscorr,NT,HIGH GAMMA
8218,0.9460082960194884,Crosscorr,NT,BROADBAND
8219,0.971565327154038,Crosscorr,NT,DELTA
8220,0.6568042482671775,Crosscorr,NT,THETA
8221,0.7348839429478606,Crosscorr,NT,ALPHA
8222,0.4738493681173976,Crosscorr,NT,BETA
8223,0.8809233864403685,Crosscorr,NT,GAMMA
8224,0.9250900064764552,Crosscorr,NT,HIGH GAMMA
8225,0.9818121090486508,Crosscorr,NT,BROADBAND
8226,0.9042440612458784,Crosscorr,NT,DELTA
