Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9428918001879145,0.8968457635432661,0.8370814868839876,0.7913838693538633,0.8665237874260685,0.8544425741440329,0.8154349194628794,0.8044140790142974,0.7904127900495194,0.7922852440200621,0.8238773442021664,0.8473467187129298,0.8359387181089846,0.8358473064142962,0.9004379869977642,0.8816355000836155,0.8507634780883416,0.8426424943436996,0.851793950564836,0.8626327356528736,0.8115709011554307,0.810756883942211,0.7639938197984839,0.8468331701162218,0.7872194509247745,0.785781233584422,0.7041813347080903,0.8112217540747494,0.8588443205498842,0.8507285214207565,0.7753890055892332,0.8050433463567785,0.8739669748659992,0.867333001679226,0.8861388240337007,0.8735294524659734,0.7682046438193291,0.7965498507774194
Twin_MZ_1B,0.8762925431548199,0.9881266121404917,0.8016608687740948,0.7620139884416163,0.8295043991912007,0.8074624911201836,0.7779223765154855,0.7696571318697482,0.7629811756919644,0.7404759315247301,0.7857763793457099,0.8358212487461066,0.8061932081174725,0.8128005504593653,0.8785165224946478,0.889913278133607,0.8337676683275702,0.8185999316771354,0.8272683431370392,0.824014984839512,0.8158183414376193,0.7639795814756445,0.7274960442807906,0.8144485895721564,0.7553430392593301,0.7515933814534085,0.647813811338653,0.7687657208369983,0.8197047609653065,0.8310519931749905,0.7585075957445602,0.7667428529895292,0.8529046913561499,0.8324673471564048,0.8637437889695535,0.8547824621593498,0.7395712286277483,0.7545905419784249
Twin_MZ_2A,0.8184873890522998,0.797417350402331,0.982009574074314,0.8991727621923727,0.8774176722971677,0.8949576025241536,0.8041479899867467,0.8031583565291096,0.7593352717828644,0.7809407124439431,0.7917940481331774,0.8024088414163658,0.845495739165394,0.8308483918619094,0.8410292940904482,0.8352264918500434,0.8400482001635328,0.8175800498972182,0.8732780847839605,0.8799537453976654,0.8047605074735134,0.8006500786176496,0.7160518044845647,0.8208028115245647,0.7618481307558423,0.7521521173204729,0.6374519637353555,0.7914546559445113,0.8791453279048221,0.8759646201642235,0.74746267781229,0.7689979084037223,0.8700363075887343,0.8485548339412663,0.8393384950981693,0.8355671017873841,0.8057205903825695,0.8126228395711669
Twin_MZ_2B,0.7723088139354748,0.7559287558476708,0.8901991160642938,0.9872961150709509,0.8245124046976237,0.853735584584095,0.7579467458292296,0.7602015481477603,0.6938841044034928,0.7078337737426282,0.7178510929693321,0.7428663232633181,0.7883652858556011,0.7818032960107988,0.8044013601793483,0.7778043480510768,0.8108969606944162,0.7604320363305367,0.8546524900541453,0.8631321386366384,0.7592358304231632,0.7439332319636864,0.6540660425910241,0.7740258520139709,0.733914287002702,0.6892983935077241,0.5468593155091367,0.7198620671061948,0.8790948502694615,0.8806477534277745,0.6953264769567388,0.6982674853983951,0.826857308953739,0.8404437930456778,0.7786652525527246,0.8036629059516709,0.7578571179500484,0.783603154133181
Twin_MZ_3A,0.8307467049791901,0.8225511410460289,0.8837614000052576,0.8657273772057665,0.9739648843212744,0.9036525190353499,0.8773414304440391,0.8636822521325889,0.8379974770941842,0.8374271412200186,0.8305391132818465,0.847359967901796,0.8796808716067038,0.8654988545641997,0.8754817954019866,0.8610866767315724,0.8865726265114757,0.8709645676462401,0.8573763831865284,0.8892543537444795,0.8490093751962572,0.8608533095122687,0.7659675542549366,0.8563684548085646,0.8062253827247738,0.8018913895658774,0.6932955984745914,0.8397721765180226,0.8830759133829632,0.8696776482406166,0.8222384511166616,0.8422875717490793,0.8810387041747372,0.8663371133705348,0.8700847523207894,0.8646794146061639,0.8499329117009145,0.8557106373716685
Twin_MZ_3B,0.8225852309313086,0.8169762419177835,0.8661028466528452,0.8503226410832933,0.87820019228541,0.9910388668141668,0.8280186797079946,0.8400443257408584,0.7895724694069193,0.8237864658809346,0.8182641434786604,0.8194775514862813,0.8471158148345103,0.8207389736355701,0.837401239624724,0.8441607087249372,0.8678504270022467,0.8583215069661035,0.8684167328252667,0.8754357328559378,0.8159787347509208,0.8110711882796334,0.739119033364067,0.8469282421186287,0.8025865309465133,0.7906398746719512,0.6821142857961415,0.8181416249637541,0.8661431173764139,0.8713858456553709,0.7549693652638342,0.7891444472716684,0.8508384237220298,0.8303104556835337,0.8312872251866137,0.8132104519083159,0.8153248068466126,0.8459499510906536
Twin_MZ_4A,0.7866804581169359,0.8041383835501381,0.7614077605567074,0.7383221611297301,0.894603888873442,0.8303785523528098,0.9942948993557127,0.9129559069533437,0.8754218102958122,0.8961176642814395,0.888699738608281,0.8833249840389821,0.8747301430168669,0.8656825513225711,0.8206845696732328,0.8318092947290485,0.8693587287886927,0.89028510971734,0.8131978682017801,0.8502517084844425,0.8639651274188784,0.8813501085180212,0.8536897111107034,0.8878941651731211,0.8639773067608517,0.863471134694342,0.8131373796291337,0.8915042658720866,0.7925554711711743,0.7667912227832494,0.8332483891016571,0.8636307524186234,0.8238003250941901,0.7759297322220211,0.8423318535344657,0.8005422266171938,0.8692878134446506,0.8966221669328668
Twin_MZ_4B,0.7985646412323274,0.8109838335565339,0.7491048155626201,0.7285351394368142,0.8883614723322931,0.8301458097824712,0.9118575232190177,0.9789770099227315,0.9015666825779589,0.9097347074276565,0.9099602396234387,0.89940546911715,0.8740118028729127,0.8659405527101255,0.824860152668099,0.8294208410770192,0.8817087560263407,0.8964734610730573,0.8187441783032111,0.8654444074185925,0.8731174272838959,0.8820256564531969,0.87438865962055,0.8957225725957473,0.8678443823321056,0.8897536563165374,0.862520795308633,0.9134243650239893,0.7870834651626808,0.7583087142077107,0.8239501490421344,0.8670300700123357,0.8076644483487837,0.7681450852860262,0.8439045726370593,0.8191789344101932,0.8582433845646633,0.8956425532033769
Twin_MZ_5A,0.7893717893220136,0.7915855491912724,0.7180789135896032,0.6784018864405672,0.8764155772478006,0.7973703248579223,0.8694218450380534,0.8932579292114712,0.9937406767148581,0.9072996472739405,0.8986443520553773,0.883343822429273,0.872008025244633,0.8509370530826675,0.8063414592692769,0.8321712312157648,0.8721898505063376,0.8743819861652846,0.7974106919192586,0.8413342358316366,0.8838624678468269,0.8849572409669055,0.8743044411578484,0.8925215594147968,0.8623839587633803,0.8783755997223412,0.8348255236128685,0.8872649032080684,0.7714620405772816,0.7393972451932838,0.8454788147925008,0.8728281419025227,0.798453023127415,0.7667852214653699,0.8383664405871666,0.7950571543860692,0.8508383767190958,0.8812339590877877
Twin_MZ_5B,0.77533851466942,0.7742504465883309,0.7224545694296468,0.6803391060180773,0.8705211088873215,0.8143878843767647,0.8874810697131073,0.8958172339395299,0.9062729140202663,0.9919635136361091,0.8774510256667383,0.8651889165050374,0.8744143441939696,0.840892602701551,0.8044207424525839,0.8317306126479455,0.8729529910343856,0.8759629063068444,0.7747909325504527,0.8372077597966577,0.863683583296881,0.8613264317942413,0.8654295975149189,0.8777662894713486,0.8583059121548463,0.8592570624803175,0.8501659839704774,0.9095982369419029,0.7560804821845609,0.7165495451191145,0.8381630914928438,0.8620834962451318,0.7886773053370417,0.7365065933869791,0.8321280447259002,0.7704316991256923,0.8377556697758215,0.8721451206639479
