Subjects,Twin_MZ_1A,Twin_MZ_2A,NotTwin1,Twin_DZ_1A,Twin_DZ_2A,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_MZ_3A,NotTwin2,Twin_MZ_4A,NotTwin3,Twin_DZ_2B,Twin_MZ_5A,Twin_MZ_6A,NotTwin4,NotTwin5,NotTwin6,Twin_DZ_5A,Twin_MZ_7A,Twin_DZ_6A,Twin_MZ_8A,Twin_MZ_3B,NotTwin7,Twin_MZ_9A,Twin_MZ_10A,Twin_DZ_7A,NotTwin9,NotTwin10,NotTwin11,Twin_MZ_11A,Twin_MZ_12A,NotTwin12,NotTwin13,Twin_MZ_13A,Twin_DZ_8A,Twin_MZ_11B,Twin_DZ_9A,Twin_MZ_14A,Twin_MZ_15A,Twin_MZ_14B,NotTwin14,Twin_DZ_10A,Twin_MZ_10B,Twin_MZ_8B,NotTwin15,Twin_DZ_4B,Twin_MZ_16A,Twin_DZ_11A,Twin_MZ_17A,Twin_MZ_1B,Twin_MZ_4B,Twin_DZ_6B,Twin_MZ_18A,Twin_DZ_10B,NotTwin16,Twin_MZ_16B,Twin_DZ_12A,NotTwin17,Twin_DZ_7B,Twin_MZ_6B,NotTwin18,NotTwin19,Twin_DZ_8B,Twin_MZ_7B,Twin_MZ_15B,NotTwin20,Twin_MZ_12B,Twin_MZ_18B,NotTwin21,NotTwin22,Twin_MZ_19A,NotTwin23,Twin_MZ_2B,NotTwin8,NotTwin24,Twin_DZ_1B,Twin_DZ_13A,Twin_DZ_12B,Twin_MZ_5B,Twin_DZ_13B,Twin_DZ_9B,Twin_MZ_13B,Twin_MZ_17B,Twin_DZ_11B,Twin_DZ_5B,Twin_MZ_9B,NotTwin25,Twin_MZ_19B
NotTwin1,0.8402578800404095,0.7514657336376274,0.989305031675435,0.7903407991367213,0.8193117389868091,0.838418130525488,0.7915647391908626,0.8478076952686868,0.8595108608622416,0.7895227465989683,0.8210785716432641,0.8789353490624914,0.8188893060575072,0.8454927853115569,0.8228813105499737,0.8642305638445686,0.8403171660211547,0.803585882404996,0.763058609000368,0.8480019267718522,0.8003255893892349,0.8489838042344386,0.7775728927342466,0.8302446981535194,0.8819267635804744,0.8123638071010078,0.8758959312941033,0.8104954392165581,0.8626498547234247,0.8663026775135583,0.8580083552217435,0.7910404128405908,0.8634104310995943,0.815707833924498,0.7967558048647467,0.8268471979879258,0.8479390257175634,0.8079973192049837,0.7061953719449643,0.8179455168570815,0.8210516284006584,0.8487641534696261,0.8574957416245472,0.8235589683118395,0.8691006332703087,0.8124429977461806,0.8578256915780662,0.838175441564063,0.8389338174822495,0.8585231943542514,0.8485712763147307,0.8131294090983076,0.8250333173008589,0.8670241854675312,0.6791201604717257,0.8067351687698701,0.8586841035362366,0.8221316637674164,0.8574380597042779,0.845465455654575,0.8522804478206493,0.8731074661335213,0.7835193298731524,0.8421537548340663,0.8456821758983232,0.7904938734414245,0.7609972245727293,0.8462387983797343,0.8485374927047588,0.8365245765437705,0.836678850162285,0.7887383578861074,0.7529129727881947,0.7196852487908487,0.8498210493069637,0.8512835735212091,0.8545216219034998,0.8402439729457725,0.8271510236688584,0.8037220912342392,0.8650662715333822,0.8406550363984988,0.7811105129166632,0.8291434954602008,0.8097342379904144,0.8337838362732236,0.8646830150049574,0.7761311835716413,0.8077026133419137
NotTwin2,0.7479128524285117,0.6856878205599588,0.8122832733455212,0.8564915777284702,0.8757772476417508,0.8852867762022922,0.8721273353477863,0.864826416515865,0.8415982536235009,0.9804911393006929,0.8624432445542681,0.788215303549417,0.8606597872907432,0.8925841986254277,0.8719973335371136,0.8235201421887446,0.7935275279163163,0.9013961952550047,0.8073308817346673,0.8601994243746898,0.7558443912188947,0.7802973637000367,0.7627120233396307,0.8949844501830847,0.8290577790908279,0.7612152321450565,0.8421862517454572,0.8646303748534477,0.7538665820355519,0.8161632532700894,0.8480452769706637,0.8863595564676388,0.8498975177834752,0.8215092548933572,0.834129626001613,0.8602552446898156,0.8721838810699161,0.8853784790541512,0.8947620418483258,0.7241208985935857,0.8834655162176303,0.7399447350369595,0.8846835042257511,0.8165218963778083,0.7992779828306762,0.8370277173583529,0.8255912634846556,0.8240195325350606,0.8759034829953025,0.7595936179517861,0.76350973414161,0.876708788146529,0.7003034762884841,0.8181757678761677,0.6753762155842479,0.8874810313583994,0.8705547274913654,0.8327503892805104,0.8499557389551367,0.7494692484113342,0.8470652136872443,0.902648047855606,0.8969373975706726,0.8833886347431621,0.8178520952472513,0.6827758727477902,0.8989364420489981,0.8671249547876483,0.7414175337118658,0.7886623258310385,0.8478541486393816,0.8232314976001179,0.7536534932624126,0.6342231854117587,0.8490967218294367,0.7963462601531535,0.8350703088683435,0.8945003576513054,0.8194802239745508,0.9032154057147992,0.8854429760113174,0.8784342122522504,0.8599741734387103,0.7058684225685482,0.8901569891634878,0.7638194268044527,0.8612500187918728,0.7410748465748207,0.8503693159315564
NotTwin3,0.883172828873227,0.8148468249818317,0.8894381097285959,0.7877301453994489,0.8075895787910123,0.8382819380040141,0.7917228032630642,0.8318303912640017,0.8746788892774894,0.7792906408824278,0.8238993615857081,0.9862059910726558,0.7938201051981616,0.8256496652878412,0.8205840216868824,0.885793222429292,0.8602462659000647,0.7781555495127049,0.7662645001223873,0.8472806045349229,0.832126872411828,0.8765058070449367,0.8195182110533432,0.8312092652947531,0.8594633778222315,0.8252393668733422,0.8825638957051285,0.8022320105376712,0.897103070829552,0.8907062980314862,0.8594213040481549,0.7624430340429057,0.8401529438997111,0.8192741334545273,0.796287122577329,0.8137155041914084,0.8531184636395068,0.7963602638970184,0.6662018814129435,0.8430676736750056,0.8172604019972523,0.8775682117867057,0.8424300344607429,0.8407851557421684,0.8936008757620956,0.8367041991196542,0.8166931118866892,0.8465006579477226,0.8161472873038504,0.8863421348843373,0.8722593455807962,0.8091352697586167,0.8527625005402096,0.8792037266262539,0.6586938628210841,0.77385139207655,0.8494271233160258,0.8437121120902951,0.8311024848378877,0.8800417325085611,0.8502661560358415,0.8513945454761032,0.7492149066066691,0.8343602287206225,0.8569319331328947,0.8197685551405565,0.7293751325894768,0.841144942334292,0.8762322164854062,0.8708345794142691,0.830085859974278,0.7692352636364589,0.766234529214955,0.7530971889602227,0.8723076098922122,0.877390322678779,0.8282777767140546,0.8114649594321665,0.8402787426121013,0.7976461240460293,0.8255787035933054,0.8340006929295319,0.7765151263736584,0.8580701844388593,0.7931364329932393,0.8545581549381076,0.8554115261961779,0.7441547290578957,0.7733924550406839
NotTwin4,0.8683807530440731,0.8481050103591781,0.8612113566414391,0.8556309459956564,0.8869816740603181,0.9049203137802901,0.8793166433742681,0.886936661392024,0.9034868895779924,0.8512368067723461,0.8815784467992069,0.8897081753519456,0.838473032693686,0.8710145888918315,0.8807679932885041,0.9883933301754458,0.8645409615876346,0.8365453892815556,0.8777404005926416,0.8825182968587644,0.8711961875004139,0.8745713497625445,0.875210762209044,0.8762576799615377,0.89017899068737,0.8828703608407517,0.8709522856100822,0.8365491155577629,0.8686431863504732,0.8935935875227875,0.8722758206414339,0.810592785648425,0.883236695432704,0.8670057300744101,0.8498884674962707,0.8576885188114801,0.8940725520429023,0.869140838135153,0.7662808403308136,0.8668857010526442,0.8770586458366616,0.8671034006750058,0.8945065642841139,0.9046199694889425,0.8823200805283815,0.8500107414336785,0.8868205828138197,0.8199917511090482,0.8766063227124752,0.859410535150598,0.8600360053261834,0.8943967066165035,0.8273299449327931,0.9006286334040848,0.6959002179855698,0.8217296446311221,0.8623745903249549,0.8667009632470059,0.8587209234189768,0.8697522154481816,0.8850287686886232,0.8692584502474509,0.8210588010337863,0.879281663885429,0.8831403185611619,0.8529136165661529,0.788018203294428,0.8927108818667239,0.8732422263445249,0.8907021346951667,0.8686435731590756,0.8395701074554388,0.8216544983718882,0.8156908442283657,0.8869304266945449,0.8978005960786308,0.8856762269658458,0.8800951448085234,0.8781936242478701,0.8604861916073658,0.8679373831605615,0.8927116473222246,0.8501013369689462,0.8444127544033238,0.8402930438614673,0.8822660591458519,0.8813898465116927,0.8113398057365664,0.872536466260185
NotTwin5,0.840222312281359,0.831124240790747,0.8294896368918946,0.8086727974868173,0.8408484284201869,0.8669257447211602,0.8314193554179743,0.8509738770139825,0.8913739740529671,0.8222224980204398,0.861286622755961,0.8608310442852399,0.8282320147827992,0.8504871565351171,0.8433099292464308,0.8834555541004836,0.9864534103088098,0.8396919180664099,0.8109142725506315,0.8662353227813081,0.8310085492178999,0.8903946606312818,0.8219556348099788,0.8502877255326752,0.8532656397827746,0.8533032388558344,0.8585309265734534,0.8154178866365698,0.852555531947181,0.8723502532814069,0.8449084756761771,0.812455141480287,0.8436305680074456,0.8241060688385123,0.8026680089667297,0.842771037733147,0.8520669320815805,0.8297779684438247,0.7568260491039301,0.8223863490016899,0.8484290326641274,0.8529778845761078,0.857942499078168,0.8624314818274589,0.8772076833554271,0.8551682056880076,0.8557473253303101,0.8315209673110182,0.8470968502831471,0.8495823132703363,0.8433442609500846,0.8522562003717139,0.8564094209438139,0.8744032160153052,0.6381805543552773,0.8262025698740444,0.8361700783447892,0.8751241993572504,0.8507036042905538,0.8665533667855673,0.8630056093020316,0.8572700087989873,0.8161292501946404,0.8638189162617278,0.8676684112144996,0.8290111831195389,0.8031478424249933,0.8640017961976292,0.8605911766690937,0.8681310737976589,0.8312388082657753,0.8082396512672907,0.7750969602618561,0.7880281091866737,0.8696000583351102,0.8636221176374497,0.8247652178645921,0.8372088602125168,0.8443640547931872,0.8293808614424082,0.8281602308014053,0.8675665147546494,0.8087143709943891,0.8482563978285177,0.8348222830093143,0.8440181265223041,0.8568133733270306,0.7612423720024913,0.8287676469569414
NotTwin6,0.7850460036956708,0.7274641124711443,0.8242416251906051,0.8625554778989639,0.8727407804667479,0.9034576610536633,0.8972710629270775,0.8852842431023241,0.8751576639923964,0.8842673496254944,0.8717241596136405,0.8124795970545184,0.9058119937182479,0.9174095573208513,0.8908614428777664,0.8464501041181712,0.8356751745437023,0.987129567175782,0.8291851460511548,0.8635658874528114,0.7785167267367279,0.8347836829726925,0.7905709194735011,0.8873869363449107,0.8631615067628238,0.8079613852314775,0.8609016516614595,0.8865511058791374,0.8048193251753569,0.8268495324018728,0.8550834807769817,0.8877218517810346,0.8660440881670677,0.8368823569471873,0.8380857200211309,0.9100107610548674,0.8729872259288991,0.9025810993509784,0.8633792554255801,0.7528784006817217,0.8998038337386765,0.7881721471046588,0.8971277536528417,0.8455827289147242,0.8476792530224041,0.8511560251337147,0.8495280158320136,0.8275517681956458,0.9037476434907268,0.800647574362696,0.8016370913688069,0.8879997119087517,0.7523958533484234,0.8421707756554582,0.6669013459371084,0.8933587115409732,0.8720025705279063,0.8634660231943715,0.8883056732711925,0.7746550052287373,0.8942789525464454,0.8853661686039166,0.8852141877521793,0.8858175854511243,0.8461860052688152,0.7295877708837177,0.8951924685428518,0.8986872722335137,0.7979256265969124,0.818291566190816,0.8540342907591032,0.8448698281907427,0.7945814942237569,0.6799434676620738,0.8704968864093003,0.8199499397012731,0.8334166106958313,0.8806998087846702,0.8341921251931907,0.9067853143947403,0.8675003849838319,0.8841275334039764,0.8590031577747456,0.7596567485144107,0.9040256786326596,0.7979218624538498,0.862691582172491,0.759089427332296,0.8747921616554654
NotTwin7,0.8117908730179527,0.7861785208415113,0.8452145487549682,0.8826674184307626,0.8835981015853537,0.905984746389365,0.8891863456613117,0.8781649305843031,0.8880375738279637,0.889278467771313,0.8861235674961746,0.863825865472493,0.8495967940975419,0.8823932847164176,0.8705388423104076,0.8776326380703346,0.8365054977687713,0.8550263358700751,0.8426176282650398,0.8974011490239736,0.8259120418899266,0.8373254204892261,0.8230801843164732,0.987454207646208,0.8739209524043485,0.8155840252872768,0.8573474142237941,0.8834804151275936,0.8419498087123242,0.8734243004089213,0.8830435724051053,0.8387344242268306,0.8786497951681994,0.8637635175991178,0.8607879219209974,0.8667390672605032,0.89403847065957,0.8828718568523037,0.8207790647352757,0.8144936866506157,0.8849609876151321,0.8173143649084069,0.9077577347198582,0.8629636275384691,0.8725531809680256,0.8890741325710829,0.8459500514028945,0.8589296660459252,0.8707897665275612,0.8237154531492901,0.8030098772179519,0.8860112271473365,0.7776145279590069,0.8535494322980667,0.7394488913085173,0.8487487460907222,0.8899925486530873,0.8633867948802089,0.8477509876495851,0.819740078131071,0.8544619141452917,0.8849387174316878,0.8508815728033396,0.890737003480957,0.8774445698410451,0.7763404750766125,0.8359528823086428,0.8676414750310305,0.8200262230278773,0.8416129913606787,0.8850827761035561,0.8409798879192544,0.8260352920955535,0.7487704659643144,0.8919936224658594,0.8664961153765525,0.8730740959565136,0.9132694628786319,0.8393756235248788,0.8935788594352384,0.8732995252407262,0.9069559773311493,0.8475626752085668,0.8074722535796781,0.8482044155306109,0.841314543770949,0.8681601042117918,0.7821817772864036,0.8529766427283996
NotTwin8,0.8601702095413326,0.8039957190152126,0.857485413937976,0.8517442965883484,0.8741013882650781,0.8939371501506157,0.8718915752688341,0.8696101381325194,0.8873710151032996,0.8581100000545381,0.8675182855700919,0.8876710637995695,0.8207674523160527,0.8704073844203485,0.8797918157003868,0.8796532938552635,0.8547033042702679,0.8329665128968856,0.8532252562100573,0.8735729510013137,0.8323340956523007,0.8553451132130319,0.8561261864188237,0.8814205798337585,0.8679917843580528,0.8311803169386138,0.870224541406951,0.8215541424967797,0.8554899656029552,0.8666630829668448,0.8595285911439577,0.8221331911164234,0.8708119020711755,0.853505758601566,0.8379752075626634,0.8477494898396456,0.8683264846110824,0.8537080138884987,0.7658588108896616,0.8283421492731786,0.8822734419447968,0.8338486756684049,0.8770032026282859,0.8689493706079666,0.8653121073728895,0.853865182038398,0.8469610045730901,0.8065398025133808,0.8522280841422055,0.8395998259326325,0.8370222077317991,0.8763500053849113,0.7892911208362959,0.8723643748734509,0.6725025560481588,0.7966618192337076,0.8576310847360374,0.8618283923836985,0.8297400765082732,0.8263750536203396,0.8718392549282403,0.8622484324573659,0.811361356687768,0.8496340979959105,0.8733652718607039,0.8092266778816171,0.7941728538290987,0.8667309647167643,0.8408192732810249,0.866728263422066,0.8597570539212793,0.8221372901720592,0.8223568713119069,0.7609744763331703,0.9920975895841582,0.8683678077449981,0.8629077652095976,0.8759324674330609,0.8682289829702731,0.8682269041237693,0.8565481688554055,0.8909834572029102,0.8356579588397222,0.8178267300571012,0.8311765933959846,0.8622395610463628,0.867099753247212,0.7840664741772706,0.8509392492728634
NotTwin9,0.7484318981912976,0.7428925465731925,0.8040579690131194,0.8025161675464642,0.818634174071075,0.8459355946085965,0.8488986817567323,0.8170320605839159,0.8504413280787095,0.8200034121761695,0.83466293228756,0.8010344634088105,0.8002510383129827,0.8363571716611594,0.8295871239247334,0.829562573900789,0.7822628007519625,0.83102921847329,0.7967249620368113,0.8638705895921195,0.7881889017922623,0.8009102367472599,0.7964428640822165,0.862550905274523,0.86658435936909,0.7840175553463641,0.8239418702479473,0.9813167247136474,0.7996518621988096,0.8476110300572908,0.8770905193909132,0.7976813371781383,0.8388721932028516,0.8088889593163461,0.785021208591174,0.8560951953659517,0.8482871454468272,0.8254287627187311,0.7300361813304811,0.7553810579331596,0.848038374398625,0.7961489389604014,0.8830209516390094,0.8223394088038162,0.8261775445828569,0.8279338340889345,0.8310345400058899,0.8459316085080267,0.8529747871324578,0.7984418078349982,0.7615971876709139,0.8368158556215917,0.7226850913434406,0.796546610261629,0.796234128520437,0.7943627428602654,0.8490922583669381,0.7728966883373307,0.8132496270112181,0.7767908237913322,0.819949706328483,0.8518575126276011,0.7963118420298202,0.8328890724262011,0.8181836950494152,0.720925877761706,0.7849612427576642,0.8342363436710862,0.7648325102691929,0.7914931857025459,0.8700521820590879,0.7895621512433201,0.7590322163183629,0.7089538055702774,0.8171934720383743,0.8325936622265834,0.8262790911355413,0.8348740555768085,0.7980279813060119,0.8572156555177683,0.8236855122645604,0.8294221527888221,0.7699472024703328,0.75420212799218,0.821149825727482,0.7875830898395696,0.8496274638679032,0.7370362257716616,0.8022581723615546
NotTwin10,0.8676838656528312,0.8315628276516852,0.8568237738533675,0.7934580716344121,0.7972229486057134,0.8287788804583408,0.7813037009225288,0.8078942521715351,0.863572623538227,0.7421880592634166,0.8234560361856307,0.8927751096462865,0.7803871975407422,0.7925910881000016,0.7917801810720249,0.8813676174010205,0.8531005606970653,0.7763384031835049,0.7744451658934702,0.8711574436275562,0.8361112685422878,0.9003380395073796,0.8347827908484968,0.8216719775417539,0.8734115288339077,0.8569850236014847,0.8520546236633996,0.7947166255313219,0.9845290581392787,0.8828523674070035,0.8463684375121199,0.7408100137607011,0.8272546536475897,0.8475972670792498,0.7919766533229209,0.7985714903209306,0.8322844418610569,0.7752427725533052,0.6551909011550462,0.8532008368634298,0.8199049725074037,0.8895988757044456,0.8355718408899495,0.8606852255071022,0.8984434450678369,0.8281881510189786,0.8169811839565214,0.8310290972646425,0.8175587177090037,0.8951829394420384,0.876337402297699,0.8032154878879059,0.8610772205250765,0.8867530103164576,0.6740021621233793,0.7619929369137814,0.8313200365319868,0.8296259547080778,0.8049639169332204,0.8768440494238267,0.8470719253453768,0.816111433043293,0.74688445623457,0.822736537417111,0.867418762702059,0.8596741549471315,0.7227605838061504,0.8269877572795734,0.8799324299296927,0.8772312958123011,0.8347554560476329,0.7593434087812583,0.7643251578562349,0.7867035917480034,0.8503090335059794,0.8767746435979036,0.8124756753557383,0.7923987770050698,0.8227913326211278,0.7955866262979759,0.7845997284906345,0.8263520146686085,0.7589461868660389,0.8708439062031452,0.7637944568960736,0.8436794045564849,0.8575420239852594,0.7506413396315306,0.7810803422669073
