Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_1A,0.9904241774853538,0.8500827190994205,0.8726418478378948,0.8114519451245009,0.8863169801994246,0.8582961770119717,0.8528372488614817,0.8108580338650091,0.8639652194460272,0.8032213962016505,0.787622705037303,0.6841552615105878,0.8002910501205764,0.747458497433474,0.842054535445699,0.862879551717943,0.856282355728251,0.8682152155709782,0.8811572659993165,0.6674567842822786,0.8727078100812912,0.8466085992394937,0.8184602688658305,0.8216326706025531,0.869860141948658,0.8576545547876057
Twin_DZ_1B,0.8674274367131732,0.985615743936949,0.8944677502699729,0.8312163947201965,0.8995837761078944,0.8727553321555395,0.8892522085536986,0.9093465745767282,0.8748374784695531,0.8621064750045048,0.8521516630859945,0.7894451886036171,0.8622736185453145,0.8458093171846293,0.8588064084534287,0.8734382531389916,0.8530357352158027,0.8955831830414404,0.9067951440379116,0.7209528145528218,0.8866237633563792,0.8523441427384528,0.8488485155199809,0.8921710154215933,0.8823238117807305,0.8924761534969077
Twin_DZ_2A,0.878708443403514,0.8811509162322436,0.9914459962318579,0.8493734809337556,0.8950273762428039,0.8956666944652403,0.8805163956004102,0.8617977425069585,0.8783259453703002,0.8458542435269889,0.8208914114228864,0.7381080364075632,0.8454720923411433,0.7845197104197498,0.8600893981749019,0.8810428923854483,0.8940033569488527,0.9004360322187197,0.8986293084732433,0.697771805274267,0.8952829349185519,0.8579887577816865,0.8500893716861598,0.8677525244370526,0.8998226885378935,0.8946550223803735
Twin_DZ_2B,0.8076754366328645,0.8016633471005934,0.8510343027137021,0.9948066650759332,0.8665185725061378,0.8626067736312246,0.8900261489831737,0.8396691239470889,0.7722655249697864,0.779869660259519,0.7262740337258767,0.7301615369778589,0.8212759432465898,0.7634583042043908,0.8927694548057019,0.8607547369084971,0.897101197053807,0.8198059237988741,0.8447386529698413,0.5987270548955401,0.8831019754706285,0.8955003265241608,0.8582874612446326,0.7943634162724196,0.8639568621999034,0.8473151248564208
Twin_DZ_3A,0.8787114499957038,0.8912619794961841,0.8889241364541918,0.8679616068724634,0.983128129708543,0.8993447068546948,0.9024558263490287,0.9135817858508359,0.8650846428745914,0.8615506203974987,0.8455019797835739,0.8058716575826034,0.8895905768911406,0.8516820041016568,0.8816212974494848,0.8635695186870977,0.88271215478796,0.8781172188929273,0.8997209646960507,0.680830773036927,0.8962838344584164,0.8749051194950088,0.8745198234063507,0.8707414819919809,0.8877638069430399,0.8793885444239611
Twin_DZ_3B,0.8637765413470377,0.8502894212768642,0.8966254369757267,0.8678333163302764,0.8960562522267216,0.9893753512963424,0.8705480551769357,0.8390800686861597,0.870543434630418,0.8393152783404354,0.7789888458085368,0.7137149846472256,0.814582885573905,0.7543178431493747,0.8872390052405813,0.8591933551520474,0.8983735407533879,0.8658645309203714,0.8753794920143922,0.6833788566364196,0.8765159210177993,0.8628660385685232,0.8440571685205218,0.8409369883102001,0.8935092142544642,0.8674006434637195
Twin_DZ_4A,0.861768195665402,0.8607567832074884,0.8801877200858109,0.8902026684826904,0.8985454061415946,0.8719953732905957,0.9920123087709832,0.8736882034767092,0.8447395677321003,0.8282889136552428,0.8055765853300653,0.7523908491560461,0.8583652599326035,0.7983392935858478,0.8845080078148665,0.8707806923340486,0.8784615043173285,0.8662408110350174,0.8679691523581636,0.6486554074380306,0.8923209942302683,0.8829290586535719,0.871240591141137,0.8553531311813498,0.8736303923007965,0.8966038513741522
Twin_DZ_4B,0.8188465900548658,0.9105962989044863,0.868025903965044,0.8353167978820233,0.9016029659097666,0.849969496325423,0.8849927160847608,0.9891540085445159,0.8678748667801923,0.8743844591551869,0.8525697288995366,0.7948376778293078,0.8474479934457736,0.8495978610711113,0.8354763650352294,0.84329129656629,0.8371981327508216,0.843863668739071,0.8714089947581527,0.6555739402386567,0.871523663245932,0.8280340692865094,0.8386575723011891,0.8712047466023871,0.8399142088640171,0.847385308371314
Twin_DZ_5A,0.867841040637987,0.8735308960649492,0.8884744291761477,0.7982345346944809,0.8793918431563728,0.8907117652169296,0.8577270699706769,0.8600240931677411,0.9907338190361846,0.856418534036841,0.8365248866605419,0.6956682150147078,0.7905962223170928,0.7640879021910698,0.8283573044003509,0.8448390007372469,0.8448872348307155,0.867572583849731,0.8715497524116447,0.6885902479554206,0.8663553065056833,0.8141907479776482,0.8025544981627019,0.8481585572273935,0.8567636070750181,0.8521669772065196
Twin_DZ_5B,0.7786640751688771,0.8391093450260722,0.8157994452321745,0.7522246347111485,0.8206576496872225,0.7935165395603552,0.8077209221660931,0.8390437711430373,0.8493521323916707,0.9750904179410329,0.8548532400018682,0.7660350987438371,0.7646767424582099,0.815675198942389,0.7655072296875994,0.8063247886850329,0.7529629944576461,0.7825099310751473,0.8242701773602332,0.6632025699139432,0.8154718191033924,0.7435664219877682,0.765463496714134,0.8226553096504016,0.7645828946540754,0.8064573479846875
Twin_DZ_6A,0.8107277929812855,0.8681426323388963,0.8439746185519583,0.7563438928045849,0.8563944431771593,0.8087325034552924,0.8317041412853013,0.8655568309536366,0.8655622350380867,0.8625814923211782,0.9862543954218618,0.7758200274045107,0.8051740449646186,0.8033359212439388,0.7797799706480689,0.8209051162441975,0.7696742284576785,0.8468199822162132,0.8629752741599906,0.7341432046093234,0.8605204704566601,0.7971618751033458,0.8038126297470833,0.842510996013861,0.8101462359904559,0.8432234771437279
