ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
G_front_middle L,0.5627339106096544,0.6085202026659918,0.5847812779002727,-0.05236412745642291,-0.2260265778463059,-0.33703199715074356,0.19010211478707442
G_front_middle R,1.5423850759548083,1.4225540428422527,1.1261484285313315,0.43636366295962653,0.9861824259225018,0.17992234752648506,0.9489259972895011
G_front_sup L,0.823986912352736,1.057006783534311,1.161875534583157,0.10630799220211248,0.4565740470532057,-0.22773492775651685,0.563002723661501
G_front_sup R,0.5451840382096244,0.5542604508633409,0.42196111200216213,-0.0747850108344329,0.12830316655732893,-0.2108216561661761,0.22735035010530794
G_insular_short L,0.8492626847857001,1.4975226532903503,1.6057968812411474,1.1564570149844335,1.0683746159435992,0.2723189824189955,1.0749554721107042
G_insular_short R,0.07335533777535569,1.0920410401470118,1.3374231319412722,0.22775008327401094,0.26783115615308045,-0.040636112028341546,0.492960772877065
G_oc-temp_lat-fusifor L,1.011447057460355,0.6138317354614587,0.8134925426870415,0.10918588771138393,1.3207072104327031,-0.047444641705312096,0.6368699653412718
G_oc-temp_lat-fusifor R,0.4721802532804497,-0.0027329571104747347,0.6440165915128506,0.23230311140433874,0.8442049823760651,-0.0739423051981008,0.35267161271085484
G_oc-temp_med-Lingual L,0.5839202976308642,0.1262246902391614,0.8186947040446855,0.5653506727210752,0.8947486329978507,0.09764962591364262,0.51443143725788
G_oc-temp_med-Lingual R,1.1312659174844746,1.1118729237924412,0.9668955317096645,-0.20282166386870795,0.26224157456441316,0.19154045584674317,0.5768324565881714
G_oc-temp_med-Parahip L,0.9513040191587724,0.5123429878736954,0.7767678374658691,0.10585643065505528,1.0679315313668583,0.6742297100066306,0.6814054194211469
G_oc-temp_med-Parahip R,0.6838688518510149,0.5624147000969099,1.0337225000285823,0.33322082913211887,0.234612197251862,0.41152477749243827,0.543227309308821
G_occipital_middle L,-0.13750704210493625,-0.3427456630797219,-0.4379821734135211,0.6370832176183489,0.22421054240210667,-0.49133517210192174,-0.09137938177994091
G_occipital_middle R,0.2777383571250924,0.5061038334517112,0.5108348134013609,-0.11162771828305887,-0.3003676588287633,-0.35489227920489996,0.08796489127690704
G_occipital_sup L,-0.5326561116705307,-0.5387755607998559,-0.6182548310585686,-0.5564503505728557,-0.9354462876888459,-0.763053932141167,-0.6574395123219706
