Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9947374930368276,0.9944980994177823,0.9781767569849411,0.9616614736419882,0.981052498017732,0.9193891545140442,0.9792705792795643,0.9803619815914106,0.9771419435008253,0.9607321547423979,0.9806803955594032,0.9858443380820627,0.9671502044621806,0.9761098894036813,0.9880364312548291,0.9823312127390864,0.9801908664705994,0.9825578606870211,0.9855358637202166,0.9806391043041522,0.9783159036962563,0.9720160546367371,0.9785111676746128,0.9784689923233869,0.9802332791418837,0.9837959033674721,0.9730196016056755,0.952034989302881,0.9836882915364795,0.984495539538865,0.9535196062144455,0.9296485583280552,0.9840726184090921,0.9833446115122746,0.982934164805602,0.9847488615444322,0.9770036674157121,0.9798914223421198
Twin_MZ_1B,0.9908732579636998,0.9951152749052616,0.9783000348231551,0.9596486895060159,0.9793037080502658,0.9208638366118145,0.9767735222098061,0.9787645171529213,0.9751836152968647,0.9600447346938448,0.9768854397785296,0.9823357268296445,0.9665139206475248,0.9746404210473284,0.9874967457656492,0.9826875146018729,0.9795564785462896,0.9816665910338627,0.9864540740435745,0.9808242623797596,0.9778476164677519,0.9711161155276473,0.974864824900638,0.974860158347977,0.9747923507665108,0.9794128313295261,0.9709649054717631,0.9504486489687639,0.9842898670681237,0.9856879218861293,0.9525108606096583,0.9315091284794822,0.983370518699894,0.9829870373488013,0.9846623917159649,0.9849249669958873,0.9742395478467423,0.975265650203641
Twin_MZ_2A,0.9630207692882555,0.9630012477756573,0.9757496248395423,0.9557556729080724,0.9632336892860334,0.934181933903196,0.9732609128814299,0.972763770146797,0.9711807596361024,0.9678067692851398,0.9643805328383737,0.9664811751094957,0.9660693765740547,0.9709258349997464,0.9678447597089779,0.9688256778652331,0.9704886286433789,0.9709815933494577,0.9704748383950943,0.9807162595402146,0.9687365098940837,0.9688843696585094,0.9690960311770838,0.9728724328532017,0.9717356601900273,0.9742016783881173,0.9696309275633873,0.9660844758900273,0.9642127170945591,0.9653972371109708,0.9540074510518868,0.9519987005710693,0.9679651554898534,0.9671686176541534,0.9630468133640091,0.9669260075797333,0.9703152128943661,0.9731970602153266
Twin_MZ_2B,0.9493041338056671,0.9500758225334374,0.9618998311447768,0.9521471829570999,0.9482510533104448,0.9181994507280433,0.9645337272139229,0.9581386401364678,0.9637145187523417,0.9462183120830556,0.9538710396143564,0.9560767436490971,0.9596563154765803,0.9594778356288977,0.9596901758739191,0.9618098610576264,0.9633864900268373,0.9610163574641402,0.962933008980342,0.9617581695971109,0.9622244971489067,0.9604305602234284,0.9532777455531902,0.9545541917119122,0.9514015772507136,0.9508445578697493,0.953144395793724,0.9544688588311134,0.9564054379656992,0.9624491430772832,0.9530004203794458,0.9357105990269928,0.962966045766562,0.9647173879308597,0.9579475803215427,0.9592745221281531,0.9600040547129232,0.9631587023585785
Twin_MZ_3A,0.9849580933418814,0.9783071680626935,0.9870590422831662,0.9840883937648333,0.9952275266623181,0.9141719303768157,0.9825179601961072,0.985503123514035,0.9787767504877904,0.9620477523105171,0.9872092049300238,0.9823864984886723,0.9722055371448342,0.9809722404148116,0.980336137482508,0.9814612952589385,0.9795211399849559,0.977972632308701,0.9839728462461885,0.9830799047170077,0.9785302784376131,0.9774679664333055,0.9710737066054955,0.9718866149996437,0.9744684808776669,0.9732589577674124,0.9762498284639618,0.9472635164115879,0.9844809222038908,0.9845555282113404,0.9642266149363368,0.9284323489199644,0.980257054192855,0.9812376366703781,0.9763830839193988,0.9824692196190704,0.9811513151063899,0.97632727266409
Twin_MZ_3B,0.9808079291705654,0.9776666678183092,0.9883031007434094,0.9828561818115449,0.9832411029414101,0.9227370231223906,0.987317681046511,0.9836384698114844,0.98441883132195,0.9674690844900944,0.983296385600716,0.9791807260735896,0.9853586650513113,0.9875425593456594,0.9849495089420701,0.9830690332167742,0.986962611912654,0.984489342906208,0.987167686878403,0.9838592550002943,0.9843701656602427,0.9820207189102272,0.9783739934908195,0.9795025007959592,0.9803483647624951,0.9795638524612833,0.9827460688090339,0.962648116125423,0.9842629963892198,0.9852568684191154,0.9740459598002589,0.9290652347417077,0.9892646974258306,0.9882438107563145,0.9791867160240156,0.9809470623187868,0.9814136132826226,0.9795414607958448
Twin_MZ_4A,0.9777645911099315,0.9752873034788803,0.9804056990191596,0.976390247919122,0.9806766349246884,0.9146949134510374,0.9980829222258254,0.9946452993158703,0.9936272641174673,0.9813866311514301,0.986828745785973,0.9853762474076279,0.9837847539729774,0.9858871634232698,0.9843299083544155,0.9871066093014369,0.9909171978447837,0.9891384384856938,0.9858597444172101,0.9876408356465329,0.987538510585754,0.9890702574942569,0.9872540747256817,0.9876240323506511,0.9852867588956283,0.9843404627531775,0.9882034334867098,0.9744474339189049,0.9751087111528585,0.9805053406089168,0.9806440955868992,0.9466264695337577,0.9842042495700603,0.9850576204059103,0.9776886274835768,0.9828122841843158,0.9917151922176969,0.9898714248383198
Twin_MZ_4B,0.980186188917206,0.9778952034997295,0.9789475975376027,0.9750631182833234,0.9814338053487888,0.916688720650709,0.9957680136031002,0.9948446637530769,0.991106125883924,0.9799523072729084,0.9876139746584998,0.9878150580435268,0.9794205754750951,0.9834882238687431,0.9847473684504959,0.9864130297563273,0.9893150963059583,0.9883152746068022,0.985770957469484,0.9851815252957059,0.985359098942485,0.9850252005674914,0.9876661198057235,0.9886109536054233,0.9854480355901009,0.9854750636415998,0.9861156393788499,0.9698345128681712,0.9746756555963527,0.9794525131352618,0.9753827874598417,0.9437359829426939,0.9818817958391348,0.9838979933389008,0.9784901691041901,0.9824377080995501,0.9910508685720572,0.9901007248172932
Twin_MZ_5A,0.9736572431443712,0.9721305639972061,0.9735054149634694,0.9658497930122798,0.9738142113557168,0.9279169327574941,0.9906786880990641,0.9872653595757309,0.9947829119452023,0.9895930154316321,0.9795392163935042,0.9811619522561342,0.9847151899370228,0.9851896749012583,0.9837399738276768,0.9867671874569585,0.9871564537107675,0.9849524850919449,0.9802376872771552,0.9840196062606761,0.9879840851704391,0.9880273099056232,0.9899964016538949,0.9892306122703727,0.9830906419434566,0.9851421422461575,0.9901100651279777,0.9774707819946316,0.9691824391100081,0.9740336277241586,0.9816706524573264,0.9622146168717362,0.9814626201839147,0.9819336085568955,0.9760572995297683,0.9791902655519761,0.9856011446635428,0.9841897019219595
Twin_MZ_5B,0.967179674854707,0.964179967924415,0.9713166428772635,0.9696499990180628,0.971734275877491,0.9070432186000505,0.9888627445175553,0.986075698977962,0.9920988556603244,0.9887420819958823,0.9814586091080653,0.9794807668271129,0.9863987311441546,0.9861731458434697,0.9808428808245366,0.9821300150614387,0.9851427491036563,0.980868225564028,0.9778466756784645,0.978748560156359,0.9872250139321928,0.9877415337614606,0.9878957829547941,0.9865657699619657,0.979725170973041,0.9811180225418553,0.991942328598749,0.9768558885706382,0.9646172509590423,0.9691096810050459,0.9878690930155756,0.9476753043527001,0.9801997173784909,0.9801352371462297,0.9699201773137711,0.9735456656192023,0.9842692315084156,0.978535614462506
