ID,Z_score
Twin_MZ_1A,0.34229530730740254
Twin_MZ_2A,-1.115832500684352
NotTwin1,0.563118750232844
Twin_DZ_1A,0.3280557756073348
Twin_DZ_2A,0.47900110515443106
Twin_DZ_3A,0.5446328453240366
Twin_DZ_3B,0.45215589889369673
Twin_DZ_4A,0.5256000445790554
Twin_MZ_3A,0.3799262645457124
NotTwin2,-1.1528342641248948
Twin_MZ_4A,0.5991995200110942
NotTwin3,0.5699577063511246
Twin_DZ_2B,0.4295496726642249
Twin_MZ_5A,0.34578314346793
Twin_MZ_6A,0.56749273179742
NotTwin4,-0.11742079142663579
NotTwin5,0.4268001592169803
NotTwin6,0.15001257470688142
Twin_DZ_5A,0.44844919667529864
Twin_MZ_7A,0.33801845388909324
Twin_DZ_6A,0.5764124157113704
Twin_MZ_8A,0.5543033658672093
Twin_MZ_3B,-5.186808132842046
NotTwin7,0.32325485975256185
Twin_MZ_9A,0.616817498035868
Twin_MZ_10A,0.5916483273217714
Twin_DZ_7A,-0.18982583337286787
NotTwin9,0.15970681811647874
NotTwin10,0.4908414770380216
NotTwin11,0.3403365391469204
Twin_MZ_11A,0.3016719515783503
Twin_MZ_12A,0.17324344716477658
NotTwin12,0.6025476021748999
NotTwin13,0.469041756013132
Twin_MZ_13A,-1.602645517758399
Twin_DZ_8A,0.28175921908298
Twin_MZ_11B,0.2198553356125142
Twin_DZ_9A,0.5347211534816956
Twin_MZ_14A,0.3344606207927719
Twin_MZ_15A,0.5578636324416554
Twin_MZ_14B,-1.2661111636953333
NotTwin14,0.5301297854195943
Twin_DZ_10A,-0.26154121244014833
Twin_MZ_10B,0.21106621723830105
Twin_MZ_8B,0.5366237203290263
NotTwin15,-0.6866843115766511
Twin_DZ_4B,0.40858792983850434
Twin_MZ_16A,0.262937300153958
Twin_DZ_11A,0.4949747380121752
Twin_MZ_17A,0.499324153417734
Twin_MZ_1B,0.3713061600263799
Twin_MZ_4B,0.35052522548157017
Twin_DZ_6B,0.3756281898841199
Twin_MZ_18A,0.46703120934064996
Twin_DZ_10B,0.5004399333470982
NotTwin16,-0.7290347906179053
Twin_MZ_16B,-3.131721445944161
Twin_DZ_12A,-2.2518387363406878
NotTwin17,0.5137455393654417
Twin_DZ_7B,0.5253173798651908
Twin_MZ_6B,0.4500455742171772
NotTwin18,-0.09875108533180145
NotTwin19,-0.9327904749369497
Twin_DZ_8B,0.4748999836797238
Twin_MZ_7B,0.37758677983390554
Twin_MZ_15B,0.5550237912786931
NotTwin20,-0.3440462484129625
Twin_MZ_12B,0.5259599599063374
Twin_MZ_18B,0.4719594049002772
NotTwin21,-0.6400162119026848
NotTwin22,0.5358573079409873
Twin_MZ_19A,0.49056244633360807
NotTwin23,0.45099361833206064
Twin_MZ_2B,-2.928325429733596
NotTwin8,-0.8374400245279523
NotTwin24,0.5272436653554634
Twin_DZ_1B,0.4695032369305624
Twin_DZ_13A,-0.6867332854603108
Twin_DZ_12B,0.46232985662501946
Twin_MZ_5B,-0.11810790743541619
Twin_DZ_13B,-0.5586110746535381
Twin_DZ_9B,0.5423441402453381
Twin_MZ_13B,0.5613578367647155
Twin_MZ_17B,0.5008790999743263
Twin_DZ_11B,0.4120521063110675
Twin_DZ_5B,-3.5504522158219936
Twin_MZ_9B,0.558461291332969
NotTwin25,-1.1030894541410388
Twin_MZ_19B,0.45742936174233545
