,Autocorr_MZ,Autocorr_DZ,Autocorr_NT,Crosscorr MZ,Crosscorr DZ,Crosscorr NT
0,0.9815414683191241,0.9126237963441666,0.9743826067288746,0.7209837558187028,0.5024009312702886,0.5816500013131536
1,0.986336508860399,0.9654247805576337,0.9245565442301475,0.7073156661551039,0.5697096025536913,0.3781810714126582
2,0.982647663483552,0.9508446911161699,0.974097063219763,0.7924740221360754,0.5255398394794815,0.3727963707712525
3,0.9767513954468369,0.9748982809482113,0.9815270676508416,0.7676113430028444,0.5860447815617281,0.47056680558607905
4,0.9718393555760283,0.9229180241554095,0.967951547710731,0.7681525665847635,0.6479730982367784,0.49344602399418336
5,0.9686595818969962,0.9653113067848045,0.9769691147386136,0.7200961313272363,0.6233029111318044,0.40191560508715424
6,0.9856199218582068,0.978580064593626,0.957907769441346,0.7893019775125272,0.6079141223753928,0.4655444454089422
7,0.9472402962668125,0.9468426030737883,0.9636006235501846,0.7608797479620367,0.6373872513514518,0.5039806296587381
8,0.9157288053895013,0.960923333535362,0.9558425884427764,0.7263100876238406,0.6883574160172591,0.7145465657420426
9,0.9809499462799676,0.9737610886185145,0.9692418861637411,0.7707415579455829,0.6954980620281149,0.4742972520923599
10,0.9791210438983461,0.9850314091383516,0.9616611580755332,0.7351940874710309,0.519970652700676,0.6954478023837832
11,0.9625621237957412,0.9807477463158789,0.9506276084100322,0.7687748261587011,0.47663535727935724,0.6804525517767562
12,0.926413438321943,0.9779812267369492,0.9724581987090015,0.7725358441599784,0.5480724153464025,0.4734815064001932
13,0.9573062682693831,0.9533576821088787,0.974516722041088,0.7663580570703198,0.6049704452319901,0.5424733485877921
14,0.9786299696958403,0.9758433879386421,0.9584191202327347,0.8582800562148574,0.7131184472003681,0.5657764991684178
15,0.969278099890298,0.9721079549295157,0.9583420109425276,0.8611855250286002,0.7390173992142245,0.5095381202644583
16,0.978604912705405,0.9716959637698158,0.947211831780868,0.7491460434908267,0.6392133408838033,0.6761610427057745
17,0.9847357707288839,0.9580157918422084,0.9859183501536221,0.7334293886724388,0.6356854577773124,0.249837724021455
18,0.9849786029435245,0.963652465232476,0.9573073690137217,0.8059758292305176,0.6473502428622452,0.6654310463878973
19,0.9728716368056178,0.9840528778379817,0.8570699067623282,0.789728644790588,0.5747202158603436,0.4116422701920554
20,0.9595770021788446,0.9685714748169524,0.975885635126306,0.691637803697521,0.6759299942241842,0.580452687760536
21,0.9666367620178058,0.9382998929928019,0.9157832433642336,0.7210183853701032,0.6913527897089475,0.373106139088069
22,0.9837999432533173,0.9792671349851874,0.9283169146048361,0.7755518429722603,0.5264477198899115,0.6307769363232026
23,0.8629918824210915,0.9568954407904149,0.9757879840076106,0.6615675817523164,0.606642334384663,0.5714534658935145
24,0.9740495151506606,0.9800668017553613,0.9855429032976882,0.6493876609583799,0.6552840120834835,0.45528241335638964
25,0.9838035312469722,0.9601357341691832,,0.6434659435750292,0.6843194636927071,0.7056853272690202
26,0.8601464853609372,,,0.6378436269547109,,0.6926400185125753
