,Acc Autocorr,Acc Crosscorr MZ,Acc Crosscorr DZ
0,0.8125,0.5294117647058824,0.16666666666666666
1,0.8125,0.6176470588235294,0.16666666666666666
2,0.8125,0.5588235294117647,0.16666666666666666
3,0.8125,0.5588235294117647,0.16666666666666666
4,0.85,0.5588235294117647,0.16666666666666666
5,0.825,0.6176470588235294,0.125
6,0.8375,0.5882352941176471,0.16666666666666666
7,0.825,0.6764705882352942,0.08333333333333333
8,0.8,0.5882352941176471,0.08333333333333333
9,0.8375,0.5882352941176471,0.16666666666666666
10,0.8125,0.5294117647058824,0.16666666666666666
11,0.8375,0.6176470588235294,0.08333333333333333
12,0.8125,0.5294117647058824,0.125
13,0.8625,0.5588235294117647,0.125
14,0.8,0.5588235294117647,0.16666666666666666
15,0.8125,0.5,0.16666666666666666
16,0.825,0.6470588235294118,0.16666666666666666
17,0.8375,0.5588235294117647,0.16666666666666666
18,0.8375,0.5882352941176471,0.16666666666666666
19,0.8375,0.5294117647058824,0.16666666666666666
20,0.8,0.5882352941176471,0.08333333333333333
21,0.85,0.6176470588235294,0.16666666666666666
22,0.825,0.5588235294117647,0.16666666666666666
23,0.8125,0.5294117647058824,0.16666666666666666
24,0.825,0.5588235294117647,0.16666666666666666
25,0.8375,0.5882352941176471,0.16666666666666666
26,0.825,0.5882352941176471,0.16666666666666666
27,0.8125,0.5882352941176471,0.08333333333333333
28,0.825,0.5294117647058824,0.16666666666666666
29,0.825,0.6176470588235294,0.16666666666666666
30,0.8125,0.5588235294117647,0.16666666666666666
31,0.8125,0.5588235294117647,0.16666666666666666
32,0.825,0.5294117647058824,0.16666666666666666
33,0.8375,0.6176470588235294,0.16666666666666666
34,0.8,0.5294117647058824,0.16666666666666666
35,0.8375,0.6176470588235294,0.16666666666666666
36,0.8,0.5882352941176471,0.125
37,0.825,0.5294117647058824,0.16666666666666666
38,0.8125,0.5882352941176471,0.16666666666666666
39,0.8125,0.6176470588235294,0.16666666666666666
40,0.825,0.5588235294117647,0.16666666666666666
41,0.825,0.5588235294117647,0.125
42,0.825,0.5294117647058824,0.125
43,0.825,0.6470588235294118,0.16666666666666666
44,0.825,0.6176470588235294,0.16666666666666666
45,0.8,0.5294117647058824,0.16666666666666666
46,0.85,0.5294117647058824,0.16666666666666666
47,0.8125,0.5294117647058824,0.16666666666666666
48,0.8125,0.5588235294117647,0.16666666666666666
49,0.8125,0.5294117647058824,0.16666666666666666
50,0.8125,0.5,0.125
51,0.8125,0.5588235294117647,0.16666666666666666
52,0.8125,0.5588235294117647,0.125
53,0.825,0.6176470588235294,0.16666666666666666
54,0.8125,0.5882352941176471,0.16666666666666666
55,0.825,0.5882352941176471,0.16666666666666666
56,0.8375,0.5882352941176471,0.16666666666666666
57,0.8,0.5294117647058824,0.16666666666666666
58,0.8,0.5588235294117647,0.20833333333333334
59,0.825,0.5588235294117647,0.16666666666666666
60,0.825,0.5588235294117647,0.16666666666666666
61,0.8375,0.5294117647058824,0.16666666666666666
62,0.8375,0.5294117647058824,0.16666666666666666
63,0.8125,0.5294117647058824,0.16666666666666666
64,0.8125,0.5882352941176471,0.16666666666666666
65,0.8375,0.5294117647058824,0.16666666666666666
66,0.8125,0.5588235294117647,0.125
67,0.825,0.5882352941176471,0.08333333333333333
68,0.825,0.5294117647058824,0.16666666666666666
69,0.8125,0.5294117647058824,0.16666666666666666
70,0.85,0.5588235294117647,0.16666666666666666
71,0.8125,0.5294117647058824,0.16666666666666666
72,0.8375,0.6176470588235294,0.16666666666666666
73,0.8,0.5,0.16666666666666666
74,0.8125,0.5,0.16666666666666666
75,0.8125,0.5588235294117647,0.125
76,0.8125,0.5,0.16666666666666666
77,0.8125,0.5588235294117647,0.16666666666666666
78,0.8125,0.5882352941176471,0.16666666666666666
79,0.8125,0.5588235294117647,0.16666666666666666
80,0.8375,0.5294117647058824,0.16666666666666666
81,0.8375,0.5294117647058824,0.16666666666666666
82,0.8,0.5882352941176471,0.16666666666666666
83,0.825,0.5588235294117647,0.16666666666666666
84,0.8375,0.5882352941176471,0.16666666666666666
85,0.8125,0.5588235294117647,0.16666666666666666
86,0.8375,0.5882352941176471,0.16666666666666666
87,0.825,0.5588235294117647,0.16666666666666666
88,0.8,0.5,0.16666666666666666
89,0.8375,0.5882352941176471,0.16666666666666666
90,0.825,0.5294117647058824,0.16666666666666666
91,0.85,0.5294117647058824,0.16666666666666666
92,0.825,0.6176470588235294,0.20833333333333334
93,0.825,0.5588235294117647,0.16666666666666666
94,0.825,0.5588235294117647,0.16666666666666666
95,0.875,0.5882352941176471,0.16666666666666666
96,0.825,0.5882352941176471,0.16666666666666666
97,0.8125,0.5,0.16666666666666666
98,0.8375,0.5882352941176471,0.16666666666666666
99,0.8125,0.5588235294117647,0.08333333333333333
100,0.825,0.5294117647058824,0.08333333333333333
101,0.825,0.5588235294117647,0.125
102,0.825,0.5588235294117647,0.16666666666666666
103,0.85,0.5294117647058824,0.16666666666666666
104,0.825,0.5882352941176471,0.16666666666666666
105,0.8625,0.5588235294117647,0.16666666666666666
106,0.8375,0.5882352941176471,0.16666666666666666
107,0.8125,0.5,0.16666666666666666
108,0.825,0.5294117647058824,0.16666666666666666
109,0.8125,0.5,0.16666666666666666
110,0.8125,0.5588235294117647,0.20833333333333334
