,Autocorr_MZ,Autocorr_DZ,Autocorr_NT,Crosscorr MZ,Crosscorr DZ,Crosscorr NT
0,0.970085061300046,0.9602857077292559,0.9841310231329523,0.9261308015575647,0.8616137796213698,0.8081164255494244
1,0.964251554188279,0.9775850431878682,0.9661960015064607,0.9199796734902501,0.8828167084608074,0.7848670249548299
2,0.752035462703365,0.9742014953179192,0.9785204007055176,0.6395024749509844,0.8279537871349563,0.822082642698415
3,0.5157673475769141,0.9811612071101299,0.9752251993918845,0.5342464915284119,0.8796856364068315,0.8511291957721867
4,0.9719703762938656,0.9863491759042845,0.9768874529475132,0.7837716995627225,0.8910437767169699,0.8782139933199906
5,0.8147322149975214,0.9765413674319996,0.958454090062646,0.9324665228571287,0.8569486622822673,0.8451424170418704
6,0.9859773496663002,0.9837745896481811,0.9629628796603963,0.9442630231110183,0.8860420013543115,0.8479320966980637
7,0.9860615404901252,0.9686184869716623,0.7259693384162609,0.9425312830009712,0.8970822617806025,0.8676899355869225
8,0.9582490182376024,0.9737687291097687,0.9393891440189206,0.8888263626428756,0.7275054064542964,0.8958807547878997
9,0.9215488371225167,0.7814432721634419,0.9721745487953419,0.9189570975197092,0.7654211470106045,0.8555089490137922
10,0.9855152821676234,0.9842345191182176,0.9500264243622074,0.910330526660971,0.5105106325341694,0.8609082412287077
11,0.9805348051559813,0.9333693752643337,0.9865310740571731,0.9228656959349841,0.6575204191854472,0.9060587152508206
12,0.9639422615783517,0.9537321191063306,0.9796727623495498,0.9016880081877663,0.8627296492364597,0.8491878409800815
13,0.9504984569342989,0.9844194929999113,0.9838239299776368,0.9054340805266832,0.8478791240896697,0.833496642206633
14,0.9811017162958245,0.9836504367777577,0.9156497053709509,0.9331907108482069,0.899358340690539,0.8834295118727371
15,0.9851696679297857,0.9800558084947744,0.9261161413735568,0.9375544216840606,0.9147708261516929,0.8131694927504192
16,0.988806301027259,0.980556201200224,0.9816654532425928,0.9270033945945441,0.850231639243173,0.8731610903960338
17,0.9835557324631894,0.9737271178788627,0.9291684322277478,0.9491052255170922,0.8457381615985125,0.7642068905616894
18,0.9821481041476239,0.9002873058263456,0.9468469776761702,0.9232489461281272,0.849237499758358,0.885920114522119
19,0.9577034128800865,0.9812637186664643,0.929821381038008,0.9019826480944454,0.8508184518240747,0.8383115111128732
20,0.9705949366869773,0.9808278212126944,0.9274577822147185,0.8969420242192898,0.8867611320521236,0.8310407411100876
21,0.9692337562849713,0.9838474280433953,0.9806506222760059,0.864996468058679,0.8835672022482086,0.6943272639141633
22,0.919939086272296,0.8917548075856107,0.9647301426168693,0.8813566257033851,0.8262895566815484,0.899297238661553
23,0.9871744716115658,0.9828631896766062,0.9845408764825302,0.9272144635706134,0.8234354783130167,0.8861865403095947
24,0.8188918056901971,0.8371204181866376,0.8341428468388132,0.7555439755838937,0.5600837234625211,0.8511451995195606
25,0.9735383192763334,0.8807205441602199,,0.8906993600326117,0.8256821223776846,0.8625436647240893
26,0.979753790302144,,,0.7364670219393757,,0.9028956744744536
27,0.7780791935606928,,,0.908144805897751,,0.8408608525172674
28,0.9864210276056178,,,0.9366171878000349,,0.8669191843492253
