,Autocorr_MZ,Autocorr_DZ,Autocorr_NT,Crosscorr MZ,Crosscorr DZ,Crosscorr NT
0,0.8217477643982465,0.9633162915411977,0.9787977616368821,0.6432113200540585,0.762192968560484,0.7560278991903349
1,0.9849529167984886,0.9788253869338934,0.9645395921231269,0.7493741237050829,0.7527620798579615,0.7604429900072422
2,0.9897268867028004,0.9805121990666185,0.985348521927961,0.8655988818475682,0.7372811794710397,0.7389495123166874
3,0.9845752692910938,0.9812639373176286,0.9836719292895323,0.8501918413603327,0.7469977522665753,0.792629077004358
4,0.9809773866612364,0.9885269341677959,0.9678980030315175,0.7864205105854467,0.8139531640945954,0.7892507846160057
5,0.9845425466647413,0.9869881910445001,0.9692098259419619,0.8070224558509698,0.8087680482978039,0.762495849489353
6,0.988516043339458,0.9870599421983265,0.9810921477234639,0.8140035198729603,0.7863700399255716,0.8281370893349908
7,0.9823671144965819,0.984105379192983,0.9850112521631935,0.8358248167335258,0.7917426873744121,0.7341281662927168
8,0.9884125948438381,0.9868493276298032,0.9711212981811228,0.8087313786323613,0.8115956736340181,0.7834705596476355
9,0.9890588433757219,0.9630448206106388,0.974317683532465,0.8175874017666223,0.8180141580524969,0.7544317232885083
10,0.9863277568815502,0.9893757363174056,0.9655166867936305,0.8044242603646536,0.740561827236571,0.7461763196930318
11,0.9769905229614618,0.9874980863695129,0.9904083700011248,0.7833191820626113,0.7473315743258664,0.7195467061329026
12,0.9819451475027997,0.9692719263762304,0.9863333639451864,0.8596475629437851,0.7975687645404603,0.7954212713618314
13,0.982257507704212,0.9808387243202947,0.9867324725953467,0.8728569988325422,0.7795287042474024,0.702770290378895
14,0.9898756136519578,0.9752687570797299,0.9731227414995988,0.8299111806939121,0.8142509998937717,0.7992062632770441
15,0.9893843544216305,0.9808146322082807,0.9655166475541239,0.8143043087387916,0.7607947020257112,0.7056650345656241
16,0.9892100440242787,0.9842886326887419,0.9704233890142654,0.8000004839113746,0.7623558851427623,0.7377303075533012
17,0.9884333166786181,0.9881482973151157,0.9819570895804132,0.7913393106724139,0.7527394394752318,0.7503682509138062
18,0.9902928344905373,0.9460358312509982,0.959652784444772,0.8334749895008002,0.7966937570442494,0.79055950848566
19,0.9691649680519276,0.9888336905807511,0.9706684207979597,0.8325098220937636,0.7488469825611516,0.7450814719651848
