,Acc Autocorr,Acc Crosscorr MZ,Acc Crosscorr DZ
0,0.5375,0.17647058823529413,0.041666666666666664
1,0.5375,0.17647058823529413,0.08333333333333333
2,0.5375,0.11764705882352941,0.041666666666666664
3,0.525,0.11764705882352941,0.125
4,0.525,0.17647058823529413,0.041666666666666664
5,0.525,0.11764705882352941,0.08333333333333333
6,0.525,0.14705882352941177,0.08333333333333333
7,0.5375,0.20588235294117646,0.08333333333333333
8,0.525,0.14705882352941177,0.041666666666666664
9,0.55,0.17647058823529413,0.08333333333333333
10,0.525,0.14705882352941177,0.08333333333333333
11,0.55,0.14705882352941177,0.041666666666666664
12,0.5375,0.20588235294117646,0.08333333333333333
13,0.525,0.17647058823529413,0.08333333333333333
14,0.525,0.17647058823529413,0.08333333333333333
15,0.5,0.17647058823529413,0.125
16,0.5375,0.14705882352941177,0.08333333333333333
17,0.525,0.11764705882352941,0.041666666666666664
18,0.5375,0.17647058823529413,0.041666666666666664
19,0.525,0.11764705882352941,0.08333333333333333
20,0.55,0.17647058823529413,0.08333333333333333
21,0.525,0.14705882352941177,0.08333333333333333
22,0.525,0.11764705882352941,0.08333333333333333
23,0.5375,0.14705882352941177,0.041666666666666664
24,0.55,0.14705882352941177,0.041666666666666664
25,0.525,0.17647058823529413,0.08333333333333333
26,0.5375,0.11764705882352941,0.041666666666666664
27,0.525,0.17647058823529413,0.08333333333333333
28,0.525,0.17647058823529413,0.08333333333333333
29,0.5375,0.14705882352941177,0.041666666666666664
30,0.5125,0.14705882352941177,0.041666666666666664
31,0.525,0.17647058823529413,0.125
32,0.5375,0.17647058823529413,0.08333333333333333
33,0.55,0.20588235294117646,0.08333333333333333
34,0.55,0.17647058823529413,0.08333333333333333
35,0.5,0.17647058823529413,0.08333333333333333
36,0.525,0.17647058823529413,0.08333333333333333
37,0.5375,0.11764705882352941,0.08333333333333333
38,0.575,0.20588235294117646,0.041666666666666664
39,0.5375,0.14705882352941177,0.08333333333333333
40,0.5125,0.11764705882352941,0.08333333333333333
41,0.525,0.14705882352941177,0.08333333333333333
42,0.5375,0.17647058823529413,0.08333333333333333
43,0.525,0.14705882352941177,0.041666666666666664
44,0.55,0.17647058823529413,0.041666666666666664
45,0.525,0.20588235294117646,0.08333333333333333
46,0.5,0.11764705882352941,0.08333333333333333
47,0.55,0.14705882352941177,0.0
48,0.5,0.14705882352941177,0.125
49,0.5375,0.11764705882352941,0.041666666666666664
50,0.5,0.17647058823529413,0.08333333333333333
51,0.5125,0.14705882352941177,0.0
52,0.5125,0.14705882352941177,0.041666666666666664
53,0.525,0.17647058823529413,0.041666666666666664
54,0.5125,0.17647058823529413,0.041666666666666664
55,0.55,0.17647058823529413,0.08333333333333333
56,0.55,0.14705882352941177,0.08333333333333333
57,0.5375,0.20588235294117646,0.08333333333333333
58,0.5375,0.20588235294117646,0.08333333333333333
59,0.55,0.11764705882352941,0.041666666666666664
60,0.525,0.17647058823529413,0.08333333333333333
61,0.5,0.17647058823529413,0.08333333333333333
62,0.525,0.17647058823529413,0.08333333333333333
63,0.55,0.11764705882352941,0.08333333333333333
64,0.5375,0.17647058823529413,0.08333333333333333
65,0.525,0.14705882352941177,0.08333333333333333
66,0.5,0.17647058823529413,0.08333333333333333
67,0.525,0.14705882352941177,0.08333333333333333
68,0.525,0.14705882352941177,0.08333333333333333
69,0.525,0.17647058823529413,0.125
70,0.5375,0.11764705882352941,0.08333333333333333
71,0.5625,0.17647058823529413,0.08333333333333333
72,0.5125,0.17647058823529413,0.08333333333333333
73,0.5125,0.14705882352941177,0.08333333333333333
74,0.5375,0.11764705882352941,0.041666666666666664
75,0.5125,0.14705882352941177,0.041666666666666664
76,0.5125,0.14705882352941177,0.041666666666666664
77,0.525,0.11764705882352941,0.08333333333333333
78,0.5375,0.14705882352941177,0.08333333333333333
79,0.525,0.14705882352941177,0.125
80,0.525,0.14705882352941177,0.041666666666666664
81,0.525,0.14705882352941177,0.041666666666666664
82,0.525,0.17647058823529413,0.08333333333333333
83,0.5375,0.14705882352941177,0.041666666666666664
84,0.55,0.20588235294117646,0.08333333333333333
85,0.525,0.17647058823529413,0.08333333333333333
86,0.525,0.08823529411764706,0.041666666666666664
87,0.525,0.17647058823529413,0.08333333333333333
88,0.5375,0.17647058823529413,0.08333333333333333
89,0.525,0.17647058823529413,0.08333333333333333
90,0.5,0.14705882352941177,0.08333333333333333
91,0.525,0.14705882352941177,0.041666666666666664
92,0.5375,0.20588235294117646,0.08333333333333333
93,0.5375,0.11764705882352941,0.041666666666666664
94,0.5625,0.20588235294117646,0.08333333333333333
95,0.525,0.17647058823529413,0.041666666666666664
96,0.55,0.17647058823529413,0.08333333333333333
97,0.525,0.17647058823529413,0.08333333333333333
98,0.525,0.17647058823529413,0.08333333333333333
99,0.5375,0.11764705882352941,0.08333333333333333
100,0.5625,0.20588235294117646,0.08333333333333333
101,0.525,0.17647058823529413,0.08333333333333333
102,0.55,0.14705882352941177,0.08333333333333333
103,0.5375,0.17647058823529413,0.08333333333333333
104,0.5375,0.14705882352941177,0.08333333333333333
105,0.55,0.14705882352941177,0.08333333333333333
106,0.5375,0.14705882352941177,0.08333333333333333
107,0.5375,0.20588235294117646,0.08333333333333333
108,0.5375,0.14705882352941177,0.08333333333333333
109,0.525,0.17647058823529413,0.125
110,0.5375,0.17647058823529413,0.08333333333333333
111,0.525,0.11764705882352941,0.041666666666666664
112,0.5375,0.14705882352941177,0.041666666666666664
113,0.55,0.20588235294117646,0.08333333333333333
114,0.5125,0.17647058823529413,0.08333333333333333
115,0.5375,0.11764705882352941,0.08333333333333333
116,0.525,0.17647058823529413,0.125
117,0.5125,0.17647058823529413,0.08333333333333333
118,0.5125,0.14705882352941177,0.08333333333333333
119,0.525,0.17647058823529413,0.08333333333333333
120,0.55,0.17647058823529413,0.041666666666666664
121,0.5375,0.11764705882352941,0.08333333333333333
122,0.5,0.14705882352941177,0.08333333333333333
123,0.525,0.17647058823529413,0.08333333333333333
124,0.5625,0.14705882352941177,0.08333333333333333
125,0.5125,0.14705882352941177,0.08333333333333333
126,0.55,0.17647058823529413,0.041666666666666664
127,0.5625,0.17647058823529413,0.041666666666666664
128,0.525,0.17647058823529413,0.125
129,0.525,0.17647058823529413,0.125
130,0.5125,0.17647058823529413,0.08333333333333333
131,0.55,0.14705882352941177,0.08333333333333333
132,0.55,0.11764705882352941,0.041666666666666664
133,0.5125,0.11764705882352941,0.041666666666666664
134,0.5125,0.17647058823529413,0.08333333333333333
135,0.525,0.11764705882352941,0.08333333333333333
136,0.5375,0.11764705882352941,0.08333333333333333
137,0.5375,0.17647058823529413,0.08333333333333333
