ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
parstriangularis L,0.5401378013763236,0.716209645414967,0.7248429660158483,0.7002827036230312,0.49122695947556794,0.5108130702388946,0.613918857690772
parstriangularis R,0.5636216430803924,0.7091610732094094,0.7367743178290393,0.6598435490747293,0.4840592434254553,0.4787038083363474,0.6053606058258955
pericalcarine L,0.5489799556873921,0.7053328967895252,0.7911407887542736,0.6738110573375801,0.7886233281948515,0.5422704490377701,0.6750264126335654
pericalcarine R,0.5458378505199577,0.7015506462843188,0.8182629325544036,0.6990658988185686,0.7991214116116182,0.5426406290362834,0.684413228137525
postcentral L,0.6458929272187879,0.760281290710628,0.87801852962093,0.763844860812283,0.7110332788619471,0.5900404097150891,0.7248518828232774
postcentral R,0.6471239728227994,0.7472356200343313,0.8719485304674297,0.7542176166355968,0.7151679886139781,0.6205252031850912,0.7260364886265377
posteriorcingulate L,0.5751553686828901,0.752184598352144,0.8379430678543583,0.7302614119833958,0.5593427202236353,0.6163820118788219,0.6785448631625409
posteriorcingulate R,0.5865643859274353,0.7521614324876841,0.8385105783707134,0.7188277273881445,0.5176081709061636,0.6123888700888908,0.6710101941948386
precentral L,0.6351020564639716,0.7584623692071,0.8838330013247665,0.7623894317005209,0.6594839464004727,0.6001237772994906,0.7165657637327203
precentral R,0.6440738390678769,0.745234820135207,0.8695809200563256,0.7432133298550385,0.6262171693069944,0.5938458550019099,0.7036943222372254
precuneus L,0.5538883068324728,0.7220123421129823,0.871521556988441,0.7980889515631362,0.7984530823238821,0.5117218803921839,0.7092810200355165
precuneus R,0.5404993384518308,0.6873042595194525,0.8662779965805549,0.7829425971484882,0.7730495582852338,0.4725928519447028,0.6871111003217104
rostralanteriorcingulate L,0.4824084078172032,0.7101947133205528,0.7108917328937602,0.6908093492225073,0.5420046277554402,0.5202290358231122,0.6094229778054293
rostralanteriorcingulate R,0.47200939267557096,0.6791473247319504,0.7096398192970319,0.6710362310615775,0.524086369144377,0.45887209724309386,0.5857985390256003
rostralmiddlefrontal L,0.5764885090025286,0.7359809852519548,0.7446804726495437,0.7150039236418939,0.5058017424863808,0.5842766537085908,0.6437053811234821
rostralmiddlefrontal R,0.5834430142310241,0.7340217838411734,0.7511452802661591,0.6650514579248699,0.4688434600593614,0.5374467896622647,0.623325297664142
superiorfrontal L,0.6293690473123061,0.7390028492116489,0.8111632358959338,0.7260978881594554,0.5699117959419964,0.6603319408203433,0.6893127928902807
superiorfrontal R,0.6168494720624298,0.7430269875217872,0.8198743265196999,0.7094176538107658,0.536212456229227,0.6538949065091678,0.6798793004421796
superiorparietal L,0.6450092026893176,0.758708673447398,0.8515612600449431,0.7708853958452505,0.8461048770943294,0.6742889788239843,0.7577597313242038
superiorparietal R,0.6135096910116105,0.7283084804832376,0.852884059152539,0.7636275135626278,0.8305459776473297,0.6438612448822596,0.7387894944566007
superiortemporal L,0.5701450635388048,0.7914666285299389,0.8797074518357222,0.7873304065610752,0.6807139023866826,0.5296746546015391,0.7065063512422939
superiortemporal R,0.5892953203564195,0.7482209136621709,0.8901174857750977,0.7416426107305133,0.7131791389638575,0.4866482715755875,0.6948506235106078
supramarginal L,0.6672187200449182,0.8104052988378989,0.8656009611257897,0.7954224440328381,0.80130465286823,0.5425783298209006,0.7470884011217627
supramarginal R,0.6324004768033925,0.7351930991279982,0.8706344746477764,0.7772485791464544,0.7407895371679882,0.529405479029463,0.7142786076538455
temporalpole L,0.5124028227288234,0.6480803973149598,0.7901012329131302,0.6091264348456932,0.4111039939851743,0.45250386670025633,0.5705531247480061
temporalpole R,0.47814314152156706,0.626657560375139,0.7771494932100902,0.5599429778473203,0.42968321573528206,0.280930062496984,0.5254177418643972
transversetemporal L,0.5211439601724049,0.7645065687797825,0.858022599870341,0.7330123891941497,0.6513439548020784,0.45175210575631053,0.6632969297625112
transversetemporal R,0.5728644001259489,0.6894523799009921,0.8549093045151699,0.6896838551108763,0.6203873557868478,0.3714219273709189,0.633119870468459
