Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9961548175230146,0.9914004767708493,0.9619416660285716,0.9499460210282271,0.9817414206571162,0.9816526279554272,0.9772818692952445,0.9805052825036531,0.9735965500872248,0.9669843403314451,0.9833423138639519,0.9872140614612905,0.9648805855496242,0.9699617272784136,0.9893638751126888,0.9847689785134854,0.9775514795571314,0.9824936161224105,0.9846449026324027,0.9775533259497347,0.9738393258365614,0.9633552298476864,0.9805952557519587,0.9772536454205533,0.960374687024665,0.9828660657197184,0.9719803065270305,0.9624068137970281,0.9861846672589091,0.9862758273306347,0.9536750245009529,0.9574108979231482,0.983256577928104,0.9832050849232459,0.9834220852056228,0.9876860586972578,0.9731295988228497,0.977400182967535
Twin_MZ_1B,0.9955734857325115,0.9950707950957538,0.9657488650104804,0.9493873550477661,0.9791232948548577,0.9792798149442304,0.9781274423858308,0.9805562592730827,0.9754510072289878,0.9683485076468111,0.9821149996963585,0.988478073823755,0.9663387691220625,0.9708595734688972,0.990147604423308,0.9865606832978069,0.9787275281191916,0.9838104457964786,0.9849155779859214,0.9783370945647549,0.9750875198188287,0.9639054565851641,0.9810021684257,0.9793593060899837,0.9628673334127982,0.984715440706048,0.9766481480835327,0.961275130045248,0.9833797552098416,0.9851302031593707,0.9560685049777469,0.9614100506234999,0.9829543604969975,0.9822250379791775,0.98502376692831,0.9882428939742562,0.9748108914585063,0.9779416678380657
Twin_MZ_2A,0.9738344136482409,0.9743362997028966,0.9681829234076225,0.9554959165807888,0.9873496256351072,0.9870046841913536,0.9789510443839615,0.976585797570936,0.9710930751284771,0.9708968063782224,0.9804627032411968,0.975388839785685,0.9779172422452682,0.9823423182234889,0.983073397251637,0.9851871923755666,0.9812322632774435,0.97847892369843,0.9865820823851439,0.9875251540721541,0.9812434785105325,0.9778902569682474,0.9786646553518628,0.9777752031513596,0.9440148994294757,0.9679346535116911,0.9707554988575925,0.97279681373137,0.9843556590197298,0.9861316171304193,0.9632036098833519,0.9711523255323394,0.981650621883833,0.9805698099431674,0.9828831019243061,0.9846824570770137,0.9734335926499859,0.9715897435966303
Twin_MZ_2B,0.9691374758968087,0.9679061159034317,0.9666755363141205,0.9640564790364603,0.9859887151134865,0.9869366059875625,0.9811132186255183,0.9807398277680872,0.9706994539708496,0.9720278817702271,0.9816462203761682,0.9730891414926799,0.9769461087327507,0.9802851559238064,0.9784876457228724,0.9800697040177023,0.9781100894094358,0.975328485630679,0.9843078375363331,0.9864786212524997,0.9782671523980886,0.9765803650015086,0.9790154406131757,0.9771299043662589,0.9470972869994948,0.9674648391879376,0.9650273892045389,0.973512628270487,0.9817946956713879,0.9827557184216188,0.9620734235584529,0.9657619913577815,0.9793179258565954,0.9798779595849361,0.9752400305670941,0.9805443791083175,0.9752446904681893,0.9753306669687674
Twin_MZ_3A,0.9821438816297705,0.9799325912571571,0.964469900074395,0.9518806636600756,0.9961941392453612,0.9868050258102898,0.9826103540191857,0.9832579984909362,0.9758617314338549,0.9746771290647974,0.9879629829825042,0.9826839824404064,0.9758706285451483,0.9802860699051287,0.9855085706109876,0.9864471740634781,0.9823001918907852,0.9821486427000482,0.9862652322240737,0.9865586051059021,0.9826843390818882,0.975659069946409,0.9809551343960207,0.9788233522765238,0.9542124103475551,0.9766656371913394,0.9736090545981404,0.9694599649006519,0.9873553831369214,0.9882441583823438,0.9637727045382705,0.9660338312445739,0.9846421213212004,0.9835959243354653,0.982388122237416,0.989425756604275,0.9782882591951593,0.977612635103203
Twin_MZ_3B,0.9644185004675346,0.9666680924711316,0.9736236939074655,0.973117283567789,0.9637712951360518,0.9733230045799743,0.9673562683791519,0.9657230056628126,0.9697015853807054,0.9621577622550916,0.9637034427243706,0.9668229097766905,0.9637355955923981,0.9695242415855205,0.9697586212522269,0.9675904331720637,0.9665256803877569,0.9658347849203492,0.9711674937157657,0.9685142913166013,0.962988967384284,0.9609442864417495,0.9711029126937232,0.9655957247367495,0.9675753315391444,0.9660956829788327,0.9645274642131867,0.9622586855113122,0.9678803648174796,0.970325512366282,0.9593067776843824,0.9578249201404205,0.9703322232293299,0.971146679904197,0.9683318318369079,0.9683920942867346,0.9636370410168431,0.9621810747149774
Twin_MZ_4A,0.9796744324712574,0.9779867391474425,0.9725498515994346,0.9621671455699944,0.9847966678577851,0.9849042970777282,0.9970048824136659,0.9950583242381139,0.988607179047174,0.9862903321941788,0.988792750801901,0.9851258959941556,0.9819793017928551,0.9849078192127427,0.9886895149897907,0.9902845470926465,0.9918482156776506,0.9904234950475814,0.9890048128095408,0.9925523200551583,0.9875535726972458,0.9838457192356977,0.9894673333821493,0.9882561279638599,0.9608027333417739,0.9816761710221031,0.9814411108628414,0.9782776934909769,0.9806480280193839,0.9826575963567317,0.975261676294868,0.9785232318954422,0.9856610161946999,0.9856915217052353,0.983095347833736,0.9881919391956955,0.9904499594743501,0.9885678419095364
Twin_MZ_4B,0.9762905715926704,0.9746890686494375,0.972217553352774,0.9670923105319722,0.9776696791598751,0.983747079263828,0.9928809311337907,0.9930434074837138,0.9871660061063006,0.985546786315384,0.9838360071225514,0.9838217585000808,0.980813437745892,0.9819676550969456,0.9861968169075588,0.9871869106171568,0.9886500797383394,0.9890536301085602,0.987160241825841,0.9904947634824393,0.9834462676171924,0.980638860514468,0.9870558146188388,0.9852001713664198,0.9613622331466106,0.982196089870051,0.9815347481028114,0.9792456686992406,0.9789917353558928,0.9792826808232715,0.9745566860185015,0.9766716683810366,0.9853490042409663,0.985923913328523,0.9823547119413459,0.9839062918294672,0.9887751832850318,0.9888558269041143
Twin_MZ_5A,0.967742044266964,0.9655858645417301,0.970009751249687,0.9597853979081383,0.9640130196028627,0.9631748281861028,0.9809280948019286,0.9793747808865247,0.9903677836806208,0.9786796262164902,0.9721425235655462,0.97692982673382,0.9698524323839265,0.9709374568462994,0.979365265058008,0.9783920282413753,0.9770095105942014,0.9771586277629898,0.9721658269974494,0.974335324457462,0.9704305035452837,0.9651121859191544,0.980010487856509,0.9773206782001033,0.9699906281385229,0.9766932106074315,0.981765928389762,0.9692347447717353,0.9646604598415778,0.969297641702178,0.969985220768786,0.9681895912038625,0.9731059006754426,0.973494708698508,0.9721811402618818,0.9747596510971757,0.977061312328285,0.9740804775177339
Twin_MZ_5B,0.9670606369464182,0.9635933696578889,0.9638324071043554,0.9546729339527723,0.9735798880471419,0.9778976960469383,0.989897995502782,0.9872198194069804,0.991405486694884,0.9974662940861567,0.9839965587748205,0.9826719937444658,0.9880690846339739,0.9876992211277245,0.9825245447183173,0.9843166814314153,0.986812172877191,0.9816926846325749,0.9795755985854342,0.984256951320861,0.9856204029951638,0.9835002433618288,0.9862205475467802,0.9857835388556906,0.958306900400677,0.9793505036658194,0.9853736943088701,0.984760620375569,0.9672714606389179,0.9709517781417257,0.9871174632052405,0.9857016108104438,0.9843307737865823,0.9833972033382432,0.9752498007023022,0.9769135376621235,0.9861433696128419,0.9828835283015088
