ID,Z_score
Twin_MZ_1A,0.35924971461315525
Twin_MZ_2A,-2.177760915605607
NotTwin1,0.5110254220116777
Twin_DZ_1A,0.502642207721474
Twin_DZ_2A,0.5059774982415607
Twin_DZ_3A,0.4071055841453286
Twin_DZ_3B,0.3999587988948009
Twin_DZ_4A,0.1959157050473171
Twin_MZ_3A,0.37947567747592015
NotTwin2,0.28026318584765453
Twin_MZ_4A,0.4485681152922166
NotTwin3,0.5091603178211774
Twin_DZ_2B,0.44237199093616814
Twin_MZ_5A,-0.06365405840693794
Twin_MZ_6A,0.5275607374238325
NotTwin4,-0.1110603898467622
NotTwin5,0.4719582979826858
NotTwin6,0.40508313443647714
Twin_DZ_5A,0.4992418337894827
Twin_MZ_7A,0.37485725191909947
Twin_DZ_6A,0.5637011826648566
Twin_MZ_8A,0.5717499111950076
Twin_MZ_3B,-2.1865769612343757
NotTwin7,-4.495457934964906
Twin_MZ_9A,0.5790225098905343
Twin_MZ_10A,0.585460218969287
Twin_DZ_7A,0.4239761376622231
NotTwin9,0.16405678019473052
NotTwin10,0.48822961594256725
NotTwin11,0.3905014803323175
Twin_MZ_11A,0.5284020845831284
Twin_MZ_12A,0.1300588777357897
NotTwin12,0.559790440660302
NotTwin13,0.4115570940049799
Twin_MZ_13A,-1.9297815001478027
Twin_DZ_8A,0.22798979056463506
Twin_MZ_11B,0.42666667129743224
Twin_DZ_9A,0.5669338105467402
Twin_MZ_14A,-1.7659235567259293
Twin_MZ_15A,0.5430349036619071
Twin_MZ_14B,0.21357911827520884
NotTwin14,0.5178383167416859
Twin_DZ_10A,0.2839231846892026
Twin_MZ_10B,0.4202307801534972
Twin_MZ_8B,0.43901097454463517
NotTwin15,0.2601105749287022
Twin_DZ_4B,0.34944828691272295
Twin_MZ_16A,-0.13618530870256246
Twin_DZ_11A,0.5589720246313938
Twin_MZ_17A,0.512741358237513
Twin_MZ_1B,0.2999502402102076
Twin_MZ_4B,0.10877606179177983
Twin_DZ_6B,0.23207496341983808
Twin_MZ_18A,0.3481277127436329
Twin_DZ_10B,0.5826305884888594
NotTwin16,-0.012173069873947577
Twin_MZ_16B,0.13481969494615623
Twin_DZ_12A,-2.610220210612487
NotTwin17,0.19964993558869285
Twin_DZ_7B,0.49950655159028606
Twin_MZ_6B,0.5938651219516847
NotTwin18,0.49869790442560596
NotTwin19,-1.9612648882232524
Twin_DZ_8B,0.5341624414149071
Twin_MZ_7B,0.38163512455307796
Twin_MZ_15B,0.45605086489303215
NotTwin20,0.3796411452896259
Twin_MZ_12B,0.09436282013222314
Twin_MZ_18B,0.305771037647264
NotTwin21,-2.784593417183027
NotTwin22,0.5240748144601354
Twin_MZ_19A,0.41189182434157257
NotTwin23,0.1389637956336529
Twin_MZ_2B,-3.3807657702301332
NotTwin8,-1.1027180380609558
NotTwin24,-0.7229152273976087
Twin_DZ_1B,0.41500415830225157
Twin_DZ_13A,-0.46160240025273597
Twin_DZ_12B,0.43558915612329613
Twin_MZ_5B,0.5242459749813153
Twin_DZ_13B,-0.04833433154539907
Twin_DZ_9B,0.5494555171928549
Twin_MZ_13B,0.5642231416243305
Twin_MZ_17B,0.49528716253986405
Twin_DZ_11B,0.3449628453108831
Twin_DZ_5B,-0.332267196666096
Twin_MZ_9B,0.4827443174680535
NotTwin25,-2.6888042932920793
Twin_MZ_19B,0.49849294928649324
