Subjects,Twin_MZ_1A,Twin_MZ_2A,NotTwin1,Twin_DZ_1A,Twin_DZ_2A,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_MZ_3A,NotTwin2,Twin_MZ_4A,NotTwin3,Twin_DZ_2B,Twin_MZ_5A,Twin_MZ_6A,NotTwin4,NotTwin5,NotTwin6,Twin_DZ_5A,Twin_MZ_7A,Twin_DZ_6A,Twin_MZ_8A,Twin_MZ_3B,NotTwin7,Twin_MZ_9A,Twin_MZ_10A,Twin_DZ_7A,NotTwin9,NotTwin10,NotTwin11,Twin_MZ_11A,Twin_MZ_12A,NotTwin12,NotTwin13,Twin_MZ_13A,Twin_DZ_8A,Twin_MZ_11B,Twin_DZ_9A,Twin_MZ_14A,Twin_MZ_15A,Twin_MZ_14B,NotTwin14,Twin_DZ_10A,Twin_MZ_10B,Twin_MZ_8B,NotTwin15,Twin_DZ_4B,Twin_MZ_16A,Twin_DZ_11A,Twin_MZ_17A,Twin_MZ_1B,Twin_MZ_4B,Twin_DZ_6B,Twin_MZ_18A,Twin_DZ_10B,NotTwin16,Twin_MZ_16B,Twin_DZ_12A,NotTwin17,Twin_DZ_7B,Twin_MZ_6B,NotTwin18,NotTwin19,Twin_DZ_8B,Twin_MZ_7B,Twin_MZ_15B,NotTwin20,Twin_MZ_12B,Twin_MZ_18B,NotTwin21,NotTwin22,Twin_MZ_19A,NotTwin23,Twin_MZ_2B,NotTwin8,NotTwin24,Twin_DZ_1B,Twin_DZ_13A,Twin_DZ_12B,Twin_MZ_5B,Twin_DZ_13B,Twin_DZ_9B,Twin_MZ_13B,Twin_MZ_17B,Twin_DZ_11B,Twin_DZ_5B,Twin_MZ_9B,NotTwin25,Twin_MZ_19B
Twin_MZ_1A,0.9957003643628192,0.9622382444748774,0.9768402601815592,0.9705424704744077,0.9718197609394488,0.9842442923935399,0.9639737983187548,0.9841257745178873,0.980012410260847,0.9506118637770612,0.9754113476416642,0.9722310857094648,0.9654607793878254,0.971345842771824,0.9790857958689168,0.978275677509067,0.9840012096090553,0.9658567546512354,0.9658271882369198,0.96171689057832,0.9687954532017646,0.9889693393724387,0.9809884730958278,0.9623247003138017,0.9764520941116772,0.9837737638848538,0.986268540856822,0.9262600232441829,0.980939524083729,0.9744257183539731,0.9699554388341303,0.9796439041209257,0.9713146503299899,0.9774278654918407,0.9610059283206751,0.9653826046361835,0.9595463816081167,0.968873832904046,0.9716902707134378,0.9845713988112088,0.9609003520257371,0.9746200390819393,0.9606365096108289,0.9757382131305485,0.9840849612695883,0.9446357588956831,0.9832737099419377,0.9519032149831244,0.9695913055032248,0.9816774443627837,0.9913586449606397,0.9788664541433698,0.9808668239492053,0.982944518106801,0.9024549568456202,0.9655240101218426,0.954914762562329,0.9531891240727024,0.981264913326543,0.9890831060252447,0.9841642426279444,0.9761824191712754,0.9351868379104236,0.9730867067436278,0.9659702388408455,0.9853178052191475,0.9629829852340259,0.9754255962267986,0.9864272178503637,0.9643703865174099,0.9533491727248691,0.9719573375404225,0.9650107657589124,0.9470693295361019,0.9728759937543334,0.9755450410743902,0.9760634054051929,0.9690552014537017,0.982902263260069,0.9632949453799536,0.9624528579403788,0.9646131424946087,0.9795252876703318,0.9816674508004286,0.9713365415480227,0.958807040954121,0.9809777168032439,0.9456241502692835,0.9746253333591377
Twin_MZ_2A,0.9715973310237034,0.9709553527320259,0.9708177965706043,0.9718924988723561,0.9782975062663786,0.9797045896025558,0.9686073775319524,0.9744900422717593,0.9860783909700465,0.967332858279843,0.9766026099698062,0.9768568574202803,0.9513031284739015,0.9684287841138373,0.9767528673200624,0.9788880202185442,0.9808633045004835,0.9686768334043738,0.9811548997086479,0.9769739423434769,0.9823277885136719,0.9807096514145068,0.9858765276578075,0.9737350557393399,0.9791385549252103,0.9850358159201207,0.9761212613981693,0.9540622986315437,0.9820654533264466,0.982691042997311,0.9787011878536276,0.9765965589413137,0.9758219637134724,0.9795361011060033,0.9432472127196683,0.9661764966682413,0.9762403846517331,0.9586730236675812,0.9681284782113593,0.9809833728731079,0.972881796445176,0.9823221003230185,0.9741430465031135,0.9863987266437008,0.9827482437491111,0.9761299409362074,0.9791646582056163,0.9611946923536077,0.9704394836815868,0.9798312666281879,0.972532911677632,0.9736565991458621,0.9711168111113276,0.980936262481801,0.9431276188257487,0.9742178272899247,0.9690491670516848,0.9298433844814774,0.9753275169300915,0.9836218118259032,0.9707091269190999,0.9764548704462399,0.9578595482672676,0.97658854975724,0.9802696049388713,0.9844168242057114,0.9537612349484723,0.9752866865041501,0.982744845300968,0.9308211825555136,0.9744231396147847,0.9709254110011392,0.9704919094118084,0.9522681294631227,0.9677935047180424,0.9805949995550376,0.9778923382338102,0.9541242354326536,0.9814673942723154,0.9664206085526341,0.9568485169478012,0.9745217909999682,0.9636179061826124,0.9782155108979029,0.9610395708295391,0.9642206813859373,0.9750562891211996,0.9445367207875934,0.9659703014796285
NotTwin1,0.9775184751385035,0.9691952499930564,0.9971807253830347,0.9732311945107519,0.982563716139817,0.9833208418435231,0.9753647905260757,0.9781161588311806,0.9724338619421566,0.9747316970435633,0.9858121493555245,0.9845694463733901,0.9684150361640427,0.9841211855999727,0.9747742407651219,0.9795323354662249,0.9814893578201801,0.9754066391873193,0.972497358947408,0.9741802134531454,0.97715549075083,0.9841287221419179,0.9776600024896819,0.9771337150659322,0.9888666303636162,0.9789724078258439,0.9865714985140386,0.9450609390006659,0.9850317762998511,0.9847633608898185,0.9816945239606405,0.9831122156410074,0.9856051745877948,0.9749272828132451,0.9577556998216377,0.9695829101227127,0.9778721747374657,0.968917589728366,0.9769945585724847,0.9722864068656654,0.9712772961171979,0.9777799398198148,0.9772602014304448,0.9839258931674628,0.9882980704787824,0.963631990249986,0.9746545238797921,0.9669626148169557,0.977602924910908,0.9833895144796432,0.9786631788411496,0.9842937058672399,0.9746335480876627,0.9831295123417745,0.9405096489729246,0.9824203395691,0.9754328636176356,0.9445921796158859,0.986983606455661,0.9831804537021532,0.9757960713026097,0.983847646440982,0.9684314039143922,0.9836187074360281,0.9731809710564752,0.9780267737498388,0.9652272269943356,0.9831449654770796,0.9834533663729745,0.9611601167245567,0.9783937669801215,0.9784727265646151,0.9699858689271742,0.9593932765907801,0.981366756395581,0.9807665100387029,0.9843271348600668,0.9834779195897585,0.9776741672510786,0.9745760943291756,0.9789653994750118,0.9772292507041263,0.9769482740878539,0.9819171904518071,0.9731975625231848,0.9662249869148607,0.9902098529422667,0.9570755165918643,0.9750470386526995
Twin_DZ_1A,0.9674484399006728,0.9661254212399912,0.9739259068402518,0.9970989587823577,0.9839020570408643,0.9841507439973822,0.9842490109895851,0.9829215043378813,0.9783949461788323,0.9811357427967107,0.9865069685208228,0.9717786138679078,0.9611823857681479,0.9839591575704638,0.9817990627538488,0.9752995972814938,0.9798885356586164,0.9794614610178671,0.9823271337792758,0.982231796105755,0.9837851224071171,0.9763173499303301,0.9789404245321627,0.981191668534676,0.9813398522215766,0.9832423026189345,0.9685785315377995,0.9634739024884296,0.9798737342533161,0.9840656660680178,0.9852780363484253,0.9826155011809357,0.9797426748264166,0.9890713394238773,0.9616584228982591,0.9752426803315832,0.984145199454008,0.9784435227653081,0.9808025375305904,0.9726044026673528,0.9797401446204161,0.9722066512813435,0.9860854464814582,0.9869868100806307,0.9767436077984173,0.9608792486272433,0.9799640430897183,0.9779230042084868,0.9822422782760045,0.9859177986413041,0.9664777095830812,0.9831008015773526,0.9573272892045971,0.9727782088405841,0.9537381097401612,0.9793830095999649,0.9786731923067518,0.9426192967249463,0.9802645252043918,0.9798274567485699,0.9786581040407161,0.9846806024253782,0.975209620473686,0.9861195453601403,0.9809245073433313,0.9743383443317569,0.9730506172258879,0.9786486131155905,0.9734815870443949,0.946288310424363,0.9816863726761229,0.9837103147824965,0.9839431407624666,0.9517062494182922,0.9685460858176191,0.980539195641292,0.9864785769701927,0.9697633011516881,0.9800536388615221,0.9821406715237978,0.9731217278757116,0.9860504879467054,0.9779298891263556,0.9863768753081211,0.9795349377202036,0.9722794240233477,0.9759092513143282,0.9585612613612274,0.9791418379308579
Twin_DZ_2A,0.9740405063483406,0.9725122310909748,0.982302876202017,0.9860469447981591,0.9971314899045093,0.9887718736176048,0.9871452300376233,0.9867418588052621,0.9788349674825529,0.9853592439032728,0.9919733543361452,0.9804113417573852,0.9711180066028212,0.9868736266567337,0.9839522382262096,0.9833619696879758,0.986449725109828,0.9847097903582903,0.988101712385348,0.9868558370629656,0.9875154844096273,0.9833389874018479,0.9843029370908225,0.9855384530951068,0.9893151197074003,0.9881457002529376,0.9728539138056311,0.9650501880257045,0.9834676342282911,0.98780278233937,0.9866292067872917,0.9893814433423878,0.9897057743240102,0.9853508989006525,0.9603129450880974,0.9818161049469067,0.984236781920621,0.9812835339570919,0.9863478882517486,0.9729606173906734,0.982898176510193,0.9761254443413734,0.987665951499866,0.9914953516510019,0.9843560613610949,0.9698940055136166,0.9824380144338265,0.9775561423376752,0.9865335661131535,0.9863501819533895,0.9727613313508072,0.9893777434108846,0.963145123201105,0.9784607887733912,0.960364449119835,0.9869186051415683,0.9832889290029907,0.9485093093384962,0.9871144410872794,0.9831838885418636,0.982806135671868,0.9875669469791223,0.9793546656557863,0.9895810771235072,0.9851279024728659,0.9774790470138375,0.975458845278297,0.9875114595097407,0.9802106618927482,0.9530976951749905,0.9869058052486557,0.9883561726203806,0.9834245376525179,0.955584536712789,0.9738929964680394,0.9851221635952134,0.9906451923902807,0.975569204162323,0.9851729459440179,0.9865951193389024,0.9803866723331707,0.9896623109415161,0.9807475760225257,0.9863503117092237,0.980743609239374,0.9717712784264811,0.9853258752259066,0.9623536297218024,0.9845463837091581
Twin_DZ_3A,0.9799892808396993,0.9696083959211791,0.9811763478234784,0.9822470169240165,0.9850767305639752,0.99616713183871,0.9843945951254849,0.9867722659424525,0.9786188478599576,0.9719753064155576,0.9870602602621009,0.9774784378805821,0.9732122551980487,0.9886250620077266,0.9825681145943058,0.9820974276810233,0.9890701662692329,0.9812466517160172,0.9808917127990711,0.9811863183128033,0.9826861058840803,0.9908557372481694,0.982319566861901,0.9841707896682942,0.9882720382162534,0.987842284206935,0.9813472709516754,0.9558599657895379,0.9823692427996755,0.9842225660947982,0.9818312029381384,0.9878781905629782,0.981119187291152,0.984740518233005,0.9653695435092018,0.9766976145047682,0.9770245046957272,0.9789866044713984,0.9897488569469493,0.9796269454067084,0.9768225134090952,0.981305252841957,0.9788239570455255,0.9855471437714596,0.9886104015761557,0.9633409695397623,0.9872142420680686,0.9770926660742933,0.981757786182518,0.9868299495988337,0.9803734550570844,0.9874911757514713,0.9746237310246695,0.9880843664944627,0.9370846481062489,0.9811415052624937,0.9774746210806476,0.9563621230884898,0.987387634325361,0.9868084526539491,0.9873494136511667,0.9915955574144527,0.9670065377646608,0.9863815612624192,0.9812616432142914,0.9823920092324337,0.9820537392771518,0.9878904800910068,0.9888738564120937,0.9719675309877704,0.9743852264410333,0.9828788906856163,0.9796760348444395,0.9589924682217593,0.9735476431812151,0.9858886503213165,0.9844793807233855,0.9774190303310066,0.9865044420496323,0.985458011397266,0.9777671527774567,0.9796768978347743,0.9827140286405853,0.9868990957667443,0.9834864460506327,0.9731337590702654,0.9885232673007012,0.9619600527882564,0.9818893549325869
Twin_DZ_3B,0.9648391533196115,0.9663733393733782,0.9694236817998642,0.9820232843497367,0.9857259775280336,0.9854421561197104,0.9960974248843754,0.9809230964247936,0.9663908571199952,0.979918641353182,0.9871459428767875,0.9728095267357938,0.967265402042047,0.9868588782780907,0.976468237875014,0.9732076866484207,0.9797318835101482,0.9866418984288499,0.9824045732116939,0.9878327253034349,0.9832089837440006,0.9781053184614075,0.9767939322832189,0.9873566875841235,0.983819551548754,0.9781834869543983,0.962981168874385,0.9770926200109821,0.9775524138001936,0.9826750353187639,0.9808567444451447,0.9848264396296147,0.9753373088282544,0.9811595026323262,0.9563938344274829,0.9818472491795223,0.9792089488464889,0.9831643673709745,0.9830425140895884,0.959859176748015,0.9835904238043605,0.9695638840793571,0.9844520466217526,0.9807090396437138,0.9773796895297824,0.9658012494220101,0.9766054923573152,0.9868370037273743,0.9851559125254592,0.9808692092476954,0.9619193830921455,0.9847910311736224,0.9508117763038084,0.9741247847080259,0.9632601950442361,0.9840990775807981,0.985758938438402,0.9485587112925724,0.9812513028380148,0.9737096447026301,0.980517711991536,0.9857274191164787,0.9792620086023724,0.9863929884398537,0.9835732258408076,0.9656975826976719,0.976799197679183,0.9830109886142444,0.9726786569384347,0.9450225259827065,0.981457544701813,0.978971190372099,0.9860545837494876,0.95084328677128,0.9624484951602947,0.985087852358931,0.9829258807991785,0.9684186403866835,0.9768490869281532,0.9906352353263288,0.9703656894067855,0.9864701243826379,0.9766182186901865,0.9812575340992787,0.9821331254808251,0.9726757725815114,0.977958922718658,0.9522861221285044,0.976642126983049
Twin_DZ_4A,0.983700598760161,0.9784216068748621,0.9792526751665087,0.9811159956098633,0.9868449370060981,0.9886281103039877,0.9809990938674922,0.9941072681738362,0.9772086143086209,0.9726887165719458,0.9886738214416504,0.9750328980795435,0.9778900427844128,0.9874721199430083,0.9836197387823356,0.9859849215553866,0.9871315653921491,0.9818466432238991,0.9806290147423826,0.9769549936742958,0.9787986708557015,0.9864180624501226,0.9811423903130874,0.9776820756986468,0.9853793925924083,0.9863296238775955,0.9769468508226318,0.9527297566382322,0.9795887601366153,0.980936502119832,0.9778187022391697,0.9902157749803621,0.9814598903712232,0.9831329835202134,0.9736888125398835,0.9804602594846072,0.9729496633075281,0.982464470565793,0.9844198112695168,0.9748860537958954,0.9759611909954273,0.9699507577372893,0.9787790509803951,0.9847559402400728,0.9840649925373597,0.9555933545789951,0.9881547271254167,0.9713422949648699,0.9832176739694549,0.9829133071093831,0.98049065551215,0.9886447901758659,0.9737915592954465,0.9788947315261793,0.9344931683039253,0.9779494627519403,0.9720077911157827,0.9655106851417719,0.9866647161305767,0.9827832931543944,0.9875979338270819,0.9844829446445933,0.9607669048384748,0.9844796328459247,0.9788394373352425,0.9781290669515974,0.9774986592257113,0.9876746611998917,0.9826210989780357,0.9673344231304797,0.9722821535999282,0.9876283082755428,0.9807097160385714,0.9625354947142717,0.9831586515287417,0.9814337448279555,0.9858161759450484,0.9817060470092009,0.9872381206120296,0.9806236034287907,0.9813271867245563,0.9796186502999646,0.9870895026296029,0.9827992853744305,0.983735744496727,0.9701452469164731,0.985408417993261,0.9664125825915306,0.9870832838338441
Twin_MZ_3A,0.9801596043629158,0.9656814920457151,0.9786934982090268,0.979887286721038,0.9775607143263116,0.9848472437049164,0.9709917957677678,0.9815054284856496,0.9958976405114965,0.9680155697053179,0.9807196348991641,0.9744085757884775,0.960708693376279,0.97558300807402,0.9839584700678405,0.9815419523674681,0.9854685269264583,0.9686081163640166,0.9760304454391762,0.975101528177583,0.9771755464387103,0.9846947155924748,0.9862609757599757,0.9699900905056451,0.9815338835772485,0.9858265358644511,0.9826381135149074,0.9448401297357847,0.9828121421400542,0.9817134297438765,0.981854216055925,0.9802897979321359,0.9793095750953307,0.9850941355792922,0.9546654232320031,0.9690172583592732,0.975643723532702,0.9682303945159042,0.9732076537752488,0.9862122432233092,0.9697918067391844,0.9819823372836616,0.9737485756118058,0.9856119248075633,0.985504225876588,0.9655096058423742,0.9849143411113703,0.9635650406947555,0.9737661723317578,0.984141869115467,0.9783872634464278,0.9811285787273585,0.9747236789295359,0.9819722428505635,0.928926744806211,0.972371281248106,0.9657607436185254,0.9389967245504853,0.9797727242485961,0.9892935246559467,0.9790837036328801,0.9802338287316172,0.9570249017274725,0.9828392688184359,0.978019001174872,0.9874100988777594,0.9653881185762234,0.9769593168061914,0.9869704062712812,0.9479931598386665,0.9695992740294641,0.976511296989407,0.9718940182717044,0.9501891860725928,0.9707032366277877,0.9809512514255541,0.9793327071259834,0.9652129791968325,0.9848019790489584,0.9714612791810315,0.963451275534709,0.973922472605323,0.9726879926100949,0.983298042769276,0.9694458687050427,0.9674259712023882,0.9805362768753387,0.9491950925978337,0.9738194352269269
NotTwin2,0.9493633917106588,0.9559998211699183,0.9714171634198205,0.9739353470736851,0.976967377298009,0.9678927628680656,0.9758565972875659,0.9660754837538214,0.9675841451017649,0.9949299605853585,0.9769992089733865,0.9754468490831445,0.9510802920306143,0.9728040888871152,0.9672870603798275,0.967028742255894,0.9702098757985715,0.9724810545597304,0.9729948449466855,0.9790603987595939,0.9761856389425865,0.965513007326347,0.9685625381859415,0.9815180003380928,0.9805918232752063,0.970950991613069,0.960534188723265,0.9655060672882183,0.9743492769649351,0.9827241885878832,0.9853572385630445,0.9678820806767663,0.9740693505031769,0.97523622995683,0.9353576273100522,0.9658345252948761,0.9842095175142178,0.9639671110408312,0.9670096381215856,0.953641731429187,0.9705120698651344,0.9671753862559318,0.9857713090866267,0.9794937652869253,0.9724732336662005,0.9802435724807208,0.9608855808978292,0.9746002321863662,0.9690647066257452,0.9714726050454625,0.951530714133588,0.971996728878134,0.9511929799178975,0.9651066302954832,0.9715979562555339,0.9800796200257125,0.9828212006963184,0.9189319187107854,0.9743702431500082,0.9665024621189979,0.9564716142182617,0.9783258727447772,0.9824864605520771,0.9803634607356864,0.9804783032168752,0.9561576865632144,0.9593892846273819,0.971656236344306,0.9642246334754306,0.9202525166597202,0.9850753653081139,0.9703782541205888,0.969558972279295,0.9417662390448143,0.965431513607592,0.9773062844449989,0.9759114426539968,0.9602049184546042,0.9690422366083671,0.9743867607277042,0.9622355826542421,0.9812333334488195,0.9554091204837634,0.9697337914605217,0.9614867962972901,0.9555999899279828,0.9711362030983322,0.9392998848197407,0.958198319617585
