Subjects,Twin_MZ_1A,Twin_MZ_1B,Twin_MZ_2A,Twin_MZ_2B,Twin_MZ_3A,Twin_MZ_3B,Twin_MZ_4A,Twin_MZ_4B,Twin_MZ_5A,Twin_MZ_5B,Twin_MZ_6A,Twin_MZ_6B,Twin_MZ_7A,Twin_MZ_7B,Twin_MZ_8A,Twin_MZ_8B,Twin_MZ_9A,Twin_MZ_9B,Twin_MZ_10A,Twin_MZ_10B,Twin_MZ_11A,Twin_MZ_11B,Twin_MZ_12A,Twin_MZ_12B,Twin_MZ_13A,Twin_MZ_13B,Twin_MZ_14A,Twin_MZ_14B,Twin_MZ_15A,Twin_MZ_15B,Twin_MZ_16A,Twin_MZ_16B,Twin_MZ_17A,Twin_MZ_17B,Twin_MZ_18A,Twin_MZ_18B,Twin_MZ_19A,Twin_MZ_19B
Twin_MZ_1A,0.9957003643628192,0.9913586449606397,0.9622382444748774,0.9470693295361019,0.980012410260847,0.9809884730958278,0.9754113476416642,0.9788664541433698,0.971345842771824,0.9632949453799536,0.9790857958689168,0.9841642426279444,0.96171689057832,0.9659702388408455,0.9889693393724387,0.9840849612695883,0.9764520941116772,0.9809777168032439,0.9837737638848538,0.9757382131305485,0.9699554388341303,0.9595463816081167,0.9796439041209257,0.9754255962267986,0.9610059283206751,0.9795252876703318,0.9716902707134378,0.9609003520257371,0.9845713988112088,0.9853178052191475,0.9519032149831244,0.954914762562329,0.9816774443627837,0.9816674508004286,0.982944518106801,0.9864272178503637,0.9719573375404225,0.9746253333591377
Twin_MZ_1B,0.9945042169118108,0.9951219804308313,0.9650195274092848,0.9466363738114478,0.9769768939792134,0.9785076767734433,0.9771129210439999,0.9793592915588502,0.9728310723748843,0.9639518101165516,0.978851600187946,0.9852990492799264,0.9632607661843671,0.9658536050625759,0.9894869449213177,0.9858662665306652,0.9778385636874638,0.9822107024060245,0.9836795633220417,0.9765389157305844,0.9705651055555381,0.9602497905038412,0.9802593761694343,0.977743477158219,0.9627357870445838,0.9817740829688058,0.9753807104587808,0.9602889547225203,0.9807258283454754,0.9835954959924651,0.9534035460584076,0.9591394476501812,0.9807278654337069,0.980642072891051,0.9832438597220183,0.9870536028693733,0.9739327554543414,0.9759414965978578
Twin_MZ_2A,0.9715973310237034,0.972532911677632,0.9709553527320259,0.9522681294631227,0.9860783909700465,0.9858765276578075,0.9766026099698062,0.9736565991458621,0.9684287841138373,0.9664206085526341,0.9767528673200624,0.9707091269190999,0.9769739423434769,0.9802696049388713,0.9807096514145068,0.9827482437491111,0.9791385549252103,0.9750562891211996,0.9850358159201207,0.9863987266437008,0.9787011878536276,0.9762403846517331,0.9765965589413137,0.9752866865041501,0.9432472127196683,0.9636179061826124,0.9681284782113593,0.972881796445176,0.9809833728731079,0.9844168242057114,0.9611946923536077,0.9690491670516848,0.9798312666281879,0.9782155108979029,0.980936262481801,0.982744845300968,0.9709254110011392,0.9659703014796285
Twin_MZ_2B,0.9651635731286803,0.9643249941137912,0.9679671211920775,0.9592217128469547,0.9854595773461257,0.9851344388393317,0.9768339984040678,0.9762829948627119,0.9675349424777661,0.9662356931077809,0.9771614669103978,0.9673429649930518,0.976080624730775,0.977208237317051,0.9745918458154517,0.9761668025976008,0.9745000112128934,0.9700814145855361,0.9822923095462277,0.9851553844715595,0.9751650116970182,0.9744162822196072,0.9756933846180595,0.9733604367440081,0.9456435386305567,0.9621593768185556,0.9617191184796112,0.972954281767024,0.9779387779211635,0.9802735492702589,0.9599925292354777,0.9632473846777523,0.9767113598611981,0.9770530581515062,0.971728014865014,0.9767513788548265,0.9719234488658388,0.9682971839647254
Twin_MZ_3A,0.9801596043629158,0.9783872634464278,0.9656814920457151,0.9501891860725928,0.9958976405114965,0.9862609757599757,0.9807196348991641,0.9811285787273585,0.97558300807402,0.9714612791810315,0.9839584700678405,0.9790837036328801,0.975101528177583,0.978019001174872,0.9846947155924748,0.985504225876588,0.9815338835772485,0.9805362768753387,0.9858265358644511,0.9856119248075633,0.981854216055925,0.975643723532702,0.9802897979321359,0.9769593168061914,0.9546654232320031,0.9726879926100949,0.9732076537752488,0.9697918067391844,0.9862122432233092,0.9874100988777594,0.9635650406947555,0.9657607436185254,0.984141869115467,0.983298042769276,0.9819722428505635,0.9869704062712812,0.976511296989407,0.9738194352269269
Twin_MZ_3B,0.9615507555831302,0.9646569562418781,0.9706293141319746,0.973264625383248,0.9654920455084777,0.9708693644633829,0.9647445156477139,0.9631672252788068,0.96902691682385,0.961345535890761,0.9625340504670035,0.964504050870451,0.9613683133797717,0.9659644725523766,0.9673209113405612,0.9636545509582888,0.9636301197791054,0.9620386124125675,0.9708307980147246,0.9663052284791128,0.9619020497418411,0.959280026793518,0.967203384492269,0.9616599188253747,0.9695524594299838,0.9623802114293372,0.9625042837201971,0.9624026056741957,0.9665189978663022,0.9677219756309114,0.9579697495315471,0.9544140192821547,0.969682493916108,0.9707294937749791,0.9643998379615277,0.9648462151907513,0.9641719122914733,0.9606174324856224
Twin_MZ_4A,0.9787584180737416,0.9774887959273733,0.9743830200607335,0.9585884921466036,0.9837360628294338,0.9848494923955882,0.9965715411869607,0.9944670285955752,0.9877261433925979,0.9848173032992229,0.9868979353934131,0.9837306606429002,0.9825171553762005,0.9838437127403667,0.9871255650620936,0.9888214846132132,0.9915186987391122,0.9899316944654616,0.9882612325405883,0.9919183725046299,0.9861737512429414,0.9826626927631803,0.9898352914161086,0.9888388822756864,0.9613411998732477,0.9811907688734038,0.9821207249461377,0.9786090523080575,0.976844319715675,0.9809500254072165,0.9752132503059062,0.9787353214449696,0.9844132406449995,0.9840955239533191,0.9823269487312495,0.9869792280838645,0.9892855807061358,0.985555427932372
Twin_MZ_4B,0.9761016165141333,0.9749019651727537,0.9723098007779469,0.9622797234517808,0.9776266069095141,0.9828689704295679,0.9929983378293431,0.993257342099354,0.9869681644482653,0.9849357933303854,0.9838957092162688,0.983796434291192,0.9801027288712171,0.9799823503981333,0.9850951599003195,0.9858463156447631,0.9884986064733254,0.9883469813483146,0.9863068225297218,0.9894855762177465,0.9820788793621917,0.9794948349689532,0.9874293426942073,0.9854440810059024,0.9636662711263645,0.9821158655250282,0.9820724414898987,0.9789794936313555,0.9761437425079049,0.9784965309196458,0.9743473979584909,0.9759113488803421,0.9846370378992433,0.9850037215077458,0.9811756294528514,0.9835519194975978,0.988976896105114,0.9873534719142663
Twin_MZ_5A,0.9668167521806401,0.9671303398585194,0.9683897532312911,0.9585858007349524,0.9658590070674642,0.9652230346115269,0.980478085281123,0.9795594766833751,0.991575525996972,0.9789819233144315,0.9727361021474283,0.9756137647845899,0.9699800177082826,0.96958369834435,0.97930145672037,0.9788118235152427,0.9782416216881962,0.9785597880192043,0.9746869774504974,0.9759042492875366,0.970828971466087,0.9665473676705325,0.9788882107505386,0.9769368900820371,0.9709765504860978,0.9747528404497903,0.9829072613239869,0.9701729982790952,0.9664399114047132,0.9703940807823679,0.9708073721114099,0.9679873096048008,0.9748022182609336,0.9755806396535156,0.9735701751041059,0.974783973525517,0.9773369451511791,0.9727172494870333
Twin_MZ_5B,0.9642083517537013,0.9610623393429165,0.964784477417829,0.9524874147250065,0.9716982233976466,0.9757521109752139,0.9880920552472292,0.9856112128513728,0.9906799005981863,0.9973096734974425,0.9810875742345506,0.9811636557393065,0.985702942525599,0.9855000706362367,0.978622953529966,0.9797928831795112,0.9851797290249992,0.9803463346168146,0.9772073845845883,0.9819169243892332,0.9829264135248085,0.9811720774870178,0.9849273587756071,0.9839708977130182,0.9598069953709123,0.977370732636581,0.9838070760072756,0.9825048447895876,0.9630132861084826,0.9672977111875102,0.9862310181403171,0.9829593915315467,0.9819615682196174,0.9810781451148871,0.973528942226306,0.974393837519306,0.9840465080330325,0.9790693616115062
