,values,TypeCorr,TwinType,FreqBand
8854,0.8913374882441052,Crosscorr,NT,HIGH GAMMA
8855,0.9783068709277778,Crosscorr,NT,BROADBAND
8856,0.9644243274153954,Crosscorr,NT,DELTA
8857,0.3965436879544823,Crosscorr,NT,THETA
8858,0.457446285569776,Crosscorr,NT,ALPHA
8859,0.8650705664362186,Crosscorr,NT,BETA
8860,0.9222711398819052,Crosscorr,NT,GAMMA
8861,0.94025008349177,Crosscorr,NT,HIGH GAMMA
8862,0.9879101574066904,Crosscorr,NT,BROADBAND
8863,0.950414441204824,Crosscorr,NT,DELTA
8864,0.3956656327189108,Crosscorr,NT,THETA
8865,0.5116501932105539,Crosscorr,NT,ALPHA
8866,0.8939705928711144,Crosscorr,NT,BETA
8867,0.9205619404011722,Crosscorr,NT,GAMMA
8868,0.9582273185827368,Crosscorr,NT,HIGH GAMMA
8869,0.9859291280280408,Crosscorr,NT,BROADBAND
8870,0.9788160734822766,Crosscorr,NT,DELTA
8871,0.014087816963335,Crosscorr,NT,THETA
8872,0.4975423889646172,Crosscorr,NT,ALPHA
8873,0.8422774441265686,Crosscorr,NT,BETA
8874,0.8569570639709299,Crosscorr,NT,GAMMA
8875,0.9618470797784148,Crosscorr,NT,HIGH GAMMA
8876,0.9866927554074624,Crosscorr,NT,BROADBAND
8877,0.9423769241884116,Crosscorr,NT,DELTA
8878,0.6869411480490799,Crosscorr,NT,THETA
8879,0.679484467044325,Crosscorr,NT,ALPHA
8880,0.8278406826722342,Crosscorr,NT,BETA
8881,0.9433302306126308,Crosscorr,NT,GAMMA
8882,0.9440226448759074,Crosscorr,NT,HIGH GAMMA
8883,0.986639010965718,Crosscorr,NT,BROADBAND
8884,0.9476540880935288,Crosscorr,NT,DELTA
8885,0.388660367723339,Crosscorr,NT,THETA
8886,0.4631863209953717,Crosscorr,NT,ALPHA
8887,0.8760438133270787,Crosscorr,NT,BETA
8888,0.9367928466381616,Crosscorr,NT,GAMMA
8889,0.9468881737391628,Crosscorr,NT,HIGH GAMMA
8890,0.97635060263856,Crosscorr,NT,BROADBAND
8891,0.9226704049194576,Crosscorr,NT,DELTA
8892,0.3332403322397058,Crosscorr,NT,THETA
8893,0.2660540584087709,Crosscorr,NT,ALPHA
8894,0.7483157682637934,Crosscorr,NT,BETA
8895,0.9353472396094472,Crosscorr,NT,GAMMA
8896,0.9236079109132044,Crosscorr,NT,HIGH GAMMA
8897,0.9850462207648308,Crosscorr,NT,BROADBAND
8898,0.9684518477896652,Crosscorr,NT,DELTA
8899,0.2138151416201438,Crosscorr,NT,THETA
8900,0.5639211843836729,Crosscorr,NT,ALPHA
8901,0.8547488224597228,Crosscorr,NT,BETA
8902,0.9102202923700776,Crosscorr,NT,GAMMA
8903,0.9479694919926022,Crosscorr,NT,HIGH GAMMA
8904,0.98642636739811,Crosscorr,NT,BROADBAND
8905,0.953118044900441,Crosscorr,NT,DELTA
8906,-0.0695772998741101,Crosscorr,NT,THETA
8907,0.5166297704123706,Crosscorr,NT,ALPHA
8908,0.8631164449629087,Crosscorr,NT,BETA
8909,0.9432927426965938,Crosscorr,NT,GAMMA
8910,0.9572907090321544,Crosscorr,NT,HIGH GAMMA
8911,0.9767663035711582,Crosscorr,NT,BROADBAND
8912,0.9591671015475544,Crosscorr,NT,DELTA
8913,-0.2745003075461437,Crosscorr,NT,THETA
8914,0.689421858815511,Crosscorr,NT,ALPHA
8915,0.802691102925354,Crosscorr,NT,BETA
8916,0.7588713759084871,Crosscorr,NT,GAMMA
8917,0.9345033863184976,Crosscorr,NT,HIGH GAMMA
8918,0.978161436648258,Crosscorr,NT,BROADBAND
8919,0.9372684414551122,Crosscorr,NT,DELTA
8920,0.4558573427014317,Crosscorr,NT,THETA
8921,0.5666140466109867,Crosscorr,NT,ALPHA
8922,0.8092295857299336,Crosscorr,NT,BETA
8923,0.9087803798380492,Crosscorr,NT,GAMMA
8924,0.963106280851622,Crosscorr,NT,HIGH GAMMA
8925,0.9820724355777396,Crosscorr,NT,BROADBAND
8926,0.8593230728882653,Crosscorr,NT,DELTA
8927,0.2851472894566628,Crosscorr,NT,THETA
8928,0.5906629199395641,Crosscorr,NT,ALPHA
8929,0.8234754451316493,Crosscorr,NT,BETA
8930,0.901725528311259,Crosscorr,NT,GAMMA
8931,0.920504924678852,Crosscorr,NT,HIGH GAMMA
8932,0.9794162378492236,Crosscorr,NT,BROADBAND
8933,0.9549182511609928,Crosscorr,NT,DELTA
8934,0.0677574541668068,Crosscorr,NT,THETA
8935,0.4811547617268574,Crosscorr,NT,ALPHA
8936,0.8205181382760939,Crosscorr,NT,BETA
8937,0.844384289363237,Crosscorr,NT,GAMMA
8938,0.9197771417505394,Crosscorr,NT,HIGH GAMMA
8939,0.9780458949848264,Crosscorr,NT,BROADBAND
8940,0.896081512639738,Crosscorr,NT,DELTA
8941,-0.4603149074783808,Crosscorr,NT,THETA
8942,0.5852501462726727,Crosscorr,NT,ALPHA
8943,0.7899219317917059,Crosscorr,NT,BETA
8944,0.8655234184338441,Crosscorr,NT,GAMMA
8945,0.925810838640458,Crosscorr,NT,HIGH GAMMA
8946,0.9796027821696596,Crosscorr,NT,BROADBAND
8947,0.9749288124473878,Crosscorr,NT,DELTA
8948,0.6695136571638686,Crosscorr,NT,THETA
8949,0.7665416838040366,Crosscorr,NT,ALPHA
8950,0.8986635835049156,Crosscorr,NT,BETA
8951,0.9484654513500724,Crosscorr,NT,GAMMA
8952,0.9472074765409542,Crosscorr,NT,HIGH GAMMA
8953,0.989101110623956,Crosscorr,NT,BROADBAND
8954,0.9805469808635346,Crosscorr,NT,DELTA
8955,0.7495755455077178,Crosscorr,NT,THETA
8956,0.7502760412366483,Crosscorr,NT,ALPHA
8957,0.9102391023784284,Crosscorr,NT,BETA
8958,0.9290457836610666,Crosscorr,NT,GAMMA
8959,0.9525919529415962,Crosscorr,NT,HIGH GAMMA
8960,0.9860758622569938,Crosscorr,NT,BROADBAND
8961,0.9645357330902228,Crosscorr,NT,DELTA
8962,0.6522963408999429,Crosscorr,NT,THETA
8963,0.7516375018036555,Crosscorr,NT,ALPHA
8964,0.7875405413530563,Crosscorr,NT,BETA
8965,0.9140753177103972,Crosscorr,NT,GAMMA
8966,0.9491898099814828,Crosscorr,NT,HIGH GAMMA
8967,0.9788228651693536,Crosscorr,NT,BROADBAND
8968,0.9334395709084302,Crosscorr,NT,DELTA
8969,0.5059992328807056,Crosscorr,NT,THETA
8970,0.7143739297347542,Crosscorr,NT,ALPHA
8971,0.8247249551078324,Crosscorr,NT,BETA
8972,0.8807219031561115,Crosscorr,NT,GAMMA
8973,0.9245975698265612,Crosscorr,NT,HIGH GAMMA
8974,0.9650678793451086,Crosscorr,NT,BROADBAND
8975,0.6189954454964421,Crosscorr,NT,DELTA
8976,0.3203332760393887,Crosscorr,NT,THETA
8977,-0.029036383814129,Crosscorr,NT,ALPHA
8978,0.6193990855405724,Crosscorr,NT,BETA
8979,0.7599111419377906,Crosscorr,NT,GAMMA
8980,0.9233160661763749,Crosscorr,NT,HIGH GAMMA
8981,0.9735065250414516,Crosscorr,NT,BROADBAND
8982,0.7647906050510247,Crosscorr,NT,DELTA
8983,0.0009387064093565,Crosscorr,NT,THETA
8984,0.5075933124593962,Crosscorr,NT,ALPHA
8985,0.6822973088261187,Crosscorr,NT,BETA
8986,0.8692193520970095,Crosscorr,NT,GAMMA
8987,0.8971070928835313,Crosscorr,NT,HIGH GAMMA
8988,0.9865705657272784,Crosscorr,NT,BROADBAND
8989,0.980819914415095,Crosscorr,NT,DELTA
8990,0.563599480002223,Crosscorr,NT,THETA
8991,0.7558179903416002,Crosscorr,NT,ALPHA
8992,0.9300071177774052,Crosscorr,NT,BETA
8993,0.9014395851506084,Crosscorr,NT,GAMMA
8994,0.9357396690896314,Crosscorr,NT,HIGH GAMMA
8995,0.9663563215092256,Crosscorr,NT,BROADBAND
8996,0.8453477213758999,Crosscorr,NT,DELTA
8997,0.5041713589871226,Crosscorr,NT,THETA
8998,0.5382539195376764,Crosscorr,NT,ALPHA
8999,0.7868497403769552,Crosscorr,NT,BETA
9000,0.7529914743150614,Crosscorr,NT,GAMMA
9001,0.8447196957848364,Crosscorr,NT,HIGH GAMMA
9002,0.9871962158989378,Crosscorr,NT,BROADBAND
9003,0.9552455915190554,Crosscorr,NT,DELTA
9004,0.4131559183789716,Crosscorr,NT,THETA
9005,0.7506834542731897,Crosscorr,NT,ALPHA
9006,0.8515567974654743,Crosscorr,NT,BETA
9007,0.8828438246237564,Crosscorr,NT,GAMMA
9008,0.95532017346154,Crosscorr,NT,HIGH GAMMA
9009,0.9844708679213604,Crosscorr,NT,BROADBAND
9010,0.9657786150745912,Crosscorr,NT,DELTA
9011,0.8202983457076503,Crosscorr,NT,THETA
9012,0.7464916193422664,Crosscorr,NT,ALPHA
9013,0.7691449935253967,Crosscorr,NT,BETA
9014,0.9157348799225548,Crosscorr,NT,GAMMA
9015,0.9487808934730436,Crosscorr,NT,HIGH GAMMA
9016,0.9686462816316443,Crosscorr,NT,BROADBAND
9017,0.7452884780661997,Crosscorr,NT,DELTA
9018,0.0754622507039824,Crosscorr,NT,THETA
9019,0.0511309070282,Crosscorr,NT,ALPHA
9020,0.7194602898070159,Crosscorr,NT,BETA
9021,0.8361251616807599,Crosscorr,NT,GAMMA
9022,0.9092911225440776,Crosscorr,NT,HIGH GAMMA
9023,0.9836143120172662,Crosscorr,NT,BROADBAND
9024,0.9721985240558036,Crosscorr,NT,DELTA
9025,0.476631154510905,Crosscorr,NT,THETA
9026,0.7132019610095177,Crosscorr,NT,ALPHA
9027,0.8652675163503614,Crosscorr,NT,BETA
9028,0.9577507380266296,Crosscorr,NT,GAMMA
9029,0.9450259550111748,Crosscorr,NT,HIGH GAMMA
9030,0.982225643419354,Crosscorr,NT,BROADBAND
9031,0.96628249335976,Crosscorr,NT,DELTA
9032,0.5220531858848814,Crosscorr,NT,THETA
9033,0.4797069095942025,Crosscorr,NT,ALPHA
9034,0.8545604749197182,Crosscorr,NT,BETA
9035,0.9170749170957936,Crosscorr,NT,GAMMA
9036,0.912746134098284,Crosscorr,NT,HIGH GAMMA
9037,0.9890107032200016,Crosscorr,NT,BROADBAND
9038,0.9826108335788346,Crosscorr,NT,DELTA
9039,0.1743268370581878,Crosscorr,NT,THETA
9040,0.6622719401263977,Crosscorr,NT,ALPHA
9041,0.9064349637514932,Crosscorr,NT,BETA
9042,0.9433326406792624,Crosscorr,NT,GAMMA
9043,0.9645478143994072,Crosscorr,NT,HIGH GAMMA
9044,0.9831902594009004,Crosscorr,NT,BROADBAND
9045,0.9461372769394678,Crosscorr,NT,DELTA
9046,0.5970230152228841,Crosscorr,NT,THETA
9047,0.4184584268870355,Crosscorr,NT,ALPHA
9048,0.7480741652081262,Crosscorr,NT,BETA
9049,0.9181823721363312,Crosscorr,NT,GAMMA
9050,0.9505964271230664,Crosscorr,NT,HIGH GAMMA
9051,0.9789987417736876,Crosscorr,NT,BROADBAND
9052,0.9203783071185964,Crosscorr,NT,DELTA
9053,0.037330263536046,Crosscorr,NT,THETA
9054,0.7995640959003629,Crosscorr,NT,ALPHA
9055,0.8597126541393249,Crosscorr,NT,BETA
9056,0.9169010684187016,Crosscorr,NT,GAMMA
9057,0.8963279302265461,Crosscorr,NT,HIGH GAMMA
9058,0.9821724211612196,Crosscorr,NT,BROADBAND
9059,0.9741730981020542,Crosscorr,NT,DELTA
9060,0.225669946621506,Crosscorr,NT,THETA
9061,0.5766307601739269,Crosscorr,NT,ALPHA
9062,0.8573236351301712,Crosscorr,NT,BETA
9063,0.8918614790831981,Crosscorr,NT,GAMMA
9064,0.9260521868308614,Crosscorr,NT,HIGH GAMMA
9065,0.9817727779531016,Crosscorr,NT,BROADBAND
9066,0.8843376693687909,Crosscorr,NT,DELTA
9067,0.5498346583119257,Crosscorr,NT,THETA
9068,0.5825514198154957,Crosscorr,NT,ALPHA
9069,0.8422768630091844,Crosscorr,NT,BETA
9070,0.8540605278579932,Crosscorr,NT,GAMMA
9071,0.9532563501576626,Crosscorr,NT,HIGH GAMMA
9072,0.9859658039600544,Crosscorr,NT,BROADBAND
9073,0.972993579134854,Crosscorr,NT,DELTA
9074,0.7357752967199627,Crosscorr,NT,THETA
9075,0.7260380629605749,Crosscorr,NT,ALPHA
9076,0.8757811553456114,Crosscorr,NT,BETA
9077,0.92818188792718,Crosscorr,NT,GAMMA
9078,0.9361213018213008,Crosscorr,NT,HIGH GAMMA
9079,0.9742016067908262,Crosscorr,NT,BROADBAND
9080,0.9207845177565532,Crosscorr,NT,DELTA
9081,0.7144497363449263,Crosscorr,NT,THETA
9082,0.9203623113428854,Crosscorr,NT,ALPHA
9083,0.8343311650750701,Crosscorr,NT,BETA
9084,0.8798729982139097,Crosscorr,NT,GAMMA
9085,0.916484346009291,Crosscorr,NT,HIGH GAMMA
9086,0.9838955641066756,Crosscorr,NT,BROADBAND
9087,0.9544469692240324,Crosscorr,NT,DELTA
9088,0.1658760750621078,Crosscorr,NT,THETA
9089,0.8657953197534042,Crosscorr,NT,ALPHA
9090,0.7854065742342582,Crosscorr,NT,BETA
9091,0.9504014843481244,Crosscorr,NT,GAMMA
9092,0.9429993324936352,Crosscorr,NT,HIGH GAMMA
9093,0.9799703246662588,Crosscorr,NT,BROADBAND
9094,0.9079894927855332,Crosscorr,NT,DELTA
9095,0.532068519521757,Crosscorr,NT,THETA
9096,0.7289074986902293,Crosscorr,NT,ALPHA
9097,0.7887371156256853,Crosscorr,NT,BETA
9098,0.9259733543916514,Crosscorr,NT,GAMMA
9099,0.9235023417404906,Crosscorr,NT,HIGH GAMMA
9100,0.974620316909924,Crosscorr,NT,BROADBAND
9101,0.95503521796724,Crosscorr,NT,DELTA
9102,-0.3571743497059929,Crosscorr,NT,THETA
9103,0.2565342177907908,Crosscorr,NT,ALPHA
9104,0.6963449775694446,Crosscorr,NT,BETA
9105,0.903270388203404,Crosscorr,NT,GAMMA
9106,0.9483032725219952,Crosscorr,NT,HIGH GAMMA
9107,0.9791999263236302,Crosscorr,NT,BROADBAND
9108,0.9265164980767496,Crosscorr,NT,DELTA
9109,-0.5380506866526099,Crosscorr,NT,THETA
9110,0.454620442726097,Crosscorr,NT,ALPHA
9111,0.7991053749446639,Crosscorr,NT,BETA
9112,0.938296150548969,Crosscorr,NT,GAMMA
9113,0.9458730530939008,Crosscorr,NT,HIGH GAMMA
9114,0.9828244205538572,Crosscorr,NT,BROADBAND
9115,0.8988443396768951,Crosscorr,NT,DELTA
9116,-0.0369430485664042,Crosscorr,NT,THETA
9117,0.8843231313362163,Crosscorr,NT,ALPHA
9118,0.8815740579285569,Crosscorr,NT,BETA
9119,0.907489946423504,Crosscorr,NT,GAMMA
9120,0.9640836349668304,Crosscorr,NT,HIGH GAMMA
9121,0.9739511805103056,Crosscorr,NT,BROADBAND
9122,0.9355388963416892,Crosscorr,NT,DELTA
9123,-0.5423172950464181,Crosscorr,NT,THETA
9124,0.5201482407819346,Crosscorr,NT,ALPHA
9125,0.7004711537659801,Crosscorr,NT,BETA
9126,0.8783594417961966,Crosscorr,NT,GAMMA
9127,0.9230397084108974,Crosscorr,NT,HIGH GAMMA
9128,0.9726706657103102,Crosscorr,NT,BROADBAND
9129,0.9168573533897058,Crosscorr,NT,DELTA
9130,-0.373517908469816,Crosscorr,NT,THETA
9131,0.5514128663137002,Crosscorr,NT,ALPHA
9132,0.6533631435716334,Crosscorr,NT,BETA
9133,0.9169603546296854,Crosscorr,NT,GAMMA
9134,0.9278488924070308,Crosscorr,NT,HIGH GAMMA
9135,0.9818152247922554,Crosscorr,NT,BROADBAND
9136,0.9585869085705678,Crosscorr,NT,DELTA
9137,0.6572224294058726,Crosscorr,NT,THETA
9138,0.8970074691884593,Crosscorr,NT,ALPHA
9139,0.858944793365265,Crosscorr,NT,BETA
9140,0.8992347725006763,Crosscorr,NT,GAMMA
9141,0.9265034893019974,Crosscorr,NT,HIGH GAMMA
9142,0.968147407338522,Crosscorr,NT,BROADBAND
9143,0.9310812724780566,Crosscorr,NT,DELTA
9144,-0.2837580963968121,Crosscorr,NT,THETA
9145,0.6033319337050542,Crosscorr,NT,ALPHA
9146,0.6212867330504177,Crosscorr,NT,BETA
9147,0.8952194559520891,Crosscorr,NT,GAMMA
9148,0.9230587277921674,Crosscorr,NT,HIGH GAMMA
9149,0.9780939365544306,Crosscorr,NT,BROADBAND
9150,0.9248941184636018,Crosscorr,NT,DELTA
9151,-0.5061209371218509,Crosscorr,NT,THETA
9152,0.6522589855304277,Crosscorr,NT,ALPHA
9153,0.830326314634986,Crosscorr,NT,BETA
9154,0.9318082568642384,Crosscorr,NT,GAMMA
9155,0.9200146109607854,Crosscorr,NT,HIGH GAMMA
9156,0.9807315810525056,Crosscorr,NT,BROADBAND
9157,0.9468858701598282,Crosscorr,NT,DELTA
9158,0.5500254617850827,Crosscorr,NT,THETA
9159,0.8136269149662677,Crosscorr,NT,ALPHA
9160,0.6812202825792085,Crosscorr,NT,BETA
9161,0.8375523711701836,Crosscorr,NT,GAMMA
9162,0.9200076138231694,Crosscorr,NT,HIGH GAMMA
9163,0.9522996768016024,Crosscorr,NT,BROADBAND
9164,0.7972308568051879,Crosscorr,NT,DELTA
9165,-0.6542870033541782,Crosscorr,NT,THETA
9166,0.6877009066185644,Crosscorr,NT,ALPHA
9167,0.5549634177519546,Crosscorr,NT,BETA
9168,0.7651478493016095,Crosscorr,NT,GAMMA
9169,0.8571295086230444,Crosscorr,NT,HIGH GAMMA
9170,0.9677066661185754,Crosscorr,NT,BROADBAND
9171,0.8834792550003019,Crosscorr,NT,DELTA
9172,-0.2126762958810653,Crosscorr,NT,THETA
9173,0.5668556675210815,Crosscorr,NT,ALPHA
9174,0.885011264959658,Crosscorr,NT,BETA
9175,0.8688767457607449,Crosscorr,NT,GAMMA
9176,0.8776966715403658,Crosscorr,NT,HIGH GAMMA
9177,0.9718467567360364,Crosscorr,NT,BROADBAND
9178,0.8873467571901967,Crosscorr,NT,DELTA
9179,-0.2885411189502154,Crosscorr,NT,THETA
9180,0.7454203582755966,Crosscorr,NT,ALPHA
9181,0.8131657927054636,Crosscorr,NT,BETA
9182,0.8953820653005341,Crosscorr,NT,GAMMA
9183,0.9059016144099876,Crosscorr,NT,HIGH GAMMA
9184,0.9815672396349586,Crosscorr,NT,BROADBAND
9185,0.9429919872897956,Crosscorr,NT,DELTA
9186,0.2114734580347082,Crosscorr,NT,THETA
9187,0.8419658292906602,Crosscorr,NT,ALPHA
9188,0.7739457194956718,Crosscorr,NT,BETA
9189,0.940146042178534,Crosscorr,NT,GAMMA
9190,0.9311586628311876,Crosscorr,NT,HIGH GAMMA
9191,0.9852945869830878,Crosscorr,NT,BROADBAND
9192,0.9187332018071892,Crosscorr,NT,DELTA
9193,0.354899815437752,Crosscorr,NT,THETA
9194,0.8934816838075139,Crosscorr,NT,ALPHA
9195,0.8458236426877401,Crosscorr,NT,BETA
9196,0.9263376549448306,Crosscorr,NT,GAMMA
9197,0.9491370030038644,Crosscorr,NT,HIGH GAMMA
9198,0.9669063959892024,Crosscorr,NT,BROADBAND
9199,0.8453400039476661,Crosscorr,NT,DELTA
9200,-0.3128659059959216,Crosscorr,NT,THETA
9201,0.8898298644855422,Crosscorr,NT,ALPHA
9202,0.6934949987929029,Crosscorr,NT,BETA
9203,0.7811038680523854,Crosscorr,NT,GAMMA
9204,0.904314733746098,Crosscorr,NT,HIGH GAMMA
9205,0.9759551234998196,Crosscorr,NT,BROADBAND
9206,0.9421144817241648,Crosscorr,NT,DELTA
9207,-0.4981208235636299,Crosscorr,NT,THETA
9208,0.2074164817126606,Crosscorr,NT,ALPHA
9209,0.7436791466637673,Crosscorr,NT,BETA
9210,0.8970655879163346,Crosscorr,NT,GAMMA
9211,0.9273127197566644,Crosscorr,NT,HIGH GAMMA
9212,0.978865394780893,Crosscorr,NT,BROADBAND
9213,0.9468076952119678,Crosscorr,NT,DELTA
9214,-0.0410011530310806,Crosscorr,NT,THETA
9215,0.7474670043963352,Crosscorr,NT,ALPHA
9216,0.7614094959733193,Crosscorr,NT,BETA
9217,0.7845402904365522,Crosscorr,NT,GAMMA
9218,0.945552172392006,Crosscorr,NT,HIGH GAMMA
9219,0.9864082686549338,Crosscorr,NT,BROADBAND
9220,0.9323081547517762,Crosscorr,NT,DELTA
9221,0.2290095137670891,Crosscorr,NT,THETA
9222,0.6598511461330943,Crosscorr,NT,ALPHA
9223,0.8325312101761474,Crosscorr,NT,BETA
9224,0.9269797669905628,Crosscorr,NT,GAMMA
9225,0.9549290182007376,Crosscorr,NT,HIGH GAMMA
9226,0.9872139958584014,Crosscorr,NT,BROADBAND
9227,0.9255424374971994,Crosscorr,NT,DELTA
9228,0.5300270037800303,Crosscorr,NT,THETA
9229,0.9521647260592224,Crosscorr,NT,ALPHA
9230,0.8969407564654852,Crosscorr,NT,BETA
9231,0.9396213874097772,Crosscorr,NT,GAMMA
9232,0.9610994712669342,Crosscorr,NT,HIGH GAMMA
9233,0.9656591328828226,Crosscorr,NT,BROADBAND
9234,0.7369808895825642,Crosscorr,NT,DELTA
9235,-0.0240004903028337,Crosscorr,NT,THETA
9236,0.6398230862043277,Crosscorr,NT,ALPHA
9237,0.673087006453956,Crosscorr,NT,BETA
9238,0.766737579800045,Crosscorr,NT,GAMMA
9239,0.8498166471915528,Crosscorr,NT,HIGH GAMMA
9240,0.9440528603154612,Crosscorr,NT,BROADBAND
9241,0.7334606707402282,Crosscorr,NT,DELTA
9242,-0.1577857882034169,Crosscorr,NT,THETA
9243,0.2066510172075558,Crosscorr,NT,ALPHA
9244,0.395947428226738,Crosscorr,NT,BETA
9245,0.6197176557583032,Crosscorr,NT,GAMMA
9246,0.7811029098987261,Crosscorr,NT,HIGH GAMMA
9247,0.98402255330837,Crosscorr,NT,BROADBAND
9248,0.9178050637546922,Crosscorr,NT,DELTA
9249,-0.1741899580142471,Crosscorr,NT,THETA
9250,0.685400350939636,Crosscorr,NT,ALPHA
9251,0.8460835714268533,Crosscorr,NT,BETA
9252,0.9326395256849987,Crosscorr,NT,GAMMA
9253,0.949840912294907,Crosscorr,NT,HIGH GAMMA
9254,0.9837626026590074,Crosscorr,NT,BROADBAND
9255,0.9207066012429792,Crosscorr,NT,DELTA
9256,-0.1530553609626009,Crosscorr,NT,THETA
9257,0.7878301824904868,Crosscorr,NT,ALPHA
9258,0.7696239997307744,Crosscorr,NT,BETA
9259,0.9295056663533376,Crosscorr,NT,GAMMA
9260,0.9633760778909216,Crosscorr,NT,HIGH GAMMA
9261,0.9798612836582627,Crosscorr,NT,BROADBAND
9262,0.8991803219682742,Crosscorr,NT,DELTA
9263,0.7831661177440022,Crosscorr,NT,THETA
9264,0.9044551104702055,Crosscorr,NT,ALPHA
9265,0.8414037792467359,Crosscorr,NT,BETA
9266,0.9299804676243584,Crosscorr,NT,GAMMA
9267,0.9338932972167692,Crosscorr,NT,HIGH GAMMA
9268,0.9626998053208904,Crosscorr,NT,BROADBAND
9269,0.9163377710284693,Crosscorr,NT,DELTA
9270,-0.156399118831038,Crosscorr,NT,THETA
9271,0.9121167784940356,Crosscorr,NT,ALPHA
9272,0.36159243496363,Crosscorr,NT,BETA
9273,0.8011024228752077,Crosscorr,NT,GAMMA
9274,0.9348676049264676,Crosscorr,NT,HIGH GAMMA
9275,0.9861360537562311,Crosscorr,NT,BROADBAND
9276,0.9464634904868692,Crosscorr,NT,DELTA
9277,0.8250659051159117,Crosscorr,NT,THETA
9278,0.9167621306559104,Crosscorr,NT,ALPHA
9279,0.81028968434895,Crosscorr,NT,BETA
9280,0.9487599063691534,Crosscorr,NT,GAMMA
9281,0.9194322600991732,Crosscorr,NT,HIGH GAMMA
9282,0.985195157950256,Crosscorr,NT,BROADBAND
9283,0.9493938250165486,Crosscorr,NT,DELTA
9284,0.3140903794135856,Crosscorr,NT,THETA
9285,0.8998134480949791,Crosscorr,NT,ALPHA
9286,0.7426329142183838,Crosscorr,NT,BETA
9287,0.8929967994859922,Crosscorr,NT,GAMMA
9288,0.9557195382509972,Crosscorr,NT,HIGH GAMMA
9289,0.981750685074812,Crosscorr,NT,BROADBAND
9290,0.9444703901586916,Crosscorr,NT,DELTA
9291,0.1013053631757278,Crosscorr,NT,THETA
9292,0.8100244699899565,Crosscorr,NT,ALPHA
9293,0.7393051109007456,Crosscorr,NT,BETA
9294,0.8709375853817202,Crosscorr,NT,GAMMA
9295,0.9365798473322056,Crosscorr,NT,HIGH GAMMA
9296,0.974085890642187,Crosscorr,NT,BROADBAND
9297,0.7973303399613741,Crosscorr,NT,DELTA
9298,-0.5135101701061011,Crosscorr,NT,THETA
9299,0.8879442789935916,Crosscorr,NT,ALPHA
9300,0.8747515027945617,Crosscorr,NT,BETA
9301,0.9142965213949316,Crosscorr,NT,GAMMA
9302,0.953663055343293,Crosscorr,NT,HIGH GAMMA
9303,0.9761899303241603,Crosscorr,NT,BROADBAND
9304,0.903614183079976,Crosscorr,NT,DELTA
9305,-0.5412672521269424,Crosscorr,NT,THETA
9306,0.2765926475453449,Crosscorr,NT,ALPHA
9307,0.80213708318201,Crosscorr,NT,BETA
9308,0.9224137619122976,Crosscorr,NT,GAMMA
9309,0.9021872785520196,Crosscorr,NT,HIGH GAMMA
9310,0.9779678448177648,Crosscorr,NT,BROADBAND
9311,0.9495867510909852,Crosscorr,NT,DELTA
9312,-0.4694791675847669,Crosscorr,NT,THETA
9313,0.4857419342055279,Crosscorr,NT,ALPHA
9314,0.6825008543766832,Crosscorr,NT,BETA
9315,0.8554225387771732,Crosscorr,NT,GAMMA
9316,0.9486921735693588,Crosscorr,NT,HIGH GAMMA
9317,0.963276898139814,Crosscorr,NT,BROADBAND
9318,0.946201987582683,Crosscorr,NT,DELTA
9319,0.0319904271881331,Crosscorr,NT,THETA
9320,0.5872863249003881,Crosscorr,NT,ALPHA
9321,0.5541505824758135,Crosscorr,NT,BETA
9322,0.8351821894381253,Crosscorr,NT,GAMMA
9323,0.8649597345853547,Crosscorr,NT,HIGH GAMMA
9324,0.9612168893679748,Crosscorr,NT,BROADBAND
9325,0.882325973953339,Crosscorr,NT,DELTA
9326,-0.4284320368999065,Crosscorr,NT,THETA
9327,0.828994129244789,Crosscorr,NT,ALPHA
9328,0.4688660291087295,Crosscorr,NT,BETA
9329,0.8724463701253298,Crosscorr,NT,GAMMA
9330,0.8939903637606579,Crosscorr,NT,HIGH GAMMA
9331,0.9813743959098856,Crosscorr,NT,BROADBAND
9332,0.9383011945356964,Crosscorr,NT,DELTA
9333,0.178164602637778,Crosscorr,NT,THETA
9334,0.7179908027236377,Crosscorr,NT,ALPHA
9335,0.7505968495167489,Crosscorr,NT,BETA
9336,0.9113472176192562,Crosscorr,NT,GAMMA
9337,0.9319199084459596,Crosscorr,NT,HIGH GAMMA
9338,0.9593279803661232,Crosscorr,NT,BROADBAND
9339,0.917461486013786,Crosscorr,NT,DELTA
9340,-0.437717221159152,Crosscorr,NT,THETA
9341,0.7700169808530251,Crosscorr,NT,ALPHA
9342,0.6193473502487151,Crosscorr,NT,BETA
9343,0.8180976141791545,Crosscorr,NT,GAMMA
9344,0.8752263878238542,Crosscorr,NT,HIGH GAMMA
9345,0.928812995749236,Crosscorr,NT,BROADBAND
9346,0.8801019853674805,Crosscorr,NT,DELTA
9347,-0.402710864948755,Crosscorr,NT,THETA
9348,0.7619788597815336,Crosscorr,NT,ALPHA
9349,0.7427341595217837,Crosscorr,NT,BETA
9350,0.7970295049953364,Crosscorr,NT,GAMMA
9351,0.9379445131499624,Crosscorr,NT,HIGH GAMMA
9352,0.9847919579764172,Crosscorr,NT,BROADBAND
9353,0.966559792681044,Crosscorr,NT,DELTA
