ID,Z_score
Twin_MZ_1A,0.3916141695853075
Twin_MZ_2A,-2.5162043396459866
NotTwin1,0.4268581958437514
Twin_DZ_1A,0.5584418850130041
Twin_DZ_2A,0.5195652048564605
Twin_DZ_3A,0.427278220078078
Twin_DZ_3B,0.4648135956456434
Twin_DZ_4A,-0.046306803724853594
Twin_MZ_3A,0.2760277763100516
NotTwin2,0.3568308722487898
Twin_MZ_4A,0.4861715348635506
NotTwin3,0.5265100371872916
Twin_DZ_2B,0.5265614354392192
Twin_MZ_5A,-1.0306247528747192
Twin_MZ_6A,0.5071272230552283
NotTwin4,-0.06671501057809344
NotTwin5,0.4534043101093932
NotTwin6,0.501566475313932
Twin_DZ_5A,0.48681762546205115
Twin_MZ_7A,0.490676830857257
Twin_DZ_6A,0.5703159944758247
Twin_MZ_8A,0.5553362165872612
Twin_MZ_3B,-2.459024931924003
NotTwin7,-3.483317787010212
Twin_MZ_9A,0.5872843026723988
Twin_MZ_10A,0.58093044770094
Twin_DZ_7A,0.4832106899764133
NotTwin9,0.0260499853818362
NotTwin10,0.4877121516075083
NotTwin11,0.28991679140390486
Twin_MZ_11A,0.5565130381679112
Twin_MZ_12A,0.21293586314050675
NotTwin12,0.5913511787635675
NotTwin13,0.4683928137066673
Twin_MZ_13A,-2.393317389028791
Twin_DZ_8A,0.42014195829467577
Twin_MZ_11B,0.5155297185766435
Twin_DZ_9A,0.6000040450953071
Twin_MZ_14A,-0.5623797663916119
Twin_MZ_15A,0.538532443913173
Twin_MZ_14B,0.4391445006693458
NotTwin14,0.5203668956388479
Twin_DZ_10A,0.4080727699308289
Twin_MZ_10B,0.4050154119023975
Twin_MZ_8B,0.39446784685246766
NotTwin15,0.38414690610957064
Twin_DZ_4B,0.28241861395809564
Twin_MZ_16A,-0.1662312283056208
Twin_DZ_11A,0.5640275504167852
Twin_MZ_17A,0.5341278532536807
Twin_MZ_1B,0.08380041853489874
Twin_MZ_4B,0.014793875626705194
Twin_DZ_6B,-0.20802040894501872
Twin_MZ_18A,0.44546387713913477
Twin_DZ_10B,0.5909287769952128
NotTwin16,0.31337417625906483
Twin_MZ_16B,0.16358931836387208
Twin_DZ_12A,-2.864627458303298
NotTwin17,0.4110524783868922
Twin_DZ_7B,0.5210912285028306
Twin_MZ_6B,0.588408433039541
NotTwin18,0.45260032765384123
NotTwin19,-0.4504406217600721
Twin_DZ_8B,0.5526481413948967
Twin_MZ_7B,0.3901172395223443
Twin_MZ_15B,0.38941980818783395
NotTwin20,0.429607064018755
Twin_MZ_12B,-0.2906916362282208
Twin_MZ_18B,0.2972131944954305
NotTwin21,-1.2140454405820453
NotTwin22,0.5552840660531557
Twin_MZ_19A,0.3701254634604319
NotTwin23,0.35647016763073436
Twin_MZ_2B,-3.6437726457692663
NotTwin8,-1.331207022687966
NotTwin24,-1.3620065843824296
Twin_DZ_1B,0.5069523731382548
Twin_DZ_13A,-1.0107782668217167
Twin_DZ_12B,0.4711985382282506
Twin_MZ_5B,0.5421255103575247
Twin_DZ_13B,-0.5579092431704062
Twin_DZ_9B,0.5701739685615143
Twin_MZ_13B,0.5214029025780997
Twin_MZ_17B,0.52345905162613
Twin_DZ_11B,0.461688154331922
Twin_DZ_5B,-1.1132886728049947
Twin_MZ_9B,0.5399431454063036
NotTwin25,-3.6258079413895046
Twin_MZ_19B,0.5175748727695285
