,Autocorr_MZ,Autocorr_DZ,Autocorr_NT,Crosscorr MZ,Crosscorr DZ,Crosscorr NT
0,0.9809430863068581,0.971432097080399,0.9746854675686716,0.6589774754278991,0.7308243115883748,0.6722782486710736
1,0.9853707007838,0.9569697992506461,0.8784207679464627,0.6682426564710814,0.7326373501532196,0.7302611929607015
2,0.9762879501397109,0.9810974202825647,0.9805171777730426,0.7974542889955138,0.7471605665381167,0.7293219228599679
3,0.9881268669046196,0.9706635975631044,0.9641237389417968,0.8076950443516683,0.7510191863933419,0.746676951772959
4,0.953606382442597,0.9576350731298682,0.9708466347139634,0.7385837913733502,0.7498523212333238,0.7350711005422911
5,0.9352215283110092,0.9872846828328159,0.9815016559281168,0.7275403525716213,0.7256154809724202,0.6939204727094922
6,0.9847869911578152,0.9835260517580491,0.9546031068220686,0.7735297515132938,0.7774184354299136,0.8205932883858063
7,0.9667404522347196,0.942907951717249,0.9846932820354286,0.7991715572290743,0.7959882275295398,0.7103948272623722
8,0.9829080842540527,0.9707660380683437,0.9247748003977548,0.7620652851654046,0.7928263122342228,0.7561939133094926
9,0.9729601217245497,0.981495740991125,0.9788388743691004,0.7587508120217185,0.7772506849053873,0.6964182630363918
10,0.9763886139908396,0.9870632481311303,0.9696836709079564,0.8005730420229249,0.7382920591035305,0.7754578899151019
11,0.9399090866089942,0.9857631524492185,0.9856357550811675,0.7906462711682926,0.7202515438154766,0.7414432743027506
12,0.9866276032157046,0.9777196337963054,0.9705542631647903,0.7707579190991071,0.75826844393896,0.793359160121569
13,0.9496787569034267,0.9619849042106425,0.9875338374151404,0.7578398228797891,0.7599470649837519,0.7110002812792473
14,0.9827787221820161,0.9759025796685388,0.9110900729577501,0.7443055448124927,0.8087870567280215,0.7406841589045651
15,0.964549720956456,0.9821952974332341,0.9483399806608064,0.7288914101379851,0.78554062514229,0.6330495736756192
16,0.9873032005870575,0.9853717274367246,0.9516098166718133,0.742731532240089,0.7288362673746365,0.7751221187667615
17,0.9788274081586117,0.982746069586998,0.9525821306916016,0.7746712801709615,0.7291275119629531,0.7299302481351794
18,0.986194776981995,0.9719230716145797,0.9149852467112628,0.7894139464701386,0.7756204966181839,0.7801662069928283
19,0.9225742076247228,0.9839133886869209,0.9437572404846462,0.7592978735210302,0.7724625473423143,0.7213535248731918
20,0.9869212020392686,0.9858985025530322,0.9807081665838712,0.7588677207080117,0.7887238771978832,0.7643980740937013
21,0.9581739793806477,0.9856094247089441,0.9747093798973963,0.7368884266647668,0.788011953399506,0.6404725636040084
22,0.983530213000206,0.9830718605920503,0.9619968901305159,0.7704706414684057,0.7102512506414553,0.7395490999137407
23,0.9668492105078468,0.9735327193970509,0.9642377268809859,0.7827153134003666,0.7253260085749713,0.8026755392051073
24,0.9878521873953114,0.9772570552125883,0.9358754903955522,0.7274004155860807,0.7315220143456806,0.726824107406992
25,0.9863209419507502,0.9549182724821635,,0.7278042732256276,0.7112800015777732,0.7550939287652847
26,0.9012250568316608,,,0.753807513301469,,0.7150598312409479
27,0.9797567304492676,,,0.6520923820427003,,0.7154428258495474
28,0.9787087198919833,,,0.7543876502931921,,0.7155032278445679
29,0.9787045766820397,,,0.7598545000353888,,0.7434476006205042
30,0.8679208255463227,,,0.6951577139298324,,0.7323632923906539
31,0.9630694744248602,,,0.7168132914411749,,0.7217138752345982
32,0.9817204002436162,,,0.7942988412955307,,0.7856790405727976
33,0.9862894507765643,,,0.8086481052147821,,0.7170204510175368
34,0.9639185878178783,,,0.6854963834748425,,0.7120198194890179
35,0.9545644986745893,,,0.7184859126244483,,0.7496862092702803
36,0.9818643491672772,,,0.7532472909411007,,0.6183748350552203
37,0.9860983722892255,,,0.7593717880992402,,0.8093230620163346
38,,,,,,0.8100763056196789
39,,,,,,0.6916076078564216
40,,,,,,0.756490286778386
41,,,,,,0.7817638271270745
42,,,,,,0.72338672579777
43,,,,,,0.7563197118783979
44,,,,,,0.6773964509134792
45,,,,,,0.7949126879698959
46,,,,,,0.6836873986284183
47,,,,,,0.7573784110584868
48,,,,,,0.7088297764964855
49,,,,,,0.7434541309596793
50,,,,,,0.7218828272509696
51,,,,,,0.7690274033891761
52,,,,,,0.7879904372739083
53,,,,,,0.7190868085922556
54,,,,,,0.6818387901107866
55,,,,,,0.7232188157135038
56,,,,,,0.6654147237634159
57,,,,,,0.7607741974450248
58,,,,,,0.7785374634679448
59,,,,,,0.6942046689035627
60,,,,,,0.7058777453696116
61,,,,,,0.6305287868424865
62,,,,,,0.710121703558107
63,,,,,,0.7011447992958572
64,,,,,,0.7360309241040679
65,,,,,,0.765789207794642
66,,,,,,0.7556382982262203
67,,,,,,0.7646436882516199
68,,,,,,0.7921407217549405
69,,,,,,0.7345020691288441
70,,,,,,0.6602103600756839
71,,,,,,0.6808376182009553
72,,,,,,0.7813772239518254
73,,,,,,0.7822014932700951
74,,,,,,0.6516030228698532
75,,,,,,0.7854754497421601
76,,,,,,0.7170671107656683
77,,,,,,0.7643734229648497
78,,,,,,0.6927604289581886
79,,,,,,0.8049364485064467
80,,,,,,0.7619217708011166
81,,,,,,0.6745620962482761
82,,,,,,0.7641112652504011
83,,,,,,0.7702856627588932
84,,,,,,0.7390543498834531
85,,,,,,0.6693537134879567
86,,,,,,0.6915613026073829
87,,,,,,0.6553921522562512
88,,,,,,0.6201865334312979
89,,,,,,0.7010078673177653
90,,,,,,0.7731253872492747
91,,,,,,0.6823750791339678
92,,,,,,0.7081830013898656
93,,,,,,0.737449901208371
94,,,,,,0.709925116697837
95,,,,,,0.7122872443695648
96,,,,,,0.6568858759920736
97,,,,,,0.7062847531954919
98,,,,,,0.784997292380252
99,,,,,,0.7464406704135862
100,,,,,,0.7147497568484663
101,,,,,,0.6789914515864465
102,,,,,,0.7349543770530159
103,,,,,,0.6862577285804345
104,,,,,,0.7547445375355452
105,,,,,,0.7507017745142038
106,,,,,,0.7336331889887807
107,,,,,,0.696507655059013
108,,,,,,0.7250721795745104
109,,,,,,0.6620036171173792
110,,,,,,0.7515784074841613
111,,,,,,0.7702750551995063
112,,,,,,0.7273991508034894
113,,,,,,0.6913401316936088
114,,,,,,0.7162852232249705
115,,,,,,0.6627881287685754
116,,,,,,0.7414427399411044
117,,,,,,0.7414220368391035
118,,,,,,0.7018516732725385
119,,,,,,0.722343657400834
120,,,,,,0.7496028094796773
121,,,,,,0.6717621742548073
122,,,,,,0.6697841811916218
123,,,,,,0.7004581766376579
124,,,,,,0.6113650886936551
125,,,,,,0.7761995303359646
126,,,,,,0.703573069934031
127,,,,,,0.6577595628074219
128,,,,,,0.7674825850207985
129,,,,,,0.7373713276305296
130,,,,,,0.6781033214672854
131,,,,,,0.7222547757540536
132,,,,,,0.7166012425811966
133,,,,,,0.7248240336956159
134,,,,,,0.7286875854938238
135,,,,,,0.6568968056618378
136,,,,,,0.6694871974592018
137,,,,,,0.6917308943345586
138,,,,,,0.7573886955355789
139,,,,,,0.7804006003612762
140,,,,,,0.7419135408879733
141,,,,,,0.65012426273012
142,,,,,,0.7119305508439945
143,,,,,,0.7012218813998203
144,,,,,,0.653492192293831
145,,,,,,0.6765044940021018
146,,,,,,0.70914614618994
147,,,,,,0.6696697151663581
148,,,,,,0.7261618935650275
149,,,,,,0.6435160189056272
150,,,,,,0.6925736911239925
151,,,,,,0.7030347921118388
152,,,,,,0.6606361982874993
153,,,,,,0.7488711875815502
154,,,,,,0.7564810333947
155,,,,,,0.6901164129513354
156,,,,,,0.7464092359639241
157,,,,,,0.694098843319783
158,,,,,,0.6919082183612422
159,,,,,,0.6603742438822804
160,,,,,,0.6803772651324899
161,,,,,,0.7283064197218763
162,,,,,,0.6675086953997058
163,,,,,,0.6940539431661716
164,,,,,,0.7223843304918445
165,,,,,,0.7477475720084892
166,,,,,,0.7284799916696342
167,,,,,,0.7384751171970714
168,,,,,,0.7049813233620997
169,,,,,,0.6603920656981074
170,,,,,,0.7041915930388124
171,,,,,,0.7391121438207933
172,,,,,,0.7236485420377697
173,,,,,,0.6716479713243824
174,,,,,,0.7026049275149768
175,,,,,,0.6081188755268293
176,,,,,,0.6609149652120684
177,,,,,,0.7054831428681877
178,,,,,,0.7586822160553219
179,,,,,,0.697716073880776
180,,,,,,0.7753436476708457
181,,,,,,0.7321192415742759
182,,,,,,0.7288151823347679
183,,,,,,0.7952315324385345
184,,,,,,0.6616025111145744
185,,,,,,0.7379548460159328
186,,,,,,0.7411666877133675
187,,,,,,0.8078831573452954
188,,,,,,0.7565097884721116
189,,,,,,0.7743136835746322
190,,,,,,0.7627115643642003
191,,,,,,0.7156074576117739
192,,,,,,0.7821574687391863
193,,,,,,0.7724874774250413
194,,,,,,0.7373279605189511
195,,,,,,0.7188913421820905
196,,,,,,0.7576926918791499
197,,,,,,0.7233859596687702
198,,,,,,0.7697378950677151
199,,,,,,0.8245721249731881
200,,,,,,0.7541961617233537
201,,,,,,0.7557986886165998
202,,,,,,0.7299895148072187
203,,,,,,0.7166868334207498
204,,,,,,0.7683684220510272
205,,,,,,0.7669406038825053
206,,,,,,0.730824704554749
207,,,,,,0.7664270213322596
208,,,,,,0.7878996317596284
209,,,,,,0.7711346783886356
210,,,,,,0.7414083907634359
211,,,,,,0.742784460294261
212,,,,,,0.6894381201928742
213,,,,,,0.7380508768598222
214,,,,,,0.7638297749467678
215,,,,,,0.7215325679809664
216,,,,,,0.731033834744339
217,,,,,,0.7877422504767626
218,,,,,,0.7514475121753753
219,,,,,,0.7515484041825914
220,,,,,,0.7382354975582511
221,,,,,,0.7564006750510227
222,,,,,,0.731041701415991
223,,,,,,0.7343776245314138
224,,,,,,0.7262205342116473
225,,,,,,0.7811079969603056
226,,,,,,0.7540077805004152
227,,,,,,0.7724466077253304
228,,,,,,0.7426374741025283
229,,,,,,0.7263914646690249
230,,,,,,0.7432151860593861
231,,,,,,0.74485191914379
232,,,,,,0.7330104962115707
233,,,,,,0.6951293789593459
234,,,,,,0.7923166097904067
235,,,,,,0.7671983608549447
236,,,,,,0.7635970530221271
237,,,,,,0.7271658092414213
238,,,,,,0.7293246675261909
239,,,,,,0.7437284371149816
240,,,,,,0.6906068521008534
241,,,,,,0.7091647110631656
242,,,,,,0.8054659526297077
243,,,,,,0.6739925593857878
244,,,,,,0.753693604165247
245,,,,,,0.7310122798501867
246,,,,,,0.7468256861656603
