Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_6A,0.7760427030686742,0.8495432328713239,0.8134889785380103,0.7298209931836998,0.8318679098912012,0.7722564158985669,0.8090129632192687,0.849007039270575,0.8341577256889408,0.8572551737530605,0.9924250455157917,0.7985607771550504,0.7955131852873488,0.8253024127356057,0.7509973222691405,0.8046614140041178,0.7329997246126446,0.8234603006864696,0.8421683986532685,0.7275781743525108,0.8299948617690646,0.7617955762812894,0.7895815795880008,0.8276231765389315,0.7770225762660758,0.8153962606212297
Twin_DZ_6B,0.6778788285544374,0.7627426381016832,0.7182248119055521,0.7191134129765684,0.7726256486229139,0.7054150952491767,0.7603875715513208,0.7918154744016433,0.6843814608504184,0.8014310826282554,0.8061433641911446,0.9902845331883026,0.8212441591542806,0.8673150579133198,0.7363837968904355,0.7572161771647443,0.6852367954718787,0.7457032197028736,0.7689425358016027,0.5683210966972465,0.7327280878013779,0.7000021488135878,0.8198692998786008,0.7889359126887684,0.7031222244337033,0.7288805922229626
Twin_DZ_7A,0.812315673447966,0.8253782495778669,0.8453392792930549,0.83556128435074,0.8795839724215395,0.8313785024206702,0.8716697243608383,0.8474553409653679,0.7786597870812917,0.7872393346259964,0.7701422267296453,0.7874114618724773,0.9828711015911087,0.8161264023864865,0.8444894274086299,0.8577218917769794,0.8592840538302806,0.8643139543265281,0.8555138963249314,0.6083467815700898,0.8495102621927906,0.8720391917758883,0.8787303493757574,0.8399900879651501,0.8521917639646875,0.8521743809048405
Twin_DZ_7B,0.7300324919005104,0.8268539366133147,0.7711488661937336,0.732344703534617,0.812067964714334,0.7404001618057539,0.7883590313733669,0.8438898809139872,0.7719488727854636,0.8485551129532731,0.8216720590376432,0.8544887698200118,0.8113975986691397,0.9786334316419849,0.7535453268114878,0.8011563924870708,0.7303588300962062,0.7739768051173926,0.8010825463502229,0.6061169014246124,0.7670604930317689,0.7311202129484708,0.8101251048008634,0.8141326286243231,0.7379608511666285,0.7659371568957282
Twin_DZ_8A,0.8381898394828434,0.8384903246821359,0.8662597344415797,0.8912304865484013,0.8701855138795045,0.8807715570992715,0.8765297298597923,0.8321229251152304,0.8056933326970392,0.7996667236391614,0.7475621698478868,0.7414087995206976,0.8290371837186703,0.7868336509642312,0.9926299910950127,0.8868483693930131,0.8834751820947647,0.8586116029438218,0.8903367234349587,0.6860399514780092,0.8854055860340948,0.889029490324036,0.8336350337182181,0.8089822677120363,0.8475015633591949,0.8368504692825187
Twin_DZ_8B,0.8639418705851273,0.8443575018220398,0.8806778475576622,0.8597676223328374,0.8605963593481081,0.8520827155013608,0.8650099449622761,0.8266490247741177,0.8201041236152242,0.8260540668008842,0.7817379161840906,0.7442682071067159,0.8398613864613322,0.8221741968537011,0.8794475586893251,0.9896477649413885,0.8773295470410511,0.8819003773679606,0.8935536271607575,0.6965471354667976,0.8759146445946175,0.8686627995949516,0.8367361663663696,0.7995958985102601,0.8730003025022883,0.8705264216381128
Twin_DZ_9A,0.8642016766095335,0.8239237628897949,0.9001305924974402,0.9035556977532293,0.8929332267620431,0.8968936274329293,0.8780740637275737,0.8383586903359612,0.828025491782987,0.7959479386109941,0.74274867676198,0.7025690186354774,0.8463139997306508,0.7649448595463252,0.8976226014298909,0.8872751214187351,0.9935420087038362,0.8893449946369977,0.8735522868933455,0.6405683082972728,0.8866768437185575,0.8925805230597019,0.8619721030449463,0.8300619858828985,0.909497905272157,0.8638679459835809
Twin_DZ_9B,0.8796110955944475,0.8710295670345507,0.8998352376829861,0.8251551656126037,0.8848226297662938,0.8632133778134767,0.8632033602213454,0.8473662740758082,0.8519800591254549,0.825313100930819,0.8393415795499638,0.7580481384488486,0.8674930164888673,0.8057666655346103,0.8634652206090557,0.8884541053213165,0.8845422353375134,0.992898736872293,0.9066362634985681,0.7317037155226054,0.8838821112781337,0.8609152736630616,0.8513568374039365,0.8535618187091883,0.9014884593372244,0.865940234322989
Twin_DZ_10A,0.8773776228455973,0.8907233717784409,0.8987718534750523,0.850025238478978,0.897912603903363,0.8748305127911502,0.868571516156577,0.8749039588454801,0.8651513096782655,0.8566675811253787,0.8418859450534089,0.7726677043817457,0.8597407351839248,0.8346720165583119,0.8894281368255446,0.9039824546435045,0.871077371424526,0.8985857734455045,0.991341057506706,0.7752682617866941,0.9050130679194487,0.8790136424184603,0.8446910125972548,0.8478670902216855,0.8848743293635855,0.8862467700884034
Twin_DZ_10B,0.6788496171118276,0.737697609116536,0.7054221337666615,0.6064632946392041,0.6704692559703498,0.6806737428972232,0.6465305190709553,0.6747605384714548,0.6942316513628957,0.6823805376112472,0.7406568338277372,0.5796556381268098,0.639591513925332,0.6485361983421747,0.6723301649096297,0.7163101905100165,0.6270967921307695,0.7268607846366215,0.7879677797484298,0.9890422766261558,0.728663375843441,0.6343408618662181,0.5781446214555206,0.6756287795399042,0.6956516130744886,0.6970280292365121
Twin_DZ_11A,0.8816711636769803,0.8750245561808653,0.9066705188908097,0.8859061685510308,0.9017239363451692,0.8936717143425985,0.8943940998802329,0.8692890480195681,0.8685027286834239,0.8351865540579475,0.8304016744134898,0.7301771257561964,0.8445543210086699,0.7857311201225035,0.8894721158013746,0.8856701760134399,0.8907218842615104,0.8939967328144494,0.907636862627116,0.7368747451639301,0.9913880596567444,0.9081812829379449,0.845455598244667,0.8467838125492899,0.8876325062994255,0.901060798399956
Twin_DZ_11B,0.8452218871264296,0.8290647067481879,0.8576716696079414,0.8937443790040012,0.8724744743703037,0.8612101421936134,0.880608483969172,0.8376600771751704,0.7971153865177182,0.7780433119514564,0.764110014208726,0.707712289835224,0.8523641441211544,0.7632652440810676,0.8911498804282572,0.873052233926387,0.8887136534511901,0.8560147507167808,0.8793570107489961,0.6439651501219115,0.9088979691631216,0.992343759628058,0.8505683006749365,0.800664878064242,0.8618434516094527,0.8734521516048787
Twin_DZ_12A,0.7853013945650233,0.8083960814178113,0.8104037215408212,0.8074584406469566,0.8390226346619398,0.8009733903855975,0.8450863966385054,0.8354552310550822,0.7634516782786799,0.823393426961413,0.8120983982895963,0.8663025298192989,0.860180207721108,0.8567960894227632,0.802902928226973,0.8140996108026555,0.809852691882963,0.8155423824423809,0.8128199429150877,0.5549488079640454,0.801211651240036,0.7938050313435736,0.975147679620417,0.8629193273976788,0.7950759415988473,0.8067966345864586
Twin_DZ_12B,0.8194754001857287,0.881400839681693,0.8460143750580942,0.7927588839798178,0.8443737593485685,0.8263223799955981,0.8510612526638895,0.8669813955694761,0.8458649387604861,0.852804238777793,0.8361609181411565,0.7991862737745352,0.8362154925284621,0.8183409652361504,0.8132776416988584,0.8152327099567973,0.8091192285203807,0.8275937133701512,0.8490481770135114,0.6628445101559166,0.8387098727918655,0.7957934574049812,0.8505024423226014,0.9780164744157273,0.8165385882140801,0.8280570538974865
Twin_DZ_13A,0.8808274771293614,0.8528783170965881,0.8999859274686434,0.8657885730296389,0.8937529402871018,0.8935899974175565,0.8669059952020786,0.8322600779342202,0.8393676593235404,0.8040635573607765,0.7826875406654858,0.7206887375522579,0.8417917774347068,0.7746588180199498,0.8511675050249254,0.8735521174461012,0.905314278582827,0.8984814173403491,0.889662613544649,0.688383791740784,0.872791591765991,0.8616735001447241,0.8503820085564082,0.8384096176816896,0.9955541156386085,0.8907444491924712
Twin_DZ_13B,0.8744397757573639,0.8721673299637521,0.9091788515270094,0.8406758748126547,0.8785840752084606,0.8814404481766362,0.8876707757952477,0.8380295229934464,0.8565397991456096,0.8272631648709986,0.8084506502775507,0.7146227088431334,0.8334755375320155,0.7752009046744072,0.8330496128967827,0.8703944170241403,0.8699182188157347,0.8679699897899065,0.87843841966857,0.677867925810965,0.887009897060194,0.8636722364837226,0.844921679061173,0.8378277446071318,0.901353038751896,0.9850819545787102
