ID,Z_score
Twin_MZ_1A,0.6526797066657226
Twin_MZ_2A,0.5733386946877267
NotTwin1,0.3036983630160397
Twin_DZ_1A,-0.6473293373588381
Twin_DZ_2A,0.37088334504866566
Twin_DZ_3A,-1.1900226483748888
Twin_DZ_3B,0.5789984525312336
Twin_DZ_4A,0.7861528642545185
Twin_MZ_3A,0.44112200287056
NotTwin2,-1.7774932096517755
Twin_MZ_4A,0.9713163604844672
NotTwin3,0.49666579570630714
Twin_DZ_2B,0.7160410594325312
Twin_MZ_5A,0.0068422514702081196
Twin_MZ_6A,0.3867428918621764
NotTwin4,0.7571330772409413
NotTwin5,0.20635004500266022
NotTwin6,0.4808531081510158
Twin_DZ_5A,0.07084144736093981
Twin_MZ_7A,0.1898815539994024
Twin_DZ_6A,0.6893320318004037
Twin_MZ_8A,0.6385638196883234
Twin_MZ_3B,-0.008055329848142454
NotTwin7,0.3618539075351963
Twin_MZ_9A,0.48548308480997254
Twin_MZ_10A,0.8265578755059936
Twin_DZ_7A,-0.20047417160225292
NotTwin9,-0.002937716574681397
NotTwin10,-0.005872177436665992
NotTwin11,-0.1945595798448695
Twin_MZ_11A,-1.2000200441640876
Twin_MZ_12A,0.839711852961882
NotTwin12,0.2585092519367642
NotTwin13,0.4690142439320158
Twin_MZ_13A,0.6927822566059509
Twin_DZ_8A,0.7084196305123526
Twin_MZ_11B,0.3362044195835607
Twin_DZ_9A,0.7933603557605975
Twin_MZ_14A,-4.066746204040385
Twin_MZ_15A,0.08617729738802986
Twin_MZ_14B,0.4738554088714857
NotTwin14,0.636808516852756
Twin_DZ_10A,0.5883748498761268
Twin_MZ_10B,0.49096948746781804
Twin_MZ_8B,0.30615409992184883
NotTwin15,-1.3650535206886945
Twin_DZ_4B,-1.2666562708410105
Twin_MZ_16A,-2.464767043649716
Twin_DZ_11A,0.5927523933290845
Twin_MZ_17A,0.3532894840391389
Twin_MZ_1B,0.5763722626348241
Twin_MZ_4B,-0.2777569895806832
Twin_DZ_6B,0.4899754977371287
Twin_MZ_18A,-2.1925740986593807
Twin_DZ_10B,0.37427798015383595
NotTwin16,0.05497210831618953
Twin_MZ_16B,-0.9104285140004742
Twin_DZ_12A,-0.9197947825661505
NotTwin17,-1.6977842101783296
Twin_DZ_7B,-0.5951494008509391
Twin_MZ_6B,-0.005525649795777203
NotTwin18,0.7454724917733568
NotTwin19,-0.9835077616265617
Twin_DZ_8B,0.43067011132282024
Twin_MZ_7B,0.4586887742377456
Twin_MZ_15B,0.09394631716035731
NotTwin20,-1.4136116858960694
Twin_MZ_12B,-4.909698190465415
Twin_MZ_18B,-0.5527387525790546
NotTwin21,-0.3478189876198584
NotTwin22,0.23112168240567094
Twin_MZ_19A,0.0780936034783776
NotTwin23,-0.23739969618773313
Twin_MZ_2B,0.21218035767232712
NotTwin8,0.6190741859969169
NotTwin24,0.30651889158840623
Twin_DZ_1B,0.1440208944444353
Twin_DZ_13A,0.9807578584656678
Twin_DZ_12B,-0.6526096886112497
Twin_MZ_5B,0.8817351244472432
Twin_DZ_13B,0.00543353716047885
Twin_DZ_9B,0.7334492582396498
Twin_MZ_13B,0.8779167242470033
Twin_MZ_17B,0.40247012489488165
Twin_DZ_11B,0.6817614737434656
Twin_DZ_5B,0.2439656642049522
Twin_MZ_9B,0.7982415538079389
NotTwin25,0.2838088875932123
Twin_MZ_19B,0.763745008803383
